Date,Open,High,Low,Close,Moving Average 50,Wilder's RSI 14,Commodity Channel Index (CCI) 14
5/1/2019 12:30:00 PM,190.97,191,190.59,190.75,190.0888,65.0779,30.0396
5/1/2019 12:45:00 PM,190.74,190.75,190.32,190.49,190.0784,59.86221,-56.3513
5/1/2019 1:00:00 PM,190.49,190.57,190.44,190.52,190.0676,60.25798,-119.5683
5/1/2019 1:15:00 PM,190.53,190.81,190.45,190.64,190.0624,61.87729,-64.03947
5/1/2019 1:30:00 PM,190.64,190.68,190.56,190.64,190.0548,63.47978,-67.96933
5/1/2019 1:45:00 PM,190.64,190.69,190.57,190.66,190.0456,63.75332,-56.37706
5/1/2019 2:00:00 PM,190.66,190.83,190.59,190.81,190.038,65.82056,-12.05763
5/1/2019 2:15:00 PM,190.77,191.32,190.7,191.04,190.033,68.76248,87.86681
5/1/2019 2:30:00 PM,191.04,191.24,191.04,191.12,190.0306,69.7382,107.9469
5/1/2019 2:45:00 PM,191.12,191.25,190.06,190.46,190.0172,54.58941,-71.53384
5/1/2019 3:00:00 PM,190.46,190.58,190.09,190.42,190.0046,53.8261,-122.7312
5/1/2019 3:15:00 PM,190.42,190.49,190.02,190.42,189.9908,53.02758,-123.9634
5/1/2019 3:30:00 PM,190.42,190.51,189.84,189.94,189.9696,44.49852,-171.7871
5/1/2019 3:45:00 PM,189.93,189.94,189.5,189.66,189.9682,40.4149,-221.5139
5/1/2019 4:00:00 PM,189.67,189.67,188.8,188.93,189.9564,32.13485,-237.6058
5/2/2019 9:45:00 AM,188.91,189.33,188.61,189.12,189.9468,35.8204,-181.2609
5/2/2019 10:00:00 AM,189.13,189.4,189,189.22,189.948,37.73703,-119.5973
5/2/2019 10:15:00 AM,189.22,189.85,189.22,189.82,189.9626,47.80777,-59.21404
5/2/2019 10:30:00 AM,189.82,189.82,189.29,189.34,189.9702,41.96051,-64.58871
5/2/2019 10:45:00 AM,189.34,189.62,189.24,189.37,189.9918,42.43437,-62.25955
5/2/2019 11:00:00 AM,189.37,189.41,188.87,188.89,190.0008,37.20077,-87.96508
5/2/2019 11:15:00 AM,188.91,189.25,188.78,188.99,190.004,38.89182,-86.49247
5/2/2019 11:30:00 AM,188.99,189.01,188.04,188.06,189.9854,30.63123,-153.0058
5/2/2019 11:45:00 AM,188.06,188.56,187.55,187.56,189.951,27.27683,-184.3744
5/2/2019 12:00:00 PM,187.56,187.6,186.87,187.19,189.9084,25.08747,-215.3936
5/2/2019 12:15:00 PM,187.19,187.6,187.05,187.29,189.8662,26.79748,-154.186
5/2/2019 12:30:00 PM,187.29,187.64,187.14,187.58,189.8316,31.66934,-110.6339
5/2/2019 12:45:00 PM,187.58,187.94,187.51,187.53,189.7984,31.28276,-77.01818
5/2/2019 1:00:00 PM,187.52,187.66,187.33,187.49,189.766,30.95726,-77.72652
5/2/2019 1:15:00 PM,187.49,187.89,187.14,187.8,189.7298,36.47474,-59.37696
5/2/2019 1:30:00 PM,187.8,188.08,187.77,188.02,189.695,40.13131,-25.51979
5/2/2019 1:45:00 PM,188.02,188.31,187.9,188,189.6626,39.90638,-7.320189
5/2/2019 2:00:00 PM,188,188.22,187.81,187.95,189.6296,39.31323,-5.326903
5/2/2019 2:15:00 PM,187.95,188.18,187.83,188.14,189.6022,42.79277,17.69957
5/2/2019 2:30:00 PM,188.14,188.41,188.1,188.11,189.576,42.37961,60.88075
5/2/2019 2:45:00 PM,188.11,188.29,187.86,188.05,189.5496,41.51628,56.40227
5/2/2019 3:00:00 PM,188.05,188.17,187.57,187.85,189.5204,38.6871,21.77233
5/2/2019 3:15:00 PM,187.85,188.06,187.75,188,189.4938,41.8857,38.57001
5/2/2019 3:30:00 PM,187.97,188.28,187.94,188.16,189.4662,45.1716,78.63356
5/2/2019 3:45:00 PM,188.16,188.27,187.89,188.01,189.4138,42.73212,53.58318
5/2/2019 4:00:00 PM,188.01,188.22,187.77,188.11,189.3634,44.86967,39.85722
5/3/2019 9:45:00 AM,189.68,189.74,189.39,189.5,189.3344,64.63057,413.4258
5/3/2019 10:00:00 AM,189.5,189.97,189.33,189.91,189.3198,68.24609,249.3515
5/3/2019 10:15:00 AM,189.92,190.23,189.73,189.87,189.3042,67.52077,178.9919
5/3/2019 10:30:00 AM,189.87,190.09,189.76,190.09,189.2916,69.4439,133.2886
5/3/2019 10:45:00 AM,190.09,190.32,190.03,190.24,189.2784,70.71709,118.2804
5/3/2019 11:00:00 AM,190.26,190.58,190.26,190.55,189.2722,73.20206,111.9761
5/3/2019 11:15:00 AM,190.56,190.83,190.49,190.66,189.26,74.04379,105.0436
5/3/2019 11:30:00 AM,190.66,190.69,190.33,190.41,189.247,68.75786,81.00642
5/3/2019 11:45:00 AM,190.4,190.61,190.32,190.58,189.2392,70.31001,74.41795
5/3/2019 12:00:00 PM,190.58,190.61,190.33,190.48,189.2338,68.16457,67.11098
5/3/2019 12:15:00 PM,190.48,190.67,190.37,190.62,189.2364,69.56467,68.64521
5/3/2019 12:30:00 PM,190.61,190.77,190.58,190.76,189.2412,70.94098,78.91611
5/3/2019 12:45:00 PM,190.76,190.88,190.62,190.66,189.2416,68.55643,77.68158
5/3/2019 1:00:00 PM,190.66,190.76,190.55,190.72,189.2432,69.22488,71.63834
5/3/2019 1:15:00 PM,190.73,190.8,190.68,190.75,189.245,69.57317,84.32855
5/3/2019 1:30:00 PM,190.75,191.08,190.75,191.08,189.2504,73.17033,145.3015
5/3/2019 1:45:00 PM,191.08,191.15,191.06,191.06,189.2508,72.60994,161.1423
5/3/2019 2:00:00 PM,191.06,191.25,191.02,191.12,189.2508,73.27113,159.1124
5/3/2019 2:15:00 PM,191.12,191.13,190.97,191.09,189.2634,72.33094,115.549
5/3/2019 2:30:00 PM,191.08,191.08,190.87,190.99,189.2748,69.14607,71.05351
5/3/2019 2:45:00 PM,190.99,191,190.88,190.94,189.2852,67.54439,49.15074
5/3/2019 3:00:00 PM,190.94,191.05,190.86,190.9,189.3044,66.22261,39.70634
5/3/2019 3:15:00 PM,190.9,190.9,190.76,190.86,189.3284,64.85633,-1.66744
5/3/2019 3:30:00 PM,190.86,190.91,190.71,190.9,189.3678,65.6202,-13.99401
5/3/2019 3:45:00 PM,190.9,191.06,190.83,191.06,189.4066,68.56413,43.37788
5/3/2019 4:00:00 PM,191.06,191.22,191.04,191.12,189.4446,69.61482,108.8337
