Date,Open,High,Low,Close,Volume ,Moving Average 50,Wilder's RSI 14,Commodity Channel Index (CCI) 14
6/25/2019 2:05:00 PM,185.85,185.88,185.8,185.82,179300,319010,36.63559,-65.41703
6/25/2019 2:10:00 PM,185.82,185.88,185.72,185.86,1413400,344200,38.41123,-63.38243
6/25/2019 2:15:00 PM,185.85,185.86,185.76,185.84,377400,346182,37.84004,-73.0151
6/25/2019 2:20:00 PM,185.84,185.88,185.81,185.82,413400,348402,37.24405,-60.43071
6/25/2019 2:25:00 PM,185.81,185.82,185.56,185.56,323000,346280,30.51213,-134.5161
6/25/2019 2:30:00 PM,185.56,185.6,185.45,185.49,361100,348468,28.99292,-163.7023
6/25/2019 2:35:00 PM,185.49,185.51,185.14,185.15,1164400,355136,23.00149,-202.6582
6/25/2019 2:40:00 PM,185.15,185.19,184.7,184.91,751000,364404,19.87889,-219.3255
6/25/2019 2:45:00 PM,184.9,184.94,184.69,184.75,941800,372740,18.11335,-179.1298
6/25/2019 2:50:00 PM,184.75,184.96,184.71,184.96,235300,369302,27.24665,-128.2715
6/25/2019 2:55:00 PM,184.96,184.97,184.82,184.92,121400,367654,26.63711,-101.5554
6/25/2019 3:00:00 PM,184.93,185.13,184.89,185.04,256100,365672,31.58096,-68.81582
6/25/2019 3:05:00 PM,185.05,185.12,185.02,185.1,155400,356718,33.97729,-49.92868
6/25/2019 3:10:00 PM,185.1,185.27,185.08,185.18,391400,354726,37.13754,-26.93559
6/25/2019 3:15:00 PM,185.18,185.24,184.83,184.88,299000,349808,31.12094,-55.8303
6/25/2019 3:20:00 PM,184.88,184.88,184.74,184.76,442500,354548,29.09051,-86.2704
6/25/2019 3:25:00 PM,184.77,184.97,184.74,184.96,273900,356022,36.52362,-59.32053
6/25/2019 3:30:00 PM,184.96,185.1,184.84,185,225200,356488,37.92482,-27.50876
6/25/2019 3:35:00 PM,185,185.08,184.92,184.99,283000,358896,37.70084,-8.592468
6/25/2019 3:40:00 PM,184.99,185.17,184.99,185.11,255900,361386,42.12047,68.08942
6/25/2019 3:45:00 PM,185.11,185.18,184.91,184.91,329500,363138,37.36287,26.71864
6/25/2019 3:50:00 PM,184.9,185.08,184.72,184.86,1150000,378570,36.26011,-55.94661
6/25/2019 3:55:00 PM,184.86,184.91,184.71,184.85,1477200,406688,36.03119,-107.4222
6/25/2019 4:00:00 PM,184.85,185.05,184.65,184.93,2197000,449136,39.33215,-66.78046
6/26/2019 9:35:00 AM,186.18,186.66,186.12,186.54,2167000,490760,71.36384,427.6775
6/26/2019 9:40:00 AM,186.54,187.29,186.54,187.19,1830100,526126,76.71027,277.1888
6/26/2019 9:45:00 AM,187.22,187.33,186.99,186.99,599100,535000,72.24115,182.0126
6/26/2019 9:50:00 AM,186.99,187.06,186.81,186.88,537300,543296,69.83138,120.8891
6/26/2019 9:55:00 AM,186.89,186.95,186.66,186.89,409600,549016,69.92952,91.32994
6/26/2019 10:00:00 AM,186.89,187.07,186.73,187,482400,555572,71.04601,82.08932
6/26/2019 10:05:00 AM,187,187.04,186.81,186.84,271500,559232,67.14101,68.11736
6/26/2019 10:10:00 AM,186.85,186.88,186.6,186.69,247300,561140,63.61127,48.83728
6/26/2019 10:15:00 AM,186.69,186.74,186.46,186.49,351600,566168,59.14631,31.80963
6/26/2019 10:20:00 AM,186.49,186.55,186.43,186.46,218600,560952,58.4832,19.94735
6/26/2019 10:25:00 AM,186.47,186.58,186.38,186.44,375200,559510,58.01611,11.79676
6/26/2019 10:30:00 AM,186.45,186.69,186.36,186.58,446500,562148,60.39985,10.15936
6/26/2019 10:35:00 AM,186.59,186.83,186.59,186.79,277500,564224,63.72662,26.20232
6/26/2019 10:40:00 AM,186.8,186.85,186.61,186.67,144500,564954,60.59404,-10.99784
6/26/2019 10:45:00 AM,186.67,186.67,186.5,186.52,128000,541346,56.83324,-71.94414
6/26/2019 10:50:00 AM,186.52,186.73,186.5,186.71,141600,529308,60.2028,-32.67048
6/26/2019 10:55:00 AM,186.71,186.78,186.45,186.45,300900,532188,53.99174,-59.97709
6/26/2019 11:00:00 AM,186.45,186.59,186.37,186.58,156000,532220,56.4131,-73.18407
6/26/2019 11:05:00 AM,186.57,186.64,186.46,186.62,125100,528664,57.16004,-35.55679
6/26/2019 11:10:00 AM,186.62,186.63,186.47,186.52,108700,524030,54.63894,-47.47398
6/26/2019 11:15:00 AM,186.52,186.56,186.15,186.17,235800,520624,46.84958,-225.0578
6/26/2019 11:20:00 AM,186.17,186.3,186.14,186.27,150300,517806,49.08313,-206.9905
6/26/2019 11:25:00 AM,186.27,186.41,186.22,186.34,139800,506360,50.64634,-115.6531
6/26/2019 11:30:00 AM,186.35,186.49,186.28,186.48,179400,507180,53.70778,-53.26252
6/26/2019 11:35:00 AM,186.48,186.51,186.2,186.26,114600,496292,48.60538,-90.90709
6/26/2019 11:40:00 AM,186.26,186.34,186.17,186.28,399000,491100,49.0791,-98.98426
6/26/2019 11:45:00 AM,186.26,186.38,186.2,186.31,957000,506654,49.82596,-71.90199
6/26/2019 11:50:00 AM,186.29,186.41,186.26,186.37,79600,479978,51.36246,-39.99614
6/26/2019 11:55:00 AM,186.37,186.39,186.2,186.28,133100,475092,48.9414,-62.04251
6/26/2019 12:00:00 PM,186.28,186.55,186.28,186.55,126500,469354,55.68971,45.60732
6/26/2019 12:05:00 PM,186.55,186.68,186.43,186.48,190500,466704,53.70763,93.70717
6/26/2019 12:10:00 PM,186.48,186.57,186.48,186.54,71100,460904,55.17992,91.71239
6/26/2019 12:15:00 PM,186.53,186.57,186.51,186.51,46700,438550,54.25086,97.00255
6/26/2019 12:20:00 PM,186.51,186.52,186.4,186.44,139100,426312,52.04892,53.89955
6/26/2019 12:25:00 PM,186.44,186.46,186.23,186.39,213300,411742,50.47281,-17.12538
6/26/2019 12:30:00 PM,186.39,186.49,186.39,186.48,69300,408422,53.21857,43.87989
6/26/2019 12:35:00 PM,186.48,186.5,186.4,186.46,99000,407974,52.52208,37.71044
6/26/2019 12:40:00 PM,186.46,186.57,186.44,186.53,46700,403786,54.75495,75.95017
6/26/2019 12:45:00 PM,186.53,186.65,186.53,186.62,87400,402426,57.52127,125.7865
6/26/2019 12:50:00 PM,186.62,186.65,186.46,186.46,66800,395934,51.4938,63.48019
6/26/2019 12:55:00 PM,186.47,186.51,186.36,186.42,87000,391694,50.08054,-33.41766
6/26/2019 1:00:00 PM,186.42,186.43,186.36,186.39,112700,385098,48.99472,-78.12911
6/26/2019 1:05:00 PM,186.38,186.42,186.29,186.32,58000,380780,46.46352,-143.8011
6/26/2019 1:10:00 PM,186.32,186.34,186.21,186.23,95700,378190,43.36102,-183.9778
6/26/2019 1:15:00 PM,186.23,186.24,186.16,186.24,86500,374260,43.81035,-171.7779
6/26/2019 1:20:00 PM,186.24,186.31,186.18,186.19,71600,370574,42.01713,-128.5363
6/26/2019 1:25:00 PM,186.19,186.26,186.15,186.16,74400,365472,40.9346,-126.3044
6/26/2019 1:30:00 PM,186.17,186.28,185.96,185.96,265200,347776,34.54463,-159.7135
6/26/2019 1:35:00 PM,185.96,186.05,185.88,185.9,200200,322236,32.88573,-167.4355
6/26/2019 1:40:00 PM,185.91,185.97,185.74,185.93,228500,282866,34.57701,-153.8784
6/26/2019 1:45:00 PM,185.93,185.94,185.81,185.91,95500,241436,33.96286,-126.8943
6/26/2019 1:50:00 PM,185.91,185.91,185.6,185.75,409900,213032,29.45318,-142.5284
6/26/2019 1:55:00 PM,185.75,185.82,185.7,185.75,83700,202724,25.7684,-116.1526
6/26/2019 2:00:00 PM,185.75,185.87,185.75,185.84,86700,193712,30.99747,-83.24351
6/26/2019 2:05:00 PM,185.84,185.88,185.79,185.85,103800,187596,31.57482,-66.66884
6/26/2019 2:10:00 PM,185.84,185.88,185.77,185.8,61100,179170,30.21479,-65.65287
6/26/2019 2:15:00 PM,185.79,185.98,185.79,185.94,118700,176114,38.23627,-27.20567
6/26/2019 2:20:00 PM,185.94,185.99,185.85,185.91,69200,172552,37.24827,-13.74776
6/26/2019 2:25:00 PM,185.91,186.02,185.84,185.86,512600,175772,35.59715,-9.62547
6/26/2019 2:30:00 PM,185.87,185.89,185.68,185.87,166500,174730,36.20585,-64.4549
6/26/2019 2:35:00 PM,185.87,185.9,185.71,185.79,176800,170762,33.47824,-66.6554
6/26/2019 2:40:00 PM,185.79,185.8,185.67,185.72,152700,164886,31.25944,-130.9104
6/26/2019 2:45:00 PM,185.72,185.77,185.56,185.63,114300,161622,28.63181,-187.1471
6/26/2019 2:50:00 PM,185.62,185.72,185.59,185.68,111000,160952,32.04851,-140.2497
6/26/2019 2:55:00 PM,185.68,185.71,185.49,185.56,93800,160268,28.51895,-165.3147
6/26/2019 3:00:00 PM,185.56,185.79,185.53,185.73,191900,161274,38.80185,-74.29012
6/26/2019 3:05:00 PM,185.71,185.89,185.71,185.84,226200,159780,44.37768,24.74283
6/26/2019 3:10:00 PM,185.83,185.84,185.73,185.8,488100,166422,42.84909,8.20752
6/26/2019 3:15:00 PM,185.8,185.88,185.73,185.83,135300,166626,44.39624,28.9129
6/26/2019 3:20:00 PM,185.84,185.93,185.78,185.84,92700,166306,44.93111,55.68594
6/26/2019 3:25:00 PM,185.84,185.93,185.81,185.91,94000,163470,48.65676,84.48074
6/26/2019 3:30:00 PM,185.91,185.99,185.78,185.78,148500,163434,42.85808,64.03426
6/26/2019 3:35:00 PM,185.79,185.86,185.74,185.77,82100,162280,42.43935,22.14538
6/26/2019 3:40:00 PM,185.77,185.94,185.75,185.92,92900,160550,50.28911,87.9006
6/26/2019 3:45:00 PM,185.94,186.08,185.91,185.92,294100,164140,56.65494,148.0587
6/26/2019 3:50:00 PM,185.92,186,185.87,185.93,626800,168696,57.04962,104.4084
6/26/2019 3:55:00 PM,185.92,185.97,185.84,185.84,297000,155496,52.42094,59.69684
6/26/2019 4:00:00 PM,185.84,186.01,185.74,185.79,937300,172650,49.9939,20.17191
6/27/2019 9:35:00 AM,186.46,186.85,186.42,186.77,1522100,200430,74.70885,415.6403
6/27/2019 9:40:00 AM,186.76,186.79,186.31,186.32,587100,209642,60.03608,192.7088
6/27/2019 9:45:00 AM,186.32,186.71,186.31,186.65,236900,210570,65.4022,151.8329
6/27/2019 9:50:00 AM,186.64,186.78,186.63,186.65,441600,217980,69.77309,136.2375
6/27/2019 9:55:00 AM,186.63,186.88,186.55,186.78,277300,222592,71.31085,114.585
6/27/2019 10:00:00 AM,186.78,186.94,186.72,186.72,344800,226706,69.55226,102.1358
6/27/2019 10:05:00 AM,186.73,186.81,186.6,186.81,304700,228534,70.71873,79.05991
6/27/2019 10:10:00 AM,186.8,186.89,186.66,186.77,256500,232278,69.4455,74.25763
6/27/2019 10:15:00 AM,186.77,186.82,186.66,186.71,142000,233138,67.48259,60.07411
6/27/2019 10:20:00 AM,186.71,186.72,186.43,186.6,427500,240754,63.91556,27.07376
6/27/2019 10:25:00 AM,186.6,186.73,186.58,186.71,193700,242880,65.85902,41.23396
6/27/2019 10:30:00 AM,186.71,186.76,186.6,186.68,193300,245410,64.83298,37.93322
6/27/2019 10:35:00 AM,186.68,186.8,186.65,186.66,191600,247502,64.11655,39.14713
6/27/2019 10:40:00 AM,186.66,186.76,186.62,186.76,248100,250210,66.13264,35.52452
6/27/2019 10:45:00 AM,186.76,186.78,186.54,186.55,232200,253694,58.67661,-52.37601
6/27/2019 10:50:00 AM,186.55,186.66,186.35,186.53,617000,264120,58.00569,-173.6866
6/27/2019 10:55:00 AM,186.54,186.6,186.47,186.54,353000,269450,58.26246,-143.579
6/27/2019 11:00:00 AM,186.54,186.67,186.46,186.63,126500,270548,60.5991,-76.82194
6/27/2019 11:05:00 AM,186.63,186.71,186.59,186.63,197600,273012,62.83953,-19.25908
6/27/2019 11:10:00 AM,186.63,186.74,186.59,186.68,83500,269378,64.0617,15.78872
6/27/2019 11:15:00 AM,186.68,186.76,186.52,186.59,118400,267742,60.22155,-26.13053
6/27/2019 11:20:00 AM,186.59,186.69,186.17,186.41,817400,279520,53.33535,-199.0462
6/27/2019 11:25:00 AM,186.4,186.43,186.09,186.14,1160500,300820,45.01913,-262.4068
6/27/2019 11:30:00 AM,186.13,186.29,186.08,186.17,221700,297056,46.0261,-193.2937
6/27/2019 11:35:00 AM,186.17,186.18,186.02,186.11,328500,301952,44.2794,-169.0238
6/27/2019 11:40:00 AM,186.12,186.25,185.99,186.22,271300,305644,48.16354,-115.6519
6/27/2019 11:45:00 AM,186.22,186.26,186.19,186.22,127700,306122,51.78315,-75.68446
6/27/2019 11:50:00 AM,186.21,186.23,186.12,186.22,95200,306804,55.15541,-73.79964
6/27/2019 11:55:00 AM,186.22,186.29,186.19,186.21,101100,306452,54.78052,-51.33753
6/27/2019 12:00:00 PM,186.21,186.29,186.13,186.28,109900,307266,56.98547,-43.74942
6/27/2019 12:05:00 PM,186.28,186.32,186.2,186.31,83100,298676,57.93228,-23.59554
6/27/2019 12:10:00 PM,186.31,186.48,186.31,186.48,167200,298690,62.91402,38.88552
6/27/2019 12:15:00 PM,186.48,186.67,186.47,186.59,370200,302558,65.74112,107.472
6/27/2019 12:20:00 PM,186.59,186.69,186.57,186.62,173700,302978,66.49133,133.3779
6/27/2019 12:25:00 PM,186.62,186.67,186.58,186.62,167200,304036,67.26335,131.9301
6/27/2019 12:30:00 PM,186.63,186.67,186.55,186.58,89700,303610,65.10966,105.1444
6/27/2019 12:35:00 PM,186.59,186.77,186.59,186.68,124100,304216,67.87885,109.8049
6/27/2019 12:40:00 PM,186.68,186.76,186.66,186.76,76200,301902,69.93491,105.5464
6/27/2019 12:45:00 PM,186.77,186.82,186.63,186.64,108200,299542,63.38166,83.17557
6/27/2019 12:50:00 PM,186.63,186.69,186.61,186.66,51500,290810,63.98751,60.25071
6/27/2019 12:55:00 PM,186.66,186.69,186.59,186.62,51800,289140,61.78577,46.83976
6/27/2019 1:00:00 PM,186.62,186.66,186.57,186.62,55500,288396,59.57808,34.3118
6/27/2019 1:05:00 PM,186.62,186.71,186.61,186.65,453500,295586,60.71165,49.62062
6/27/2019 1:10:00 PM,186.65,186.67,186.62,186.62,26600,293148,58.93186,30.55009
6/27/2019 1:15:00 PM,186.62,186.62,186.57,186.6,48800,292482,57.71769,-42.02991
6/27/2019 1:20:00 PM,186.6,186.64,186.57,186.59,155100,293726,57.08345,-77.02036
6/27/2019 1:25:00 PM,186.59,186.71,186.57,186.68,105700,289958,61.21056,23.34863
6/27/2019 1:30:00 PM,186.68,186.72,186.64,186.7,52500,278472,62.0834,82.58176
6/27/2019 1:35:00 PM,186.7,186.79,186.66,186.76,68000,273892,64.65246,150.8395
6/27/2019 1:40:00 PM,186.77,186.83,186.73,186.75,57600,256298,63.87604,163.8119
6/27/2019 1:45:00 PM,186.75,186.81,186.72,186.79,146500,228786,65.65351,134.0278
6/27/2019 1:50:00 PM,186.79,186.79,186.72,186.74,44000,217924,61.57524,96.54214
6/27/2019 1:55:00 PM,186.74,186.78,186.69,186.71,64800,214482,59.19866,60.55272
6/27/2019 2:00:00 PM,186.71,186.72,186.67,186.7,80100,207252,58.38885,19.64551
6/27/2019 2:05:00 PM,186.7,186.76,186.66,186.67,60500,202916,55.91996,14.81193
6/27/2019 2:10:00 PM,186.68,186.71,186.64,186.67,126900,198558,53.48448,-23.36582
6/27/2019 2:15:00 PM,186.67,186.78,186.67,186.7,286300,198190,55.56846,33.71378
6/27/2019 2:20:00 PM,186.7,186.76,186.68,186.76,44100,193942,59.47862,50.44598
6/27/2019 2:25:00 PM,186.76,186.79,186.73,186.76,59400,192290,62.98653,83.02447
6/27/2019 2:30:00 PM,186.76,186.81,186.73,186.81,68700,185114,65.65507,117.6207
6/27/2019 2:35:00 PM,186.81,186.91,186.81,186.85,95900,183158,67.66389,214.909
6/27/2019 2:40:00 PM,186.85,186.89,186.81,186.83,88100,181054,65.59792,153.8403
6/27/2019 2:45:00 PM,186.83,186.83,186.7,186.72,164400,180510,55.55328,-3.640957
6/27/2019 2:50:00 PM,186.72,186.75,186.64,186.68,63000,176808,52.40988,-90.28399
6/27/2019 2:55:00 PM,186.68,186.7,186.66,186.68,94200,174048,49.39965,-91.52022
6/27/2019 3:00:00 PM,186.68,186.69,186.57,186.6,142400,164556,43.96311,-149.939
6/27/2019 3:05:00 PM,186.6,186.69,186.59,186.64,176400,161024,47.09803,-103.2572
6/27/2019 3:10:00 PM,186.64,186.65,186.55,186.58,63100,159756,43.19405,-135.6084
6/27/2019 3:15:00 PM,186.58,186.67,186.54,186.64,84300,157490,47.84936,-94.87087
6/27/2019 3:20:00 PM,186.64,186.65,186.51,186.57,98000,157780,43.38281,-116.0251
6/27/2019 3:25:00 PM,186.57,186.59,186.52,186.58,90400,157220,44.18403,-107.0534
6/27/2019 3:30:00 PM,186.56,186.64,186.56,186.61,124500,143362,46.62557,-65.05308
6/27/2019 3:35:00 PM,186.63,186.63,186.51,186.56,398000,128112,43.23105,-83.06522
6/27/2019 3:40:00 PM,186.56,186.62,186.49,186.6,211900,127916,46.58211,-72.77682
6/27/2019 3:45:00 PM,186.6,186.72,186.6,186.7,243900,126224,53.9055,34.34192
6/27/2019 3:50:00 PM,186.7,186.73,186.62,186.63,380200,128402,48.85633,45.41682
6/27/2019 3:55:00 PM,186.63,186.69,186.51,186.53,498200,135812,42.7018,-70.02351
6/27/2019 4:00:00 PM,186.53,186.72,186.48,186.5,1181700,157542,41.03202,-78.23444
6/28/2019 9:35:00 AM,186.93,187.15,186.84,186.96,812300,171766,64.16933,375.9093
6/28/2019 9:40:00 AM,186.96,186.98,186.53,186.64,445600,178480,49.59172,76.2737
6/28/2019 9:45:00 AM,186.64,186.69,186.47,186.62,428300,185384,48.84472,-36.74541
6/28/2019 9:50:00 AM,186.61,186.62,186.28,186.35,349400,189028,40.07151,-171.9787
6/28/2019 9:55:00 AM,186.36,186.36,186.07,186.2,389500,189414,36.18285,-260.5008
6/28/2019 10:00:00 AM,186.2,186.32,186.14,186.23,256800,191076,37.48929,-185.6546
6/28/2019 10:05:00 AM,186.23,186.24,186.07,186.14,341200,194556,35.1636,-158.2518
6/28/2019 10:10:00 AM,186.14,186.3,186.11,186.28,135900,195480,41.26751,-99.48867
6/28/2019 10:15:00 AM,186.28,186.4,186.14,186.39,152600,196050,45.60097,-60.43319
6/28/2019 10:20:00 AM,186.37,186.43,186.27,186.31,165100,197828,43.1097,-44.80178
6/28/2019 10:25:00 AM,186.32,186.43,186.29,186.42,206900,199802,47.36745,-25.2898
6/28/2019 10:30:00 AM,186.42,186.47,186.32,186.34,186000,202492,44.74461,-21.14695
6/28/2019 10:35:00 AM,186.34,186.39,186.16,186.28,220600,205868,42.82925,-52.27497
6/28/2019 10:40:00 AM,186.28,186.39,186.28,186.38,128600,207330,46.90878,-19.61443
6/28/2019 10:45:00 AM,186.38,186.46,186.34,186.41,244400,203148,48.10504,29.53874
6/28/2019 10:50:00 AM,186.42,186.55,186.4,186.43,186900,206354,48.93076,92.53295
6/28/2019 10:55:00 AM,186.43,186.46,186.39,186.41,129300,207964,48.10644,81.59704
6/28/2019 11:00:00 AM,186.41,186.55,186.35,186.48,286100,210584,51.20615,109.5557
6/28/2019 11:05:00 AM,186.47,186.47,186.26,186.3,146300,211396,43.93779,5.423246
6/28/2019 11:10:00 AM,186.3,186.44,186.26,186.4,135400,213054,48.3259,20.56789
6/28/2019 11:15:00 AM,186.4,186.44,186.36,186.4,93500,213564,52.34305,47.05188
6/28/2019 11:20:00 AM,186.4,186.52,186.4,186.5,175500,215922,56.02518,131.9038
6/28/2019 11:25:00 AM,186.5,186.53,186.43,186.46,97300,214938,54.22098,111.779
6/28/2019 11:30:00 AM,186.46,186.65,186.46,186.54,190900,217876,57.19032,172.752
