Date,Open,High,Low,Close,Volume ,Moving Average 50,Wilder's RSI 14,Commodity Channel Index (CCI) 14
7/1/2019 2:53:00 PM,188.62,188.64,188.59,188.62,41500,,54.67598,148.245
7/1/2019 2:54:00 PM,188.63,188.64,188.62,188.64,5400,,56.90471,159.1163
7/1/2019 2:55:00 PM,188.64,188.65,188.61,188.65,17700,,58.01553,133.0056
7/1/2019 2:56:00 PM,188.65,188.68,188.59,188.6,27000,,50.94287,79.27178
7/1/2019 2:57:00 PM,188.6,188.6,188.54,188.55,8900,,45.02929,-76.75308
7/1/2019 2:58:00 PM,188.55,188.58,188.54,188.56,9100,,46.36937,-74.75115
7/1/2019 2:59:00 PM,188.56,188.59,188.5,188.52,31000,,41.96122,-115.3115
7/1/2019 3:00:00 PM,188.53,188.55,188.47,188.47,16000,36922,37.19957,-165.8911
7/1/2019 3:01:00 PM,188.47,188.55,188.44,188.53,40000,36002,45.23056,-125.2435
7/1/2019 3:02:00 PM,188.53,188.61,188.51,188.59,86600,36456,51.86028,-11.65355
7/1/2019 3:03:00 PM,188.58,188.68,188.55,188.64,155800,39324,56.57782,71.35962
7/1/2019 3:04:00 PM,188.64,188.66,188.62,188.65,30700,39110,57.47485,87.89174
7/1/2019 3:05:00 PM,188.64,188.64,188.61,188.61,17300,38960,52.77649,45.65079
7/1/2019 3:06:00 PM,188.62,188.66,188.62,188.62,41100,39550,53.79305,65.27162
7/1/2019 3:07:00 PM,188.63,188.66,188.63,188.65,25600,39654,56.79911,78.94074
7/1/2019 3:08:00 PM,188.65,188.68,188.63,188.65,26800,37382,59.62762,84.30038
7/1/2019 3:09:00 PM,188.65,188.7,188.65,188.69,14100,35308,63.0978,111.3887
7/1/2019 3:10:00 PM,188.7,188.74,188.7,188.71,42500,34434,64.73019,135.9991
7/1/2019 3:11:00 PM,188.71,188.75,188.7,188.75,56500,34370,67.7972,134.3516
7/1/2019 3:12:00 PM,188.74,188.81,188.74,188.78,74300,35144,69.91081,156.4967
7/1/2019 3:13:00 PM,188.78,188.8,188.75,188.79,76400,36104,70.60308,136.7213
7/1/2019 3:14:00 PM,188.79,188.88,188.79,188.87,94000,37768,75.46842,164.212
7/1/2019 3:15:00 PM,188.86,188.88,188.8,188.87,64700,37836,79.17941,137.7183
7/1/2019 3:16:00 PM,188.88,188.91,188.83,188.84,79500,38740,74.621,123.428
7/1/2019 3:17:00 PM,188.85,188.87,188.84,188.84,27800,38918,70.26466,96.97906
7/1/2019 3:18:00 PM,188.84,188.86,188.83,188.86,27900,39336,71.46112,82.80221
7/1/2019 3:19:00 PM,188.86,188.91,188.86,188.89,30400,38586,73.20248,100.0884
7/1/2019 3:20:00 PM,188.89,188.94,188.89,188.92,28400,38702,74.8548,110.9778
7/1/2019 3:21:00 PM,188.92,188.96,188.9,188.91,46100,38594,73.23464,104.2159
7/1/2019 3:22:00 PM,188.92,188.96,188.92,188.94,54900,39156,74.98476,112.3785
7/1/2019 3:23:00 PM,188.93,188.99,188.93,188.97,64200,39636,76.63039,134.6956
7/1/2019 3:24:00 PM,188.97,189,188.94,188.96,70000,40278,74.86338,118.0821
7/1/2019 3:25:00 PM,188.96,189.02,188.96,189,55300,40508,77.1354,129.0322
7/1/2019 3:26:00 PM,189,189.05,188.98,189.03,181600,43698,78.69124,136.1104
7/1/2019 3:27:00 PM,189.03,189.08,189.02,189.06,60400,44350,80.14613,152.2236
7/1/2019 3:28:00 PM,189.07,189.08,188.99,189.01,55900,45100,71.39584,102.6949
7/1/2019 3:29:00 PM,189.02,189.08,189.02,189.08,92400,46178,75.43897,119.0648
7/1/2019 3:30:00 PM,189.08,189.09,189.03,189.05,140700,48538,70.81955,101.3114
7/1/2019 3:31:00 PM,189.05,189.12,189.05,189.09,28200,48742,73.17762,115.2927
7/1/2019 3:32:00 PM,189.09,189.13,189.07,189.12,26500,48818,74.82124,121.419
7/1/2019 3:33:00 PM,189.13,189.18,189.13,189.14,107800,50622,75.88254,149.487
7/1/2019 3:34:00 PM,189.13,189.21,189.13,189.15,118200,52580,76.41737,140.4382
7/1/2019 3:35:00 PM,189.15,189.17,189.1,189.11,56200,53250,69.75157,89.29164
7/1/2019 3:36:00 PM,189.1,189.13,189.07,189.07,37300,53624,63.76186,37.42362
7/1/2019 3:37:00 PM,189.08,189.12,189.06,189.11,51100,53132,66.8294,36.94726
7/1/2019 3:38:00 PM,189.12,189.17,189.11,189.17,52100,53302,70.82001,103.6903
7/1/2019 3:39:00 PM,189.17,189.21,189.17,189.19,54400,53992,72.02833,144.2175
7/1/2019 3:40:00 PM,189.19,189.22,189.17,189.22,64500,54568,73.78166,136.2615
7/1/2019 3:41:00 PM,189.22,189.3,189.22,189.3,147300,56586,77.7815,185.8365
7/1/2019 3:42:00 PM,189.3,189.3,189.25,189.27,72200,56686,73.26775,153.8514
7/1/2019 3:43:00 PM,189.28,189.28,189.21,189.21,26600,56388,65.12744,90.28117
7/1/2019 3:44:00 PM,189.22,189.23,189.19,189.2,69400,57668,63.85281,48.56496
7/1/2019 3:45:00 PM,189.2,189.22,189.16,189.2,52000,58354,62.53478,24.14861
7/1/2019 3:46:00 PM,189.2,189.21,189.1,189.14,124400,60302,55.18222,-41.22699
7/1/2019 3:47:00 PM,189.14,189.21,189.11,189.2,93400,61992,60.21925,-10.32721
7/1/2019 3:48:00 PM,189.21,189.21,189.17,189.2,58800,62986,64.51425,16.59805
7/1/2019 3:49:00 PM,189.2,189.2,189.16,189.17,77000,63906,60.96972,-15.54152
7/1/2019 3:50:00 PM,189.18,189.18,189.13,189.15,64500,64876,58.65544,-71.22984
7/1/2019 3:51:00 PM,189.15,189.22,189.14,189.22,104100,66158,63.82981,-9.325621
7/1/2019 3:52:00 PM,189.21,189.25,189.2,189.23,166900,67764,64.51264,55.71234
7/1/2019 3:53:00 PM,189.23,189.23,189.2,189.22,60700,65862,63.2272,27.57576
7/1/2019 3:54:00 PM,189.22,189.23,189.13,189.2,152500,68298,60.62347,-37.82907
7/1/2019 3:55:00 PM,189.2,189.28,189.2,189.24,260200,73156,63.83149,95.58392
7/1/2019 3:56:00 PM,189.24,189.37,189.16,189.24,897100,90276,66.74886,146.9249
7/1/2019 3:57:00 PM,189.24,189.26,189.19,189.23,119900,92162,65.32907,71.89746
7/1/2019 3:58:00 PM,189.24,189.24,189.13,189.18,236100,96348,58.62112,-38.21484
7/1/2019 3:59:00 PM,189.18,189.19,189.1,189.13,345300,102972,52.78595,-128.4031
7/1/2019 4:00:00 PM,189.13,189.24,189.01,189.23,721000,116542,61.12238,-84.1067
7/2/2019 9:31:00 AM,189.2,189.21,189.12,189.18,519900,125810,55.81499,-58.97093
7/2/2019 9:32:00 AM,189.18,189.26,189,189,98200,126288,41.75871,-196.0686
7/2/2019 9:33:00 AM,188.99,189,188.92,189,89400,126548,32.84959,-264.6812
7/2/2019 9:34:00 AM,188.99,189.05,188.92,189.03,82800,126324,35.32616,-168.4679
7/2/2019 9:35:00 AM,189.03,189.03,188.92,188.92,60500,126240,30.83534,-154.9118
7/2/2019 9:36:00 AM,188.9,189.03,188.87,189,77200,126194,37.09832,-114.9882
7/2/2019 9:37:00 AM,189,189.07,188.97,189.01,67200,126982,37.85541,-66.16868
7/2/2019 9:38:00 AM,189.01,189.05,189,189.04,18200,126788,40.18263,-48.84674
7/2/2019 9:39:00 AM,189.04,189.13,188.98,189.13,50500,127190,46.63966,-7.009723
7/2/2019 9:40:00 AM,189.13,189.32,189.13,189.32,130600,129234,57.1536,129.8513
7/2/2019 9:41:00 AM,189.32,189.33,189.2,189.24,122800,130768,52.46601,124.6506
7/2/2019 9:42:00 AM,189.25,189.26,189.12,189.13,35500,130380,46.78421,60.8258
7/2/2019 9:43:00 AM,189.13,189.24,189.11,189.24,21300,129522,52.3423,74.15916
7/2/2019 9:44:00 AM,189.22,189.29,189.2,189.24,22300,128568,57.16079,96.5134
7/2/2019 9:45:00 AM,189.24,189.24,189.16,189.18,27700,128016,53.95564,60.50103
7/2/2019 9:46:00 AM,189.2,189.29,189.1,189.13,32700,125038,51.37172,41.51989
7/2/2019 9:47:00 AM,189.13,189.18,189.09,189.11,60900,125048,50.3329,5.348953
7/2/2019 9:48:00 AM,189.11,189.2,189.09,189.2,21000,124350,54.76468,25.05483
7/2/2019 9:49:00 AM,189.18,189.19,189.08,189.1,51600,123534,49.48176,-17.56627
7/2/2019 9:50:00 AM,189.09,189.14,189.07,189.07,18400,121088,47.98615,-61.87049
7/2/2019 9:51:00 AM,189.07,189.08,188.98,189.05,36700,121258,46.9667,-126.7728
7/2/2019 9:52:00 AM,189.05,189.11,189.05,189.1,19900,121126,49.83553,-83.02008
7/2/2019 9:53:00 AM,189.1,189.16,189.1,189.12,15500,119280,50.97718,-42.70279
7/2/2019 9:54:00 AM,189.12,189.14,189.07,189.1,17500,117266,49.75768,-61.58474
7/2/2019 9:55:00 AM,189.11,189.15,189.08,189.14,56700,117276,52.22048,-25.91999
7/2/2019 9:56:00 AM,189.14,189.25,189.14,189.22,80500,118140,56.78402,89.16415
7/2/2019 9:57:00 AM,189.22,189.22,189.1,189.13,38300,117884,50.89498,17.486
7/2/2019 9:58:00 AM,189.12,189.16,189.05,189.14,31100,117464,51.49659,-26.67103
7/2/2019 9:59:00 AM,189.12,189.12,189.05,189.08,28400,116944,47.71723,-85.10394
7/2/2019 10:00:00 AM,189.08,189.12,189.05,189.08,21200,116078,44.2221,-72.81324
7/2/2019 10:01:00 AM,189.08,189.13,189.06,189.1,23300,113598,45.65149,-37.27278
7/2/2019 10:02:00 AM,189.1,189.27,189.1,189.21,57200,113298,52.81246,159.7963
7/2/2019 10:03:00 AM,189.21,189.23,189.18,189.19,19700,113160,51.48394,136.4546
7/2/2019 10:04:00 AM,189.19,189.29,189.19,189.25,112900,114030,55.12968,157.3223
7/2/2019 10:05:00 AM,189.26,189.32,189.24,189.29,54000,114070,57.42626,165.9974
7/2/2019 10:06:00 AM,189.29,189.29,189.24,189.26,46500,112512,55.14624,114.12
7/2/2019 10:07:00 AM,189.25,189.26,189.2,189.26,26400,111172,52.88501,74.82447
7/2/2019 10:08:00 AM,189.26,189.27,189.21,189.26,21900,110434,50.64845,71.91602
7/2/2019 10:09:00 AM,189.26,189.26,189.21,189.23,12900,109152,48.44218,51.01005
7/2/2019 10:10:00 AM,189.23,189.23,189.15,189.15,38300,108628,43.05574,-11.06378
7/2/2019 10:11:00 AM,189.15,189.18,189.03,189.04,46100,107468,36.96886,-101.9825
7/2/2019 10:12:00 AM,189.03,189.06,189.01,189.05,36100,104852,37.83016,-128.5856
7/2/2019 10:13:00 AM,189.04,189.1,189.04,189.06,31400,104266,38.73043,-100.1113
7/2/2019 10:14:00 AM,189.06,189.12,189.06,189.08,29500,101806,40.58495,-82.18385
7/2/2019 10:15:00 AM,189.08,189.11,189.05,189.09,12600,96854,41.53706,-82.99421
7/2/2019 10:16:00 AM,189.08,189.11,188.97,189.02,48100,79874,37.05836,-103.5275
7/2/2019 10:17:00 AM,189.03,189.08,189.01,189.08,10100,77678,42.75625,-72.4123
7/2/2019 10:18:00 AM,189.08,189.09,189.04,189.04,102300,75002,40.14634,-63.45818
7/2/2019 10:19:00 AM,189.05,189.09,189.01,189.03,63400,69364,39.49771,-66.95556
7/2/2019 10:20:00 AM,189.03,189.05,189.01,189.04,62000,56184,40.53241,-71.29546
7/2/2019 10:21:00 AM,189.04,189.12,188.96,189.12,131600,48418,48.17286,-33.04236
7/2/2019 10:22:00 AM,189.11,189.14,189.09,189.12,41900,47292,54.47227,54.93068
7/2/2019 10:23:00 AM,189.12,189.15,189.08,189.08,17700,45858,51.12676,66.1743
7/2/2019 10:24:00 AM,189.09,189.13,189.07,189.12,55000,45302,54.15875,106.6982
7/2/2019 10:25:00 AM,189.13,189.14,189.09,189.09,50400,45100,51.57417,94.07896
7/2/2019 10:26:00 AM,189.1,189.22,189.09,189.19,121500,45986,58.65734,194.6325
7/2/2019 10:27:00 AM,189.19,189.22,189.16,189.2,72700,46096,59.29809,189.0848
7/2/2019 10:28:00 AM,189.2,189.29,189.18,189.29,63800,47008,64.616,210.5542
7/2/2019 10:29:00 AM,189.28,189.35,189.27,189.31,64300,47284,65.68911,198.2557
7/2/2019 10:30:00 AM,189.32,189.37,189.29,189.37,119800,47068,68.75021,167.2973
7/2/2019 10:31:00 AM,189.36,189.4,189.34,189.39,44000,45492,69.72021,149.6235
7/2/2019 10:32:00 AM,189.39,189.55,189.39,189.54,107400,46930,75.78867,173.0828
7/2/2019 10:33:00 AM,189.54,189.61,189.54,189.58,67000,47844,77.10663,167.2607
7/2/2019 10:34:00 AM,189.58,189.58,189.53,189.54,16900,47736,72.83674,126.5225
7/2/2019 10:35:00 AM,189.54,189.54,189.48,189.51,35100,47884,69.7192,92.53275
7/2/2019 10:36:00 AM,189.5,189.5,189.44,189.49,14900,47528,67.64166,67.30871
7/2/2019 10:37:00 AM,189.49,189.51,189.47,189.48,19800,46706,66.57185,62.41927
7/2/2019 10:38:00 AM,189.48,189.5,189.46,189.48,5400,46394,65.45697,51.06602
7/2/2019 10:39:00 AM,189.48,189.53,189.47,189.49,82700,47016,66.06893,51.33355
7/2/2019 10:40:00 AM,189.51,189.55,189.51,189.53,39500,47438,68.4722,64.55757
7/2/2019 10:41:00 AM,189.52,189.52,189.45,189.46,16900,47042,60.40825,19.56866
7/2/2019 10:42:00 AM,189.46,189.49,189.43,189.44,21900,47082,58.29512,-18.17673
7/2/2019 10:43:00 AM,189.43,189.44,189.38,189.41,38400,47540,55.17796,-95.9562
7/2/2019 10:44:00 AM,189.4,189.4,189.33,189.33,29200,47774,47.83231,-183.8857
7/2/2019 10:45:00 AM,189.33,189.38,189.33,189.34,29400,47228,48.75023,-175.3142
7/2/2019 10:46:00 AM,189.34,189.34,189.31,189.31,33900,46296,46.12673,-156.44
7/2/2019 10:47:00 AM,189.31,189.38,189.3,189.36,34200,46214,50.87249,-103.037
7/2/2019 10:48:00 AM,189.36,189.42,189.36,189.41,19400,45980,55.12927,-41.16823
7/2/2019 10:49:00 AM,189.41,189.43,189.33,189.35,32900,46070,49.57829,-59.89688
7/2/2019 10:50:00 AM,189.36,189.37,189.32,189.34,18000,46006,48.69731,-77.68572
7/2/2019 10:51:00 AM,189.34,189.36,189.32,189.36,58300,46706,50.58704,-65.83131
7/2/2019 10:52:00 AM,189.36,189.42,189.36,189.42,20400,45970,55.84087,0.5973642
7/2/2019 10:53:00 AM,189.42,189.48,189.41,189.48,59300,46762,60.37776,80.76469
7/2/2019 10:54:00 AM,189.49,189.5,189.43,189.49,60100,45706,61.0959,118.308
7/2/2019 10:55:00 AM,189.49,189.52,189.46,189.48,46900,45564,59.92621,134.7145
7/2/2019 10:56:00 AM,189.48,189.51,189.46,189.48,259000,49814,58.71562,121.1864
7/2/2019 10:57:00 AM,189.49,189.49,189.39,189.43,45700,50200,52.96008,52.01463
7/2/2019 10:58:00 AM,189.44,189.5,189.44,189.48,43400,50630,57.45166,84.01655
7/2/2019 10:59:00 AM,189.48,189.49,189.38,189.4,16800,50708,49.33502,15.96642
7/2/2019 11:00:00 AM,189.4,189.43,189.39,189.43,20300,50348,52.0695,-2.182638
7/2/2019 11:01:00 AM,189.43,189.49,189.4,189.48,24600,49918,56.30296,50.29581
7/2/2019 11:02:00 AM,189.48,189.5,189.39,189.4,124000,51676,48.86625,2.874716
7/2/2019 11:03:00 AM,189.39,189.42,189.36,189.4,45100,51950,42.78091,-66.66667
7/2/2019 11:04:00 AM,189.4,189.45,189.4,189.44,32400,52008,46.37726,-13.55124
7/2/2019 11:05:00 AM,189.44,189.47,189.43,189.47,25000,52256,48.96729,33.01962
7/2/2019 11:06:00 AM,189.46,189.48,189.44,189.48,17100,51636,49.83662,51.15473
7/2/2019 11:07:00 AM,189.47,189.5,189.47,189.48,23500,51904,50.7403,87.34807
7/2/2019 11:08:00 AM,189.48,189.55,189.48,189.53,23900,50336,55.0985,158.4263
7/2/2019 11:09:00 AM,189.53,189.54,189.49,189.53,19300,49454,59.00454,142.2479
7/2/2019 11:10:00 AM,189.53,189.54,189.44,189.45,21000,48634,51.31335,47.0024
7/2/2019 11:11:00 AM,189.45,189.49,189.45,189.47,33800,46678,52.96433,27.00965
7/2/2019 11:12:00 AM,189.47,189.47,189.42,189.43,54600,46932,49.35924,-36.7648
7/2/2019 11:13:00 AM,189.44,189.48,189.41,189.41,21500,47008,47.61541,-55.35557
7/2/2019 11:14:00 AM,189.41,189.43,189.4,189.4,36000,46628,46.72518,-107.5434
7/2/2019 11:15:00 AM,189.4,189.42,189.38,189.38,16100,45942,44.91909,-117.4696
7/2/2019 11:16:00 AM,189.38,189.38,189.32,189.36,33600,44184,43.12267,-160.5003
7/2/2019 11:17:00 AM,189.37,189.38,189.33,189.38,79700,44324,45.47116,-132.1448
7/2/2019 11:18:00 AM,189.38,189.4,189.36,189.37,22100,43490,44.48143,-95.20452
7/2/2019 11:19:00 AM,189.36,189.38,189.33,189.34,12000,42444,41.56174,-110.4471
7/2/2019 11:20:00 AM,189.34,189.35,189.31,189.35,26200,40572,42.90833,-106.4354
7/2/2019 11:21:00 AM,189.36,189.42,189.33,189.41,21300,40118,50.3007,-38.41851
7/2/2019 11:22:00 AM,189.41,189.45,189.41,189.44,17500,38320,53.53995,34.54084
7/2/2019 11:23:00 AM,189.43,189.44,189.4,189.42,11400,37208,51.14603,30.15405
7/2/2019 11:24:00 AM,189.42,189.43,189.36,189.36,16800,37206,44.69165,-26.78798
7/2/2019 11:25:00 AM,189.34,189.37,189.26,189.32,65700,37818,40.97933,-147.0921
7/2/2019 11:26:00 AM,189.32,189.36,189.28,189.31,19400,37908,40.08192,-125.3712
7/2/2019 11:27:00 AM,189.31,189.33,189.27,189.32,54400,38600,41.46244,-123.6601
7/2/2019 11:28:00 AM,189.32,189.33,189.3,189.31,20300,38898,40.45857,-95.43883
7/2/2019 11:29:00 AM,189.31,189.34,189.29,189.31,11000,37464,39.43045,-83.34477
7/2/2019 11:30:00 AM,189.31,189.32,189.29,189.31,43100,37536,38.38013,-82.89113
7/2/2019 11:31:00 AM,189.31,189.31,189.24,189.3,56500,38328,37.31143,-106.522
7/2/2019 11:32:00 AM,189.3,189.34,189.27,189.31,14800,38186,39.13654,-59.57447
7/2/2019 11:33:00 AM,189.31,189.31,189.25,189.25,6300,37544,32.9372,-107.2638
7/2/2019 11:34:00 AM,189.25,189.25,189.14,189.16,47700,37914,26.22636,-201.6608
7/2/2019 11:35:00 AM,189.16,189.16,189.06,189.12,55600,38438,23.89549,-242.0789
7/2/2019 11:36:00 AM,189.12,189.12,189.05,189.09,34100,38442,22.29544,-193.3255
7/2/2019 11:37:00 AM,189.1,189.16,189.05,189.06,20200,38162,20.79584,-140.5962
7/2/2019 11:38:00 AM,189.05,189.07,189.01,189.07,41400,38602,22.66498,-133.2061
7/2/2019 11:39:00 AM,189.06,189.08,189.04,189.05,17400,38292,21.56947,-104.28
7/2/2019 11:40:00 AM,189.06,189.07,188.93,188.94,317100,44274,16.76949,-127.2748
7/2/2019 11:41:00 AM,188.93,188.96,188.85,188.92,103000,45168,16.06916,-138.9841
7/2/2019 11:42:00 AM,188.92,189.02,188.92,189.02,99300,46746,31.47608,-84.93549
7/2/2019 11:43:00 AM,189.02,189.07,188.99,189.04,109000,47740,34.08077,-52.30205
7/2/2019 11:44:00 AM,189.04,189.07,188.99,189.07,198700,50512,37.8979,-39.78344
7/2/2019 11:45:00 AM,189.07,189.08,189.04,189.04,20200,49978,35.6733,-25.19381
7/2/2019 11:46:00 AM,189.05,189.06,188.97,189,40000,45598,32.90185,-55.84242
7/2/2019 11:47:00 AM,189,189.07,189,189.04,27500,45234,38.08224,-12.63753
7/2/2019 11:48:00 AM,189.03,189.11,189.03,189.1,28700,44940,44.95051,72.71428
7/2/2019 11:49:00 AM,189.1,189.14,189.1,189.12,43600,45476,47.05706,139.4256
7/2/2019 11:50:00 AM,189.13,189.14,189.1,189.14,13900,45348,49.15403,137.3256
7/2/2019 11:51:00 AM,189.14,189.16,189.08,189.11,31100,45478,46.19887,113.7302
7/2/2019 11:52:00 AM,189.11,189.11,189.05,189.06,28900,43576,41.69878,42.54304
7/2/2019 11:53:00 AM,189.06,189.07,189.01,189.02,38500,43444,38.47103,-14.59976
7/2/2019 11:54:00 AM,189.02,189.02,188.97,189.01,15300,43102,37.68477,-68.60982
7/2/2019 11:55:00 AM,189.01,189.08,189,189.07,11500,42832,44.94915,-8.637113
7/2/2019 11:56:00 AM,189.06,189.06,189.01,189.04,8700,42664,42.29366,-44.20307
7/2/2019 11:57:00 AM,189.04,189.1,189.03,189.05,17600,42546,43.49265,0
7/2/2019 11:58:00 AM,189.05,189.1,189.05,189.09,24200,42552,48.12983,36.70684
7/2/2019 11:59:00 AM,189.09,189.13,189.09,189.1,35700,42880,49.25233,78.78613
7/2/2019 12:00:00 PM,189.1,189.12,189.07,189.07,40800,43276,46.0369,32.09473
7/2/2019 12:01:00 PM,189.07,189.09,189.06,189.08,27200,43144,47.27198,4.522777
7/2/2019 12:02:00 PM,189.08,189.1,189.05,189.1,12200,42296,49.75097,19.805
7/2/2019 12:03:00 PM,189.11,189.12,189.01,189.02,45500,42776,41.37344,-49.13464
7/2/2019 12:04:00 PM,189.02,189.02,188.96,188.97,60100,43258,37.16144,-173.7943
7/2/2019 12:05:00 PM,188.97,189,188.96,188.97,94300,44822,33.48977,-155.8755
7/2/2019 12:06:00 PM,188.96,189.04,188.96,189.02,11900,44388,39.8861,-76.65882
7/2/2019 12:07:00 PM,189.02,189.08,189.02,189.05,8900,42972,43.40275,7.82053
7/2/2019 12:08:00 PM,189.05,189.12,189.05,189.09,14600,42822,47.78798,75.00179
7/2/2019 12:09:00 PM,189.1,189.12,189.08,189.1,24900,43080,48.85609,88.46427
7/2/2019 12:10:00 PM,189.11,189.14,189.11,189.12,20300,42962,51.0113,115.9833
7/2/2019 12:11:00 PM,189.12,189.18,189.09,189.1,18600,42908,48.79681,99.17034
7/2/2019 12:12:00 PM,189.1,189.13,189.07,189.08,64700,43852,46.61581,44.20583
7/2/2019 12:13:00 PM,189.08,189.12,189.08,189.09,23600,44096,47.86948,51.84003
7/2/2019 12:14:00 PM,189.08,189.12,189.08,189.1,15600,44072,49.15726,55.03255
7/2/2019 12:15:00 PM,189.1,189.1,189.08,189.1,24600,43250,50.47479,40.69195
7/2/2019 12:16:00 PM,189.1,189.13,189.07,189.11,12100,43104,51.81739,53.65876
7/2/2019 12:17:00 PM,189.11,189.13,189.07,189.13,45300,42922,54.47746,58.22773
7/2/2019 12:18:00 PM,189.13,189.22,189.13,189.19,34600,43208,61.36653,180.9098
7/2/2019 12:19:00 PM,189.2,189.2,189.17,189.2,20000,43388,62.38765,194.3108
7/2/2019 12:20:00 PM,189.2,189.21,189.18,189.18,10500,42736,59.0249,153.8904
7/2/2019 12:21:00 PM,189.17,189.19,189.15,189.18,31600,42238,55.78664,96.29285
7/2/2019 12:22:00 PM,189.18,189.23,189.17,189.23,19700,42336,61.47603,130.2534
7/2/2019 12:23:00 PM,189.22,189.24,189.2,189.21,16100,42532,58.24916,113.9145
7/2/2019 12:24:00 PM,189.21,189.22,189.15,189.15,26600,42110,49.79786,40.56659
7/2/2019 12:25:00 PM,189.16,189.22,189.15,189.22,11400,41226,57.53754,66.3758
7/2/2019 12:26:00 PM,189.22,189.22,189.07,189.08,42200,41388,43.19561,-48.16448
7/2/2019 12:27:00 PM,189.08,189.09,189.01,189.04,181800,44620,40.11804,-148.5369
7/2/2019 12:28:00 PM,189.05,189.06,188.98,188.98,86900,45530,35.97829,-168.6394
7/2/2019 12:29:00 PM,188.98,188.99,188.86,188.93,73900,46660,32.92861,-201.728
7/2/2019 12:30:00 PM,188.93,188.94,188.9,188.93,47600,41270,30.17416,-156.9628
7/2/2019 12:31:00 PM,188.92,189,188.87,188.9,51300,40236,28.62702,-121.2597
7/2/2019 12:32:00 PM,188.9,188.92,188.85,188.85,74000,39730,26.21496,-122.3318
