Timestamp,Open,High,Low,Close,Rsi,Cci,
10/20/2017 0:00,148.91,149.04,148.53,148.71,64.71022,91.64727,
10/23/2017 0:00,149.02,149.03,147.53,147.74,56.19859,20.0939,
10/24/2017 0:00,148.03,148.3,147.44,147.99,57.74139,-22.72238,
10/25/2017 0:00,147.7,148.18,146.33,147.43,53.21938,-114.7734,
10/26/2017 0:00,147.34,147.71,146.92,146.96,49.70146,-125.8322,
10/27/2017 0:00,149.33,151.52,149.2,151.24,69.48412,245.0962,
10/30/2017 0:00,151.13,152.19,150.99,151.58,70.47746,230.9121,
10/31/2017 0:00,152.07,152.37,151.63,152.15,72.11618,191.8357,
11/1/2017 0:00,152.76,152.83,151.5,152.1,71.74009,142.2777,
11/2/2017 0:00,151.93,151.99,150.77,151.81,69.47634,90.42681,
11/3/2017 0:00,152.36,153.29,151.84,153.27,73.93542,115.2112,
11/6/2017 0:00,153.13,153.85,153.1,153.79,75.31837,117.3979,
11/7/2017 0:00,153.67,154.08,153.34,153.88,75.56011,104.9787,
11/8/2017 0:00,153.81,154.54,153.62,154.5,77.21545,105.2264,
11/9/2017 0:00,153.23,153.77,152.11,153.69,70.49745,65.56958,
11/10/2017 0:00,153.33,153.8,153.06,153.68,70.41592,70.78595,
11/13/2017 0:00,153.1,154.07,153.1,153.87,71.09918,70.77147,
11/14/2017 0:00,153.31,153.5,152.57,153.31,66.24314,39.77954,
11/15/2017 0:00,152.61,153,151.78,152.59,60.51983,-21.66036,
11/16/2017 0:00,153.36,154.89,153.33,154.54,68.46619,109.1357,
11/17/2017 0:00,154.58,154.69,153.8,153.95,64.25235,91.60478,
11/20/2017 0:00,154.06,154.2,153.61,153.83,63.39772,58.33421,
11/21/2017 0:00,154.56,155.57,154.49,155.5,69.48165,171.4303,
11/22/2017 0:00,155.64,155.84,155.34,155.69,70.09077,191.0724,
11/24/2017 0:00,155.85,156.31,155.76,156.26,71.90257,183.7493,
11/27/2017 0:00,156.21,156.56,155.83,156.19,71.33116,147.778,
11/28/2017 0:00,156.54,156.69,155.7,156.59,72.66795,121.2589,
11/29/2017 0:00,156.45,156.45,153.12,153.86,54.1197,2.336316,
11/30/2017 0:00,154.46,155.45,154.15,155.15,59.39396,23.62282,
12/1/2017 0:00,154.2,155.24,152.26,154.49,55.85611,-41.46888,
12/4/2017 0:00,155.46,155.63,152.56,152.71,47.61787,-66.096,
12/5/2017 0:00,152.68,154.55,152.1,152.81,48.08112,-99.39317,
12/6/2017 0:00,152.24,153.74,152.06,153.5,51.28287,-110.7359,
12/7/2017 0:00,153.49,154.46,153.33,154.02,53.60494,-48.04873,
12/8/2017 0:00,155.1,155.53,154.46,154.7,56.52326,15.92348,
12/11/2017 0:00,154.77,155.95,154.76,155.9,61.16561,53.84524,
12/12/2017 0:00,155.83,156.15,155.36,155.69,59.95907,62.95605,
12/13/2017 0:00,156.28,156.49,155.76,155.99,61.13848,82.453,
12/14/2017 0:00,156.26,156.66,155.71,155.88,60.43556,82.94639,
12/15/2017 0:00,156.49,157.82,156.23,157.65,67.00842,145.3191,
12/18/2017 0:00,158.29,158.77,158.07,158.64,70.00954,184.3014,
12/19/2017 0:00,158.34,158.5,157.26,157.7,64.05172,120.1464,
12/20/2017 0:00,158.25,158.28,156.91,157.53,63.00742,92.17726,
12/21/2017 0:00,157.73,158.25,157.37,157.55,63.0837,86.05849,
12/22/2017 0:00,157.31,157.43,156.95,157.37,61.84793,56.82206,
12/26/2017 0:00,156.49,156.72,155.95,156.52,56.24504,6.605406,
12/27/2017 0:00,156.53,156.96,156.39,156.54,56.3452,6.796652,
12/28/2017 0:00,157.04,157.07,156.54,156.73,57.34469,3.994237,
12/29/2017 0:00,156.87,156.9,155.7,155.76,50.93338,-62.83467,
1/2/2018 0:00,156.56,158.53,156.17,158.49,63.35216,70.4887,
1/3/2018 0:00,158.64,160.17,158.61,160.03,68.23605,201.919,
1/4/2018 0:00,160.58,160.79,160.08,160.31,69.04382,205.9526,
1/5/2018 0:00,161.07,162.03,160.77,161.92,73.25539,204.686,
1/8/2018 0:00,161.9,162.63,161.86,162.55,74.70557,173.7068,
1/9/2018 0:00,162.87,163.04,162.07,162.56,74.72898,137.1568,
1/10/2018 0:00,161.8,162.21,161.12,162.18,72.00042,91.87923,
1/11/2018 0:00,162.46,163.3,162.21,163.29,74.88509,104.6469,
1/12/2018 0:00,163.03,164.66,162.94,164.49,77.57492,114.2207,
1/16/2018 0:00,165.58,166.42,163.53,164.02,74.22199,112.3563,
1/17/2018 0:00,164.8,166.04,164,165.79,78.0667,113.1739,
1/18/2018 0:00,165.53,166.2,165.14,165.82,78.12627,114.2667,
1/19/2018 0:00,166.31,166.61,165.54,166.34,79.18134,115.2816,
1/22/2018 0:00,166.28,168.12,166.09,168.12,82.32433,136.045,
1/23/2018 0:00,168.64,169.66,168.56,169.51,84.31562,161.1379,
1/24/2018 0:00,169.87,170.24,167.44,168.41,76.92957,124.5026,
1/25/2018 0:00,169.55,169.63,167.81,168.35,76.53574,105.2768,
1/26/2018 0:00,169.29,170.95,168.96,170.93,81.03237,131.542,
1/29/2018 0:00,170.57,170.91,169.74,170.1,75.98739,109.8878,
1/30/2018 0:00,168.55,169.42,167.82,168.7,68.26672,55.89036,
1/31/2018 0:00,169.67,169.99,168.34,169.4,69.91278,64.52015,
2/1/2018 0:00,168.1,169.73,167.42,167.96,62.70682,28.38923,
2/2/2018 0:00,167.3,167.7,164.47,164.61,49.83731,-86.51747,
2/5/2018 0:00,163.07,165.75,158,158.12,34.89557,-230.1728,
2/6/2018 0:00,155.81,162.51,155.1,162.31,46.12564,-191.9698,
2/7/2018 0:00,161.79,163.55,160.2,160.21,42.19701,-126.2494,
2/8/2018 0:00,160.62,160.8,153.45,153.45,32.57787,-177.0575,
2/9/2018 0:00,155.62,157.24,150.13,156.1,38.49672,-149.2707,
2/12/2018 0:00,157.7,159.95,156.46,158.87,44.02795,-78.16129,
2/13/2018 0:00,157.96,160.01,157.72,159.69,45.58802,-58.96626,
2/14/2018 0:00,158.75,162.93,158,162.68,50.95581,-26.27888,
2/15/2018 0:00,164.14,165.7,162.44,165.7,55.70854,29.2635,
2/16/2018 0:00,165.16,166.76,164.68,164.96,54.3195,52.21223,
2/20/2018 0:00,164.38,166.68,164.31,165.29,54.86002,59.33227,
2/21/2018 0:00,166.1,167.72,164.72,164.82,53.88211,75.49406,
2/22/2018 0:00,165.54,166.42,164.38,164.8,53.83812,74.77995,
2/23/2018 0:00,166.13,168.17,165.45,168.17,59.79334,110.9729,
2/26/2018 0:00,168.96,170.4,168.82,170.4,63.17847,130.6864,
2/27/2018 0:00,170.45,170.73,168.21,168.29,58.1866,99.8537,
2/28/2018 0:00,169.25,169.8,167.1,167.21,55.75818,72.88174,
3/1/2018 0:00,167.3,168.07,163,164.48,50.06958,18.91264,
3/2/2018 0:00,162.5,166.28,161.96,165.99,52.93007,-6.001694,
3/5/2018 0:00,165.21,168.26,164.59,167.83,56.22131,45.93189,
3/6/2018 0:00,168.65,169.11,167.48,168.54,57.45743,82.5005,
3/7/2018 0:00,167.25,169.07,166.96,168.93,58.15635,69.15331,
3/8/2018 0:00,169.63,169.98,168.95,169.86,59.85025,107.0953,
3/9/2018 0:00,171.07,173.16,170.82,173.16,65.22909,177.7929,
3/12/2018 0:00,173.67,174.48,173.28,174.08,66.57356,188.5835,
3/13/2018 0:00,174.83,175.21,171.27,171.71,60.124,121.874,
3/14/2018 0:00,172.61,172.74,170.93,171.68,60.04467,79.75163,
3/15/2018 0:00,171.8,172.53,170.9,171.53,59.62127,65.00726,
3/16/2018 0:00,171.82,172.2,170.94,171.02,58.12061,51.36357,
3/19/2018 0:00,169.1,169.22,165.64,167.1,48.09926,-57.54711,
3/20/2018 0:00,167.17,168.04,166.61,167.65,49.41707,-52.41428,
3/21/2018 0:00,167.21,168.76,166.19,166.92,47.68636,-64.03524,
3/22/2018 0:00,164.61,165.77,162.59,162.8,39.31705,-157.7609,
3/23/2018 0:00,162.61,163.3,158.43,158.51,32.85162,-203.3981,
3/26/2018 0:00,161.72,164.6,159.16,164.4,45.98492,-117.7277,
3/27/2018 0:00,165.62,165.62,157.68,159.08,38.63475,-125.31,
3/28/2018 0:00,158.17,159.78,156.04,157.25,36.47501,-143.1039,
3/29/2018 0:00,158.1,161.71,156.63,160.13,41.97273,-95.45334,
4/2/2018 0:00,158.99,159.74,153.88,155.51,36.51356,-117.5608,
4/3/2018 0:00,156.87,157.92,154.44,157.26,39.71222,-101.8857,
4/4/2018 0:00,154.22,160.23,154.04,159.74,44.01694,-72.55466,
4/5/2018 0:00,161.33,161.58,159.48,160.65,45.55316,-26.20453,
4/6/2018 0:00,158.88,160.46,155.88,156.63,40.29298,-70.63712,
4/9/2018 0:00,157.98,160.88,157.46,157.73,42.2578,-43.399,
4/10/2018 0:00,160.21,161.73,159.07,161.21,48.07908,19.30115,
4/11/2018 0:00,160.2,162,160.1,160.28,46.72342,46.35421,
4/12/2018 0:00,161.25,162.77,161.16,162.21,49.88168,104.3854,
4/13/2018 0:00,163.02,163.26,160.67,161.37,48.53315,82.75793,
4/16/2018 0:00,162.5,163.19,161.48,162.6,50.63753,109.4566,
4/17/2018 0:00,164.24,166.46,163.91,166.1,56.13383,178.8798,
4/18/2018 0:00,166.1,167,165.31,166.44,56.63892,166.701,
4/19/2018 0:00,165.6,165.99,164.34,164.91,53.64548,110.2857,
4/20/2018 0:00,164.49,164.61,161.73,162.3,48.89783,43.33627,
4/23/2018 0:00,163.09,163.73,161.02,161.89,48.17654,15.22269,
4/24/2018 0:00,162.66,162.91,157.39,158.46,42.5251,-79.80811,
4/25/2018 0:00,158.74,159.31,156.47,158.65,42.92449,-113.3325,
4/26/2018 0:00,160.7,162.53,160.18,161.99,49.56026,-15.01131,
4/27/2018 0:00,164.37,164.41,161.17,162.09,49.74862,12.88371,
4/30/2018 0:00,162.47,163.48,160.54,160.94,47.54935,-28.78616,
5/1/2018 0:00,160.52,162.8,160.14,162.78,51.2619,-22.24261,
5/2/2018 0:00,163.06,163.57,161.63,161.82,49.30119,-3.593987,
5/3/2018 0:00,161,162.4,159.22,161.8,49.25891,-55.14778,
5/4/2018 0:00,161.1,165.25,160.98,164.87,55.55802,51.61488,
5/7/2018 0:00,165.64,166.78,165.51,166.24,58.06019,147.8601,
5/8/2018 0:00,165.89,166.43,164.86,166.07,57.62663,136.5809,
5/9/2018 0:00,166.37,168,165.78,167.88,60.96862,169.9286,
5/10/2018 0:00,168.42,169.74,168.29,169.62,63.91503,171.6284,
5/11/2018 0:00,169.42,169.86,168.72,169.46,63.44081,135.0505,
5/14/2018 0:00,169.85,170.82,169.47,169.75,63.96274,121.9009,
5/15/2018 0:00,168.41,168.5,166.98,167.87,58.16537,63.19212,
5/16/2018 0:00,168.09,169.37,168.01,168.98,60.44495,75.75076,
5/17/2018 0:00,168.39,169.61,167.51,168.33,58.43689,60.87473,
5/18/2018 0:00,167.68,168.26,167.21,167.46,55.76646,33.59837,
5/21/2018 0:00,168.76,169.5,167.68,168.4,57.99971,50.89658,
5/22/2018 0:00,169.17,169.45,167.88,168.18,57.27091,44.50833,
5/23/2018 0:00,166.88,169.62,166.88,169.6,60.70325,45.20701,
5/24/2018 0:00,169.55,169.85,167.84,169.55,60.51889,60.26098,
5/25/2018 0:00,169.53,170.33,169.21,169.72,60.95306,106.7621,
5/29/2018 0:00,168.95,169.92,167.96,168.97,57.92654,26.49402,
5/30/2018 0:00,169.58,170.48,169.22,170.18,61.26791,124.0979,
5/31/2018 0:00,170.18,171.2,169.63,170.07,60.79528,135.2871,
6/1/2018 0:00,170.92,172.84,170.87,172.74,67.37492,221.6446,
6/4/2018 0:00,173.18,174.34,173.07,174.3,70.49105,237.0144,
6/5/2018 0:00,174.71,175.13,174.07,174.84,71.5056,196.7181,
6/6/2018 0:00,175.02,175.89,174.14,175.86,73.36819,158.6325,
6/7/2018 0:00,175.89,175.93,173.55,174.43,66.77779,107.6982,
6/8/2018 0:00,173.61,174.88,173.18,174.44,66.80028,78.54702,
6/11/2018 0:00,174.31,175.34,174.28,174.91,67.89868,83.0348,
6/12/2018 0:00,175.15,176,174.96,175.83,69.99156,90.24546,
6/13/2018 0:00,176.1,177.14,175.43,175.82,69.93822,92.4929,
6/14/2018 0:00,176.63,177.89,176.5,177.6,73.77223,114.99,
6/15/2018 0:00,176.93,177.33,176.11,176.98,70.40401,94.57111,
6/18/2018 0:00,175.49,176.65,174.94,176.5,67.82233,64.90176,
6/19/2018 0:00,174.27,176.04,173.71,176,65.14262,23.81763,
6/20/2018 0:00,176.81,177.98,176.65,177.25,68.49406,125.6435,
6/21/2018 0:00,177.7,177.88,175.37,175.71,60.74512,53.39956,
6/22/2018 0:00,176.3,176.37,174.69,175.32,58.92695,-19.90808,
6/25/2018 0:00,173.73,173.99,169.81,171.37,44.42393,-248.9111,
6/26/2018 0:00,172,173.06,171.37,172.07,46.91732,-164.061,
6/27/2018 0:00,172.8,173.58,169.61,169.73,40.3934,-168.6657,
6/28/2018 0:00,169.47,171.77,169.17,171.19,45.4867,-140.3493,
6/29/2018 0:00,172.01,172.92,171.4,171.65,47.02264,-78.69307,
7/2/2018 0:00,169.97,172.85,169.67,172.8,50.7581,-71.58131,
7/3/2018 0:00,173.45,173.45,170.63,170.8,44.83699,-64.98314,
7/5/2018 0:00,171.94,173.06,171.03,172.92,51.31949,-38.08031,
7/6/2018 0:00,173.32,175.74,173,175.61,58.05509,42.95902,
7/9/2018 0:00,176.52,177.23,175.82,177.19,61.4307,102.1124,
7/10/2018 0:00,177.52,177.72,176.71,177.32,61.7038,105.3465,
7/11/2018 0:00,175.93,177.07,175.8,176.42,58.60983,85.78869,
7/12/2018 0:00,177.2,179.46,177.08,179.46,64.99468,136.4807,
7/13/2018 0:00,179.45,179.9,178.95,179.61,65.27927,133.0428,
7/16/2018 0:00,179.65,179.95,178.88,179.18,63.68086,107.7032,
7/17/2018 0:00,177.28,180.65,177.28,180.27,65.95642,92.89602,
7/18/2018 0:00,180.29,180.44,179.38,179.93,64.59682,91.53334,
7/19/2018 0:00,179.28,179.88,178.82,179.03,61.01175,69.91525,
7/20/2018 0:00,179.62,180.17,178.79,178.99,60.85014,64.6928,
7/23/2018 0:00,178.46,179.64,177.74,179.56,62.37966,48.7085,
7/24/2018 0:00,181.41,182.05,179.56,180.3,64.32816,95.92805,
7/25/2018 0:00,180.38,182.93,180.29,182.82,70.02231,156.898,
7/26/2018 0:00,180.34,180.92,179.81,180.05,58.89381,70.65576,
7/27/2018 0:00,181.19,181.31,176.6,177.62,51.20554,-53.70451,
7/30/2018 0:00,177.63,177.73,174.27,175.11,44.71263,-216.7907,
7/31/2018 0:00,175.8,177.13,174.82,176.45,48.46931,-183.5552,
8/1/2018 0:00,176.86,177.65,176.1,177.12,50.28814,-109.4654,
8/2/2018 0:00,175.87,179.74,175.79,179.53,56.26756,-29.26155,
8/3/2018 0:00,179.87,180.09,179.08,180.08,57.52325,41.72779,
8/6/2018 0:00,179.96,181.19,179.74,181.14,59.91224,80.86488,
8/7/2018 0:00,181.65,182.14,181.26,181.8,61.36913,116.0059,
8/8/2018 0:00,181.6,182.35,181.06,182.02,61.86661,100.242,
8/9/2018 0:00,181.91,182.63,181.64,181.91,61.44057,93.13409,
8/10/2018 0:00,180.68,181.22,179.84,180.52,56.17608,32.35583,
8/13/2018 0:00,180.88,182.01,180.24,180.32,55.44001,43.71762,
8/14/2018 0:00,181.01,181.66,180.04,181.45,58.73029,54.84925,
8/15/2018 0:00,180.01,180.58,178.12,179.23,50.79485,-8.46277,
8/16/2018 0:00,180.61,180.99,179.47,179.82,52.62688,17.78988,
8/17/2018 0:00,179.35,180.31,178.27,179.86,52.75529,-21.33646,
8/20/2018 0:00,180.26,180.33,179,179.7,52.14631,-30.33235,
8/21/2018 0:00,180.24,181.44,180.13,180.36,54.48051,16.73546,
8/22/2018 0:00,179.98,181.27,179.75,181.06,56.88271,9.352185,
8/23/2018 0:00,180.74,182.05,180.5,180.8,55.7068,44.12199,
8/24/2018 0:00,181.4,182.63,181.36,182.48,61.27721,122.1789,
8/27/2018 0:00,183.4,184.34,183.11,184.34,66.32648,217.4652,
8/28/2018 0:00,184.83,185.02,184.22,184.61,66.99919,198.4923,
8/29/2018 0:00,184.93,186.84,184.86,186.74,71.78745,198.3436,
8/30/2018 0:00,186.38,187.52,185.79,186.41,70.09064,156.2216,
8/31/2018 0:00,186.18,187.18,185.98,186.65,70.63425,122.6066,
9/4/2018 0:00,186.08,186.4,184.85,185.85,66.30791,80.52686,
9/5/2018 0:00,185.52,185.55,182.82,183.45,55.35402,27.32048,
9/6/2018 0:00,183.53,183.75,180.58,181.81,49.35414,-30.85526,
9/7/2018 0:00,180.5,182.67,180.44,181.11,47.01187,-57.23164,
9/10/2018 0:00,182.15,182.25,180.73,181.72,49.27124,-60.27418,
9/11/2018 0:00,180.99,183.42,180.52,183.12,54.10771,-40.51299,
9/12/2018 0:00,182.85,182.98,181.01,182.58,52.04654,-53.19276,
9/13/2018 0:00,183.72,184.88,183.64,184.53,58.23394,21.70269,
9/14/2018 0:00,184.66,184.95,183.26,183.99,56.07617,4.665382,
9/17/2018 0:00,183.68,183.81,181.17,181.34,46.8932,-71.11896,
9/18/2018 0:00,181.49,183.73,181.4,182.84,51.71335,-41.97027,
9/19/2018 0:00,182.87,183.3,181.51,182.7,51.24584,-40.79916,
9/20/2018 0:00,183.96,184.97,183.52,184.72,57.25098,55.89425,
9/21/2018 0:00,185.22,185.48,183.48,183.71,53.6901,64.77377,
9/24/2018 0:00,182.02,183.96,181.3,183.89,54.23638,9.38953,
9/25/2018 0:00,183.81,184.28,183.18,184.14,55.02986,68.65341,
9/26/2018 0:00,184.3,185.99,183.91,184.27,55.46232,107.8314,
9/27/2018 0:00,185.02,186.49,184.92,185.83,60.3853,145.549,
9/28/2018 0:00,185.31,186.28,184.97,185.79,60.2015,124.4678,
10/1/2018 0:00,186.87,187.53,185.7,186.17,61.40311,150.5042,
10/2/2018 0:00,186.01,187.18,185.32,185.75,59.27303,112.3273,
10/3/2018 0:00,186.53,186.97,185.66,185.95,59.98489,98.71428,
10/4/2018 0:00,185.2,185.32,181.06,182.38,44.89892,-73.24518,
10/5/2018 0:00,182.36,182.97,178.43,180.15,38.40197,-176.4302,
10/8/2018 0:00,179.52,180.64,176.93,179.05,35.66083,-198.136,
10/9/2018 0:00,179.18,181.02,178.75,179.63,38.16707,-135.5867,
10/10/2018 0:00,178.51,178.62,171.5,171.73,24.28878,-222.7573,
10/11/2018 0:00,171.02,173.4,167.81,169.6,21.96926,-205.6554,
10/12/2018 0:00,174.17,174.86,170.93,174.32,36.45179,-119.1509,
10/15/2018 0:00,173.71,174.04,171.56,172.21,33.4619,-107.888,
10/16/2018 0:00,174.02,177.65,173.7,177.22,44.99788,-50.57461,
10/17/2018 0:00,178.08,178.26,175.47,177.29,45.14097,-32.4482,
10/18/2018 0:00,176.62,176.68,172.44,173.18,38.76349,-64.12064,
10/19/2018 0:00,174.58,176.07,172.39,173.02,38.53526,-59.74372,
10/22/2018 0:00,174.06,175.25,172.59,173.91,40.62939,-51.14828,
