Date,Open,High,Low,Close,Moving Average 21,Moving Average 43
9/19/2019 14:07,193.02,193.07,193.01,193.06,192.9486,192.8709
9/19/2019 14:08,193.06,193.09,193.04,193.09,192.9638,192.873
9/19/2019 14:09,193.08,193.1,193.07,193.08,192.979,192.8758
9/19/2019 14:10,193.09,193.12,193.08,193.11,192.9957,192.8788
9/19/2019 14:11,193.1,193.1,193.04,193.07,193.0067,192.8802
9/19/2019 14:12,193.07,193.14,193.07,193.12,193.0195,192.8826
9/19/2019 14:13,193.12,193.12,193.07,193.07,193.0267,192.8849
9/19/2019 14:14,193.07,193.09,193.06,193.09,193.0357,192.8981
9/19/2019 14:15,193.09,193.12,193.09,193.12,193.0448,192.9084
9/19/2019 14:16,193.11,193.13,193.11,193.11,193.0519,192.9172
9/19/2019 14:17,193.11,193.11,193.09,193.1,193.0595,192.9247
9/19/2019 14:18,193.1,193.14,193.1,193.11,193.0681,192.9305
9/19/2019 14:19,193.11,193.16,193.11,193.14,193.0762,192.9381
9/19/2019 14:20,193.15,193.15,193.12,193.15,193.0829,192.9449
9/19/2019 14:21,193.14,193.19,193.14,193.19,193.091,192.9523
9/19/2019 14:22,193.19,193.19,193.16,193.17,193.0976,192.9614
9/19/2019 14:23,193.17,193.17,193.07,193.09,193.0976,192.9693
9/19/2019 14:24,193.09,193.11,193.02,193.02,193.0962,192.9779
9/19/2019 14:25,193.03,193.07,193.01,193.07,193.0967,192.9879
9/19/2019 14:26,193.07,193.08,193.03,193.03,193.0957,192.9998
9/19/2019 14:27,193.02,193.06,192.99,193.05,193.0971,193.0086
9/19/2019 14:28,193.05,193.06,193.04,193.04,193.0962,193.0167
9/19/2019 14:29,193.04,193.05,193,193.05,193.0943,193.023
9/19/2019 14:30,193.05,193.08,193.03,193.08,193.0943,193.0302
9/19/2019 14:31,193.07,193.07,193.02,193.06,193.0919,193.0372
9/19/2019 14:32,193.06,193.08,193.01,193.03,193.09,193.0435
9/19/2019 14:33,193.02,193.02,192.97,192.98,193.0833,193.0467
9/19/2019 14:34,192.98,192.98,192.92,192.94,193.0771,193.0488
9/19/2019 14:35,192.94,193,192.94,192.99,193.0724,193.0505
9/19/2019 14:36,192.99,193.02,192.93,192.93,193.0633,193.0512
9/19/2019 14:37,192.94,192.94,192.85,192.89,193.0529,193.0502
9/19/2019 14:38,192.89,192.93,192.89,192.91,193.0438,193.0491
9/19/2019 14:39,192.92,192.94,192.91,192.93,193.0352,193.0488
9/19/2019 14:40,192.93,192.94,192.91,192.92,193.0248,193.0486
9/19/2019 14:41,192.93,192.98,192.87,192.98,193.0167,193.0488
9/19/2019 14:42,192.97,193,192.95,192.98,193.0067,193.0481
9/19/2019 14:43,192.98,192.99,192.96,192.99,192.9981,193.0474
9/19/2019 14:44,192.99,193.03,192.96,193.03,192.9952,193.0474
9/19/2019 14:45,193.02,193.02,192.94,192.96,192.9924,193.0444
9/19/2019 14:46,192.96,192.96,192.83,192.85,192.9819,193.0398
9/19/2019 14:47,192.86,192.92,192.85,192.9,192.9757,193.036
9/19/2019 14:48,192.91,192.91,192.83,192.87,192.9671,193.0319
9/19/2019 14:49,192.87,192.89,192.85,192.88,192.9595,193.0286
9/19/2019 14:50,192.88,192.93,192.87,192.92,192.9533,193.0253
9/19/2019 14:51,192.92,192.98,192.92,192.94,192.9467,193.0219
9/19/2019 14:52,192.95,192.99,192.94,192.98,192.9429,193.0195
9/19/2019 14:53,192.98,193.03,192.97,193.01,192.9419,193.0172
9/19/2019 14:54,193.01,193.06,193.01,193.02,192.9438,193.0161
9/19/2019 14:55,193.01,193.02,192.99,193,192.9467,193.0133
9/19/2019 14:56,193,193.02,192.98,192.99,192.9467,193.0114
9/19/2019 14:57,192.99,193.05,192.96,193.04,192.9519,193.0102
9/19/2019 14:58,193.04,193.04,192.96,192.98,192.9562,193.007
9/19/2019 14:59,192.97,193,192.96,192.98,192.9595,193.004
9/19/2019 15:00,192.98,193.02,192.98,193.01,192.9633,193.0019
9/19/2019 15:01,193.01,193.04,192.97,193.03,192.9686,193
9/19/2019 15:02,193.03,193.03,192.98,193,192.9695,192.9967
9/19/2019 15:03,192.99,193.08,192.98,193.08,192.9743,192.9951
9/19/2019 15:04,193.07,193.07,192.99,193,192.9748,192.9907
9/19/2019 15:05,193,193.03,192.9,192.97,192.9719,192.9861
9/19/2019 15:06,192.96,192.97,192.89,192.95,192.9714,192.9828
9/19/2019 15:07,192.95,192.98,192.91,192.93,192.9752,192.9807
9/19/2019 15:08,192.91,192.95,192.9,192.93,192.9767,192.9774
9/19/2019 15:09,192.94,192.95,192.91,192.94,192.98,192.9753
9/19/2019 15:10,192.95,193.02,192.95,193,192.9857,192.9742
9/19/2019 15:11,193,193.04,193,193.03,192.991,192.974
9/19/2019 15:12,193.04,193.06,192.96,192.98,192.9929,192.9723
9/19/2019 15:13,192.98,192.98,192.91,192.93,192.9905,192.9688
9/19/2019 15:14,192.94,192.99,192.93,192.97,192.9886,192.9667
9/19/2019 15:15,192.96,192.99,192.94,192.97,192.9862,192.9653
9/19/2019 15:16,192.97,193,192.91,192.99,192.9857,192.9656
9/19/2019 15:17,193,193,192.98,193,192.9862,192.967
9/19/2019 15:18,193,193.04,192.99,193.03,192.9857,192.9679
9/19/2019 15:19,193.03,193.03,192.96,192.96,192.9848,192.9686
9/19/2019 15:20,192.97,192.99,192.96,192.98,192.9848,192.9707
9/19/2019 15:21,192.98,193.06,192.97,193.05,192.9867,192.974
9/19/2019 15:22,193.04,193.07,193.03,193.07,192.9886,192.9772
9/19/2019 15:23,193.07,193.11,193.06,193.1,192.9933,192.9814
9/19/2019 15:24,193.1,193.15,193.09,193.14,192.9962,192.9851
9/19/2019 15:25,193.13,193.14,193.11,193.12,193.0019,192.9884
9/19/2019 15:26,193.12,193.13,193.1,193.1,193.0081,192.9909
9/19/2019 15:27,193.1,193.14,193.09,193.14,193.0171,192.9935
9/19/2019 15:28,193.14,193.16,193.13,193.15,193.0276,192.9979
9/19/2019 15:29,193.15,193.18,193.13,193.15,193.0381,193.0049
9/19/2019 15:30,193.15,193.15,193.05,193.09,193.0452,193.0093
9/19/2019 15:31,193.09,193.09,192.98,193.04,193.0471,193.0133
9/19/2019 15:32,193.04,193.04,192.97,192.98,193.0448,193.0156
9/19/2019 15:33,192.98,192.99,192.78,192.83,193.0376,193.0135
9/19/2019 15:34,192.83,192.84,192.76,192.76,193.0295,193.0093
9/19/2019 15:35,192.76,192.81,192.71,192.71,193.0171,193.003
9/19/2019 15:36,192.72,192.76,192.67,192.7,193.0043,192.9958
9/19/2019 15:37,192.7,192.79,192.7,192.77,192.9938,192.99
9/19/2019 15:38,192.76,192.86,192.75,192.85,192.9867,192.9865
9/19/2019 15:39,192.86,192.95,192.85,192.92,192.9814,192.9849
9/19/2019 15:40,192.92,192.96,192.88,192.94,192.9805,192.9826
9/19/2019 15:41,192.94,192.97,192.93,192.96,192.9795,192.9821
9/19/2019 15:42,192.96,193.01,192.95,192.97,192.9757,192.9819
9/19/2019 15:43,192.97,192.98,192.93,192.93,192.969,192.98
9/19/2019 15:44,192.93,192.96,192.88,192.93,192.961,192.9777
9/19/2019 15:45,192.93,192.96,192.9,192.95,192.9519,192.9765
9/19/2019 15:46,192.95,192.96,192.84,192.92,192.9424,192.9728
9/19/2019 15:47,192.91,192.94,192.88,192.88,192.9319,192.97
9/19/2019 15:48,192.88,192.9,192.85,192.87,192.9191,192.9677
9/19/2019 15:49,192.87,192.92,192.85,192.87,192.9057,192.9658
9/19/2019 15:50,192.86,192.88,192.74,192.8,192.8891,192.9628
9/19/2019 15:51,192.8,192.82,192.72,192.76,192.8733,192.9588
9/19/2019 15:52,192.75,192.75,192.64,192.66,192.8552,192.9523
9/19/2019 15:53,192.66,192.68,192.64,192.66,192.84,192.9444
9/19/2019 15:54,192.66,192.67,192.6,192.67,192.8324,192.9361
9/19/2019 15:55,192.67,192.72,192.6,192.72,192.8305,192.93
9/19/2019 15:56,192.73,192.9,192.71,192.9,192.8395,192.9293
9/19/2019 15:57,192.9,192.92,192.84,192.88,192.8481,192.9272
9/19/2019 15:58,192.88,192.89,192.8,192.81,192.85,192.9235
9/19/2019 15:59,192.81,192.86,192.8,192.82,192.8486,192.9195
9/19/2019 16:00,192.82,192.97,192.76,192.83,192.8443,192.9156
9/20/2019 9:31,193.12,193.14,192.92,193.1,192.8519,192.9172
9/20/2019 9:32,193.1,193.13,193.03,193.03,192.8552,192.9188
9/20/2019 9:33,193.04,193.14,193.02,193.1,192.8614,192.9216
9/20/2019 9:34,193.1,193.17,192.94,193,192.8648,192.9205
9/20/2019 9:35,192.99,193.08,192.93,192.99,192.8676,192.9186
9/20/2019 9:36,192.99,193.08,192.96,193,192.87,192.9163
9/20/2019 9:37,193.01,193.08,192.98,193.08,192.8776,192.9149
9/20/2019 9:38,193.08,193.13,193.03,193.11,192.8886,192.9147
9/20/2019 9:39,193.11,193.24,193.07,193.21,192.9048,192.9172
9/20/2019 9:40,193.21,193.27,193.17,193.26,192.9233,192.92
9/20/2019 9:41,193.26,193.27,193.18,193.21,192.9429,192.9214
9/20/2019 9:42,193.21,193.23,193.17,193.23,192.9652,192.9233
9/20/2019 9:43,193.24,193.29,193.21,193.25,192.9933,192.927
9/20/2019 9:44,193.26,193.28,193.21,193.25,193.0214,192.9319
9/20/2019 9:45,193.27,193.31,193.23,193.23,193.0481,192.9377
9/20/2019 9:46,193.27,193.29,193.23,193.24,193.0729,192.9472
9/20/2019 9:47,193.24,193.24,193.13,193.14,193.0843,192.9561
9/20/2019 9:48,193.16,193.18,193.12,193.14,193.0967,192.966
9/20/2019 9:49,193.14,193.14,193.04,193.05,193.1081,192.9742
9/20/2019 9:50,193.06,193.12,193.05,193.05,193.119,192.9807
9/20/2019 9:51,193.06,193.07,193,193.02,193.1281,192.9846
9/20/2019 9:52,193.02,193.08,193,193.05,193.1257,192.9877
9/20/2019 9:53,193.05,193.13,193.04,193.08,193.1281,192.9909
9/20/2019 9:54,193.08,193.15,193.07,193.11,193.1286,192.9944
9/20/2019 9:55,193.11,193.13,193.09,193.1,193.1333,192.9974
9/20/2019 9:56,193.1,193.12,193.05,193.05,193.1362,193.0002
9/20/2019 9:57,193.05,193.09,192.97,192.97,193.1348,193.0012
9/20/2019 9:58,192.97,193.05,192.97,193.02,193.1319,193.0028
9/20/2019 9:59,193.02,193.05,193.01,193.03,193.1281,193.0054
9/20/2019 10:00,193.03,193.03,192.91,192.92,193.1143,193.0063
9/20/2019 10:01,192.92,193,192.89,192.99,193.1014,193.0091
9/20/2019 10:02,192.99,193.04,192.97,192.98,193.0905,193.0116
9/20/2019 10:03,192.98,193.05,192.97,193.04,193.0814,193.0172
9/20/2019 10:04,193.04,193.05,192.96,192.99,193.069,193.0226
9/20/2019 10:05,192.99,193.06,192.96,193.01,193.0576,193.0307
9/20/2019 10:06,193.03,193.03,192.95,192.96,193.0448,193.0377
9/20/2019 10:07,192.95,193.02,192.91,193.02,193.0343,193.0458
9/20/2019 10:08,193.02,193.12,193.02,193.11,193.0329,193.0549
9/20/2019 10:09,193.12,193.15,193.1,193.11,193.0314,193.0598
9/20/2019 10:10,193.11,193.14,193.09,193.11,193.0343,193.0651
9/20/2019 10:11,193.11,193.17,193.11,193.17,193.04,193.0735
9/20/2019 10:12,193.17,193.2,193.14,193.17,193.0471,193.0816
9/20/2019 10:13,193.17,193.19,193.1,193.1,193.0495,193.0879
9/20/2019 10:14,193.12,193.13,193.03,193.04,193.0476,193.0865
9/20/2019 10:15,193.04,193.09,192.93,192.96,193.0405,193.0849
9/20/2019 10:16,192.97,193.01,192.87,192.89,193.0305,193.08
9/20/2019 10:17,192.89,193.01,192.89,193.01,193.0286,193.0802
9/20/2019 10:18,193.01,193.01,192.97,193,193.03,193.0805
9/20/2019 10:19,193,193.08,192.99,193.08,193.0329,193.0823
9/20/2019 10:20,193.06,193.09,193.03,193.07,193.0348,193.0821
9/20/2019 10:21,193.07,193.09,193.04,193.06,193.0414,193.0809
9/20/2019 10:22,193.06,193.08,193.02,193.02,193.0429,193.0765
9/20/2019 10:23,193.03,193.03,192.96,193.01,193.0443,193.0707
9/20/2019 10:24,193.01,193.02,192.98,192.99,193.0419,193.0656
9/20/2019 10:25,193,193.04,192.98,193.02,193.0433,193.0607
9/20/2019 10:26,193.02,193.05,193,193.03,193.0443,193.0556
9/20/2019 10:27,193.03,193.09,193.03,193.06,193.049,193.0512
9/20/2019 10:28,193.06,193.09,193.03,193.04,193.05,193.0467
9/20/2019 10:29,193.03,193.03,192.97,192.97,193.0433,193.0405
9/20/2019 10:30,192.97,192.98,192.93,192.98,193.0371,193.0367
9/20/2019 10:31,192.99,193.08,192.98,193.06,193.0348,193.0349
9/20/2019 10:32,193.05,193.06,193.03,193.04,193.0286,193.0347
9/20/2019 10:33,193.03,193.06,192.99,193.03,193.0219,193.0342
9/20/2019 10:34,193.03,193.07,193.03,193.05,193.0195,193.0349
9/20/2019 10:35,193.05,193.05,192.94,192.95,193.0152,193.0326
9/20/2019 10:36,192.95,192.98,192.94,192.97,193.0157,193.03
9/20/2019 10:37,192.97,193,192.97,192.99,193.0205,193.0272
9/20/2019 10:38,192.99,193,192.92,192.93,193.0167,193.0233
9/20/2019 10:39,192.93,192.95,192.89,192.89,193.0114,193.0195
9/20/2019 10:40,192.89,192.9,192.74,192.76,192.9962,193.0146
9/20/2019 10:41,192.76,192.82,192.71,192.74,192.9805,193.0081
9/20/2019 10:42,192.74,192.79,192.73,192.78,192.9671,193.0023
9/20/2019 10:43,192.78,192.78,192.74,192.76,192.9548,192.9986
9/20/2019 10:44,192.76,192.82,192.75,192.79,192.9443,192.994
9/20/2019 10:45,192.79,192.8,192.72,192.74,192.9324,192.9884
9/20/2019 10:46,192.73,192.79,192.72,192.78,192.9209,192.9823
9/20/2019 10:47,192.78,192.81,192.77,192.81,192.9105,192.9781
9/20/2019 10:48,192.81,192.82,192.76,192.82,192.899,192.9737
9/20/2019 10:49,192.82,192.89,192.82,192.83,192.8891,192.9707
9/20/2019 10:50,192.83,192.84,192.78,192.8,192.881,192.9656
9/20/2019 10:51,192.8,192.81,192.78,192.79,192.8719,192.9581
9/20/2019 10:52,192.78,192.79,192.72,192.75,192.8571,192.9498
9/20/2019 10:53,192.74,192.74,192.67,192.71,192.8414,192.9405
9/20/2019 10:54,192.71,192.72,192.66,192.66,192.8238,192.9286
9/20/2019 10:55,192.66,192.71,192.64,192.7,192.8071,192.9177
9/20/2019 10:56,192.69,192.7,192.65,192.68,192.7943,192.9079
9/20/2019 10:57,192.68,192.72,192.66,192.66,192.7795,192.8991
9/20/2019 10:58,192.66,192.67,192.61,192.64,192.7629,192.8916
9/20/2019 10:59,192.62,192.64,192.58,192.64,192.7491,192.8858
9/20/2019 11:00,192.64,192.72,192.64,192.7,192.74,192.8786
9/20/2019 11:01,192.69,192.7,192.6,192.6,192.7324,192.8693
9/20/2019 11:02,192.6,192.65,192.59,192.65,192.7281,192.8593
9/20/2019 11:03,192.65,192.66,192.56,192.59,192.719,192.8481
9/20/2019 11:04,192.59,192.63,192.56,192.62,192.7124,192.8379
9/20/2019 11:05,192.62,192.64,192.59,192.59,192.7029,192.8279
9/20/2019 11:06,192.59,192.61,192.58,192.58,192.6952,192.8179
9/20/2019 11:07,192.58,192.65,192.53,192.65,192.689,192.81
9/20/2019 11:08,192.64,192.68,192.62,192.68,192.6829,192.8021
9/20/2019 11:09,192.68,192.72,192.67,192.71,192.6776,192.7946
9/20/2019 11:10,192.71,192.73,192.7,192.73,192.6729,192.787
9/20/2019 11:11,192.72,192.72,192.68,192.68,192.6671,192.7786
9/20/2019 11:12,192.68,192.7,192.66,192.69,192.6624,192.7721
9/20/2019 11:13,192.69,192.76,192.69,192.74,192.6619,192.7665
9/20/2019 11:14,192.72,192.72,192.68,192.68,192.6605,192.7577
9/20/2019 11:15,192.67,192.68,192.61,192.64,192.6595,192.7484
9/20/2019 11:16,192.64,192.67,192.61,192.67,192.6581,192.74
9/20/2019 11:17,192.67,192.68,192.63,192.63,192.6557,192.7302
9/20/2019 11:18,192.63,192.64,192.5,192.51,192.6486,192.72
9/20/2019 11:19,192.5,192.5,192.37,192.5,192.6419,192.7091
9/20/2019 11:20,192.49,192.5,192.44,192.47,192.6338,192.697
9/20/2019 11:21,192.46,192.52,192.45,192.52,192.6252,192.6874
9/20/2019 11:22,192.52,192.57,192.51,192.56,192.6233,192.6798
9/20/2019 11:23,192.56,192.56,192.51,192.54,192.6181,192.6747
9/20/2019 11:24,192.54,192.57,192.52,192.55,192.6162,192.6702
9/20/2019 11:25,192.56,192.56,192.52,192.53,192.6119,192.6644
9/20/2019 11:26,192.52,192.53,192.48,192.48,192.6067,192.6579
9/20/2019 11:27,192.48,192.49,192.42,192.48,192.6019,192.6507
9/20/2019 11:28,192.47,192.48,192.41,192.42,192.591,192.6432
9/20/2019 11:29,192.42,192.44,192.37,192.39,192.5771,192.6342
9/20/2019 11:30,192.39,192.42,192.37,192.4,192.5624,192.6246
9/20/2019 11:31,192.4,192.42,192.34,192.34,192.5438,192.6135
9/20/2019 11:32,192.34,192.43,192.34,192.38,192.5295,192.603
9/20/2019 11:33,192.39,192.41,192.35,192.38,192.5148,192.5933
9/20/2019 11:34,192.38,192.39,192.35,192.37,192.4971,192.5835
9/20/2019 11:35,192.37,192.43,192.37,192.42,192.4848,192.5758
9/20/2019 11:36,192.42,192.42,192.32,192.32,192.4695,192.5667
9/20/2019 11:37,192.32,192.33,192.21,192.21,192.4476,192.5563
9/20/2019 11:38,192.21,192.22,192.15,192.18,192.4262,192.5442
9/20/2019 11:39,192.17,192.18,192.13,192.17,192.41,192.5323
9/20/2019 11:40,192.16,192.19,192.1,192.15,192.3933,192.5205
9/20/2019 11:41,192.15,192.21,192.14,192.18,192.3795,192.5098
9/20/2019 11:42,192.18,192.18,192.06,192.09,192.359,192.497
9/20/2019 11:43,192.09,192.1,191.98,192,192.3324,192.4807
9/20/2019 11:44,192,192.03,191.92,191.94,192.3038,192.4653
9/20/2019 11:45,191.94,192,191.89,192,192.2776,192.4502
9/20/2019 11:46,192,192.03,191.98,192.03,192.2538,192.4372
9/20/2019 11:47,192.04,192.08,192.03,192.08,192.2348,192.4247
9/20/2019 11:48,192.08,192.12,192.05,192.12,192.2176,192.4137
9/20/2019 11:49,192.12,192.14,192.1,192.11,192.2029,192.4028
9/20/2019 11:50,192.11,192.15,192.1,192.12,192.19,192.3905
9/20/2019 11:51,192.13,192.17,192.09,192.11,192.1762,192.3772
9/20/2019 11:52,192.1,192.12,192.06,192.08,192.1638,192.3626
9/20/2019 11:53,192.08,192.13,192.07,192.13,192.1519,192.3486
9/20/2019 11:54,192.13,192.15,192.11,192.15,192.1409,192.3363
9/20/2019 11:55,192.15,192.18,192.13,192.15,192.1305,192.3237
9/20/2019 11:56,192.14,192.23,192.14,192.21,192.1205,192.3114
9/20/2019 11:57,192.22,192.26,192.21,192.24,192.1167,192.3012
9/20/2019 11:58,192.23,192.23,192.19,192.22,192.1171,192.2914
9/20/2019 11:59,192.22,192.25,192.21,192.22,192.119,192.2809
9/20/2019 12:00,192.22,192.27,192.22,192.26,192.1233,192.2723
9/20/2019 12:01,192.26,192.29,192.25,192.27,192.129,192.2667
9/20/2019 12:02,192.28,192.29,192.25,192.26,192.1329,192.2612
9/20/2019 12:03,192.26,192.28,192.24,192.26,192.1409,192.2563
9/20/2019 12:04,192.26,192.29,192.25,192.26,192.1533,192.2502
9/20/2019 12:05,192.26,192.26,192.22,192.22,192.1667,192.2423
9/20/2019 12:06,192.22,192.23,192.18,192.2,192.1762,192.2344
9/20/2019 12:07,192.2,192.25,192.2,192.22,192.1852,192.2267
9/20/2019 12:08,192.22,192.24,192.18,192.21,192.1914,192.2193
9/20/2019 12:09,192.22,192.23,192.18,192.18,192.1943,192.2123
9/20/2019 12:10,192.18,192.22,192.18,192.19,192.1981,192.2056
9/20/2019 12:11,192.19,192.32,192.18,192.32,192.2076,192.2033
9/20/2019 12:12,192.31,192.37,192.31,192.34,192.2186,192.2021
9/20/2019 12:13,192.33,192.36,192.32,192.35,192.2314,192.2009
9/20/2019 12:14,192.35,192.38,192.34,192.34,192.2414,192.2009
9/20/2019 12:15,192.34,192.36,192.32,192.34,192.2505,192.2
9/20/2019 12:16,192.34,192.37,192.34,192.35,192.26,192.1993
9/20/2019 12:17,192.35,192.36,192.32,192.33,192.2657,192.1984
9/20/2019 12:18,192.33,192.33,192.27,192.31,192.269,192.1958
9/20/2019 12:19,192.32,192.32,192.25,192.26,192.271,192.1944
9/20/2019 12:20,192.26,192.29,192.25,192.25,192.2724,192.1953
9/20/2019 12:21,192.26,192.29,192.25,192.25,192.2719,192.197
9/20/2019 12:22,192.26,192.26,192.22,192.23,192.27,192.1984
9/20/2019 12:23,192.22,192.26,192.22,192.25,192.2695,192.2007
9/20/2019 12:24,192.25,192.31,192.25,192.27,192.27,192.2028
9/20/2019 12:25,192.28,192.28,192.17,192.17,192.2657,192.2047
9/20/2019 12:26,192.18,192.23,192.1,192.12,192.261,192.2074
9/20/2019 12:27,192.12,192.14,192.07,192.12,192.2571,192.2116
9/20/2019 12:28,192.13,192.16,192.12,192.14,192.2533,192.2149
9/20/2019 12:29,192.14,192.19,192.09,192.1,192.2481,192.2165
9/20/2019 12:30,192.11,192.17,192.11,192.14,192.2462,192.2179
9/20/2019 12:31,192.16,192.16,192.12,192.14,192.2438,192.2184
9/20/2019 12:32,192.13,192.13,192.08,192.09,192.2328,192.2179
9/20/2019 12:33,192.08,192.09,192.02,192.02,192.2176,192.2156
9/20/2019 12:34,192.02,192.02,191.92,191.99,192.2005,192.2128
9/20/2019 12:35,191.98,191.99,191.95,191.95,192.1819,192.2098
9/20/2019 12:36,191.95,191.97,191.94,191.94,192.1629,192.2054
9/20/2019 12:37,191.94,191.95,191.78,191.84,192.1386,192.1981
9/20/2019 12:38,191.82,191.82,191.72,191.81,192.1138,192.1902
9/20/2019 12:39,191.81,191.85,191.79,191.85,192.0919,192.1819
9/20/2019 12:40,191.85,191.95,191.84,191.91,192.0752,192.1742
9/20/2019 12:41,191.9,191.91,191.79,191.85,192.0562,192.1656
9/20/2019 12:42,191.85,191.86,191.83,191.83,192.0362,192.1565
9/20/2019 12:43,191.84,191.85,191.75,191.78,192.0148,192.1454
9/20/2019 12:44,191.78,191.89,191.78,191.86,191.9962,192.1358
9/20/2019 12:45,191.86,191.93,191.86,191.92,191.9795,192.1279
9/20/2019 12:46,191.92,191.94,191.91,191.92,191.9676,192.12
9/20/2019 12:47,191.92,191.93,191.9,191.91,191.9576,192.1119
9/20/2019 12:48,191.91,191.96,191.9,191.95,191.9495,192.1056
9/20/2019 12:49,191.95,191.99,191.93,191.96,191.9409,192.1
9/20/2019 12:50,191.95,192.01,191.95,192.01,191.9367,192.0951
9/20/2019 12:51,192.01,192.04,191.99,192.01,191.9305,192.0905
9/20/2019 12:52,192.02,192.05,192.01,192.02,191.9248,192.0867
9/20/2019 12:53,192.01,192.01,191.97,192,191.9205,192.0823
9/20/2019 12:54,192,192.03,192,192.03,191.921,192.0756
9/20/2019 12:55,192.02,192.05,192.01,192.04,191.9233,192.0686
9/20/2019 12:56,192.04,192.04,192.01,192.02,191.9267,192.0609
9/20/2019 12:57,192.02,192.08,192.02,192.08,191.9333,192.0549
9/20/2019 12:58,192.08,192.08,192.05,192.08,191.9448,192.0488
9/20/2019 12:59,192.08,192.09,192.05,192.08,191.9576,192.0426
9/20/2019 13:00,192.08,192.08,192.05,192.05,191.9671,192.036
9/20/2019 13:01,192.06,192.11,192.06,192.11,191.9767,192.0314
9/20/2019 13:02,192.11,192.11,192.08,192.1,191.9886,192.0277
9/20/2019 13:03,192.1,192.1,192.08,192.08,192.0005,192.0237
9/20/2019 13:04,192.08,192.11,192.08,192.1,192.0157,192.0202
9/20/2019 13:05,192.09,192.1,192.08,192.09,192.0267,192.017
9/20/2019 13:06,192.09,192.1,192.07,192.08,192.0343,192.013
9/20/2019 13:07,192.08,192.1,192.08,192.1,192.0429,192.0091
9/20/2019 13:08,192.1,192.1,192.08,192.09,192.0514,192.0072
9/20/2019 13:09,192.1,192.12,192.09,192.12,192.0595,192.0072
9/20/2019 13:10,192.11,192.11,192.07,192.07,192.0648,192.006
9/20/2019 13:11,192.07,192.07,191.96,191.97,192.0629,192.0021
9/20/2019 13:12,191.97,192.02,191.97,192.02,192.0633,192.0002
9/20/2019 13:13,192.02,192.04,192.01,192.02,192.0633,191.9974
9/20/2019 13:14,192.02,192.02,190.96,191.07,192.019,191.9726
9/20/2019 13:15,191.08,191.17,190.66,190.69,191.9552,191.94
9/20/2019 13:16,190.7,190.95,190.36,190.73,191.8929,191.91
9/20/2019 13:17,190.73,190.83,190.29,190.31,191.8114,191.8709
9/20/2019 13:18,190.3,190.71,190.16,190.63,191.7424,191.8402
9/20/2019 13:19,190.63,190.67,190.43,190.53,191.6686,191.8074
9/20/2019 13:20,190.53,191.05,190.53,191.02,191.6181,191.7884
9/20/2019 13:21,190.97,191.01,190.71,190.71,191.5543,191.7628
9/20/2019 13:22,190.73,191,190.62,190.91,191.4971,191.7409
9/20/2019 13:23,190.91,191.01,190.8,190.96,191.4429,191.7188
9/20/2019 13:24,190.95,191,190.84,190.99,191.391,191.6988
9/20/2019 13:25,191,191.05,190.9,191.02,191.3395,191.68
9/20/2019 13:26,191.02,191.13,190.97,191.13,191.2938,191.6649
9/20/2019 13:27,191.13,191.21,191.04,191.11,191.2476,191.6474
9/20/2019 13:28,191.11,191.14,190.96,191.01,191.1957,191.6263
9/20/2019 13:29,191.01,191.06,190.97,191.05,191.1462,191.606
9/20/2019 13:30,191.06,191.16,191.04,191.16,191.1005,191.5886
9/20/2019 13:31,191.17,191.21,190.94,190.97,191.0481,191.5658
9/20/2019 13:32,190.97,191.05,190.9,190.91,190.9976,191.5414
9/20/2019 13:33,190.91,190.99,190.85,190.91,190.9448,191.5158
9/20/2019 13:34,190.92,190.96,190.83,190.87,190.89,191.4893
9/20/2019 13:35,190.87,190.92,190.82,190.92,190.8829,191.4637
9/20/2019 13:36,190.91,191.03,190.86,191.03,190.899,191.4412
9/20/2019 13:37,191.03,191.1,190.98,191.01,190.9124,191.4174
9/20/2019 13:38,191.01,191.03,190.91,190.92,190.9414,191.3914
9/20/2019 13:39,190.92,190.98,190.89,190.94,190.9562,191.3663
9/20/2019 13:40,190.92,190.93,190.84,190.89,190.9733,191.3386
9/20/2019 13:41,190.9,190.94,190.84,190.9,190.9676,191.3112
9/20/2019 13:42,190.9,190.9,190.79,190.81,190.9724,191.2816
9/20/2019 13:43,190.8,190.91,190.78,190.91,190.9724,191.2551
9/20/2019 13:44,190.91,190.96,190.74,190.76,190.9629,191.2237
9/20/2019 13:45,190.77,190.89,190.77,190.79,190.9533,191.1933
9/20/2019 13:46,190.79,190.86,190.73,190.84,190.9448,191.1644
9/20/2019 13:47,190.84,190.87,190.7,190.72,190.9252,191.1323
9/20/2019 13:48,190.73,190.77,190.67,190.67,190.9043,191.0993
9/20/2019 13:49,190.68,190.72,190.63,190.63,190.8862,191.0656
9/20/2019 13:50,190.63,190.63,190.5,190.54,190.8619,191.0293
9/20/2019 13:51,190.54,190.63,190.5,190.62,190.8362,190.9951
9/20/2019 13:52,190.62,190.64,190.55,190.58,190.8176,190.9593
9/20/2019 13:53,190.58,190.61,190.52,190.61,190.8033,190.9254
9/20/2019 13:54,190.61,190.61,190.48,190.54,190.7857,190.8921
9/20/2019 13:55,190.55,190.62,190.52,190.53,190.7695,190.8574
9/20/2019 13:56,190.53,190.6,190.51,190.56,190.7524,190.8235
9/20/2019 13:57,190.56,190.66,190.55,190.65,190.7343,190.8137
