Date,Open,High,Low,Close,Wilder's RSI 14,Commodity Channel Index (CCI) 14
8/27/2019 11:00:00 AM,145.79,147.47,145.26,145.77,,
8/27/2019 12:00:00 PM,145.77,145.85,142.75,143.42,,
8/27/2019 1:00:00 PM,143.4,144.19,141.47,141.56,,
8/27/2019 2:00:00 PM,141.56,144.65,141.21,144.35,,
8/27/2019 3:00:00 PM,144.35,146.68,144.16,146.48,,
8/27/2019 4:00:00 PM,146.49,147.2,145.65,147.02,,
8/28/2019 10:00:00 AM,146.08,146.93,143.3,144.6,,
8/28/2019 11:00:00 AM,144.61,147.43,144.17,145.63,,
8/28/2019 12:00:00 PM,145.63,146.59,144.85,145.9,,
8/28/2019 1:00:00 PM,145.89,145.95,144.27,144.96,,
8/28/2019 2:00:00 PM,144.95,145.2,143.93,144.49,,
8/28/2019 3:00:00 PM,144.49,145.3,143.33,145.16,,
8/28/2019 4:00:00 PM,145.16,146.02,144.8,145.89,,
8/29/2019 10:00:00 AM,148,149.29,146.36,149.08,,189.8283
8/29/2019 11:00:00 AM,149.08,149.72,147.41,148.13,,165.8067
8/29/2019 12:00:00 PM,148.13,149.63,147.92,149.3,58.20549,158.6488
8/29/2019 1:00:00 PM,149.34,149.93,148.71,149.04,57.45753,135.095
8/29/2019 2:00:00 PM,149.04,149.64,148.52,149.48,58.43103,110.4594
8/29/2019 3:00:00 PM,149.48,150,148.92,149.39,58.13799,97.73472
8/29/2019 4:00:00 PM,149.35,150.1,149.27,149.88,59.33384,91.40124
8/30/2019 10:00:00 AM,150.98,153.29,149.9,152.65,65.35832,141.2471
8/30/2019 11:00:00 AM,152.65,153.15,149.42,149.7,55.86619,91.33425
8/30/2019 12:00:00 PM,149.7,150.27,148.75,149.4,54.99152,44.24003
8/30/2019 1:00:00 PM,149.4,150.04,148.28,149.89,56.19781,35.69538
8/30/2019 2:00:00 PM,149.89,150.72,149.59,150.13,56.80842,63.21194
8/30/2019 3:00:00 PM,150.13,150.83,149.95,150.66,58.19435,80.2005
8/30/2019 4:00:00 PM,150.66,151.77,150.24,151.34,59.96916,112.0316
9/3/2019 10:00:00 AM,150.86,153.01,150.18,152.41,62.65578,138.7521
9/3/2019 11:00:00 AM,152.38,154.5,151.78,154.45,67.17847,200.0443
9/3/2019 12:00:00 PM,154.5,155.29,153.03,155.28,68.83238,191.662
9/3/2019 1:00:00 PM,155.28,156.5,155,156.11,70.4367,186.9769
9/3/2019 2:00:00 PM,156.11,156.59,155.41,155.73,68.69331,146.513
9/3/2019 3:00:00 PM,155.73,156.31,154.83,156.12,69.52693,113.1359
9/3/2019 4:00:00 PM,156.1,157.22,155.92,156.8,70.97803,114.1573
9/4/2019 10:00:00 AM,161.49,162,158.55,159.66,76.12705,162.5509
9/4/2019 11:00:00 AM,159.66,163.8,159.66,163.56,81.06138,170.9917
9/4/2019 12:00:00 PM,163.56,167.89,163.51,166.64,83.89285,194.8459
9/4/2019 1:00:00 PM,166.68,169.61,166.31,168.25,85.14325,177.4455
9/4/2019 2:00:00 PM,168.26,169,166.35,167.91,83.66615,132.1418
9/4/2019 3:00:00 PM,167.83,168.65,166.38,168.56,84.22943,109.0537
9/4/2019 4:00:00 PM,168.6,169.7,168,168.91,84.53863,102.5441
9/5/2019 10:00:00 AM,167.5,169.45,164.43,165.29,69.38616,62.11698
9/5/2019 11:00:00 AM,165.16,165.5,161.52,161.63,58.05614,11.31416
9/5/2019 12:00:00 PM,161.63,164.23,161.55,162.71,60.12526,2.689353
9/5/2019 1:00:00 PM,162.72,163,160.28,162.34,59.05049,-21.49049
9/5/2019 2:00:00 PM,162.32,163.6,162.15,163.25,60.90159,-11.89976
9/5/2019 3:00:00 PM,163.25,166.47,163,165.98,65.88404,20.36883
9/5/2019 4:00:00 PM,165.97,167.63,165.5,166.89,67.37643,46.65754
9/6/2019 10:00:00 AM,165.47,170.12,164.85,168.62,70.05801,71.50285
9/6/2019 11:00:00 AM,168.62,169.35,165.76,167.64,66.71273,56.28645
9/6/2019 12:00:00 PM,167.68,170.1,167.05,169.44,69.58543,86.24809
9/6/2019 1:00:00 PM,169.44,170.97,169.28,170.2,70.73384,116.1287
9/6/2019 2:00:00 PM,170.22,170.29,167.77,169.81,69.28802,84.16099
9/6/2019 3:00:00 PM,169.83,169.84,168.91,169.61,68.51461,82.19534
9/6/2019 4:00:00 PM,169.62,170.42,169.53,169.86,68.98072,91.01795
9/9/2019 10:00:00 AM,173.6,176.55,168,169.89,69.03995,110.7213
9/9/2019 11:00:00 AM,169.87,170.91,166.51,170.35,69.98632,50.16349
9/9/2019 12:00:00 PM,170.35,170.45,166.16,166.8,55.80848,2.009975
9/9/2019 1:00:00 PM,166.8,167.46,162.56,165.33,51.18457,-105.617
9/9/2019 2:00:00 PM,165.41,165.96,161.2,162.56,43.81736,-177.3333
9/9/2019 3:00:00 PM,162.54,162.82,159.8,160.72,39.72692,-207.9975
9/9/2019 4:00:00 PM,160.72,161.81,159.8,161.02,40.69895,-159.1048
9/10/2019 10:00:00 AM,157.22,158.8,152.8,153.6,28.46966,-199.4575
9/10/2019 11:00:00 AM,153.6,157.85,151.3,155.02,32.64106,-153.6544
9/10/2019 12:00:00 PM,155.02,155.99,152.61,154.45,31.83842,-126.5093
9/10/2019 1:00:00 PM,154.45,154.95,152.71,153.07,29.92019,-113.5251
