Timestamp,Open,High,Low,Close,Rsi,Cci,Volume
3/8/2013 9:31,87.15,87.43,87.15,87.36,0.00,0.00,60000
3/8/2013 9:32,87.31,87.45,87.19,87.21,0.00,0.00,8800
3/8/2013 9:33,87.28,87.32,86.97,87.27,0.00,0.00,18900
3/8/2013 9:34,87.22,87.26,87.07,87.07,0.00,0.00,9500
3/8/2013 9:35,87.16,87.26,87.06,87.17,0.00,0.00,11200
3/8/2013 9:36,87.11,87.17,86.98,87.08,0.00,0.00,8400
3/8/2013 9:37,87.01,87.26,86.93,87.19,0.00,0.00,9200
3/8/2013 9:38,87.22,87.27,87.17,87.22,0.00,0.00,2700
3/8/2013 9:39,87.16,87.18,87.03,87.03,0.00,0.00,800
3/8/2013 9:40,87.04,87.04,86.88,86.93,0.00,0.00,3800
3/8/2013 9:41,86.90,86.90,86.51,86.58,0.00,0.00,10000
3/8/2013 9:42,86.58,86.67,86.38,86.62,0.00,0.00,8100
3/8/2013 9:43,86.64,86.90,86.59,86.83,0.00,0.00,3000
3/8/2013 9:44,86.60,86.64,86.50,86.57,0.00,0.00,2000
3/8/2013 9:45,86.53,86.58,86.39,86.39,0.00,0.00,4100
3/8/2013 9:46,86.39,86.39,86.28,86.30,25.46,0.00,800
3/8/2013 9:47,86.34,86.36,86.27,86.30,25.46,0.00,9300
3/8/2013 9:48,86.25,86.32,85.96,85.99,23.57,0.00,8100
3/8/2013 9:49,85.93,85.99,85.75,85.75,22.20,0.00,2100
3/8/2013 9:50,85.80,85.91,85.75,85.89,24.95,-146.59,6500
3/8/2013 9:51,85.87,85.89,85.74,85.89,27.70,-130.72,5000
3/8/2013 9:52,85.90,85.98,85.83,85.98,29.48,-104.61,3200
3/8/2013 9:53,85.91,86.40,85.91,86.40,37.28,-51.52,11200
3/8/2013 9:54,86.44,86.49,86.09,86.09,34.27,-47.78,6900
3/8/2013 9:55,86.03,86.04,85.89,85.95,32.97,-83.48,4900
3/8/2013 9:56,85.80,85.95,85.79,85.88,32.32,-89.84,2700
3/8/2013 9:57,85.80,85.80,85.52,85.68,30.45,-117.40,9000
3/8/2013 9:58,85.60,85.76,85.56,85.72,31.30,-107.45,3600
3/8/2013 9:59,85.67,85.82,85.64,85.82,33.50,-84.50,2500
3/8/2013 10:00,85.78,85.78,85.77,85.77,32.94,-75.46,400
3/8/2013 10:01,85.73,85.73,85.27,85.30,28.11,-137.30,7300
3/8/2013 10:02,85.25,85.25,84.94,84.98,25.38,-197.23,3700
3/8/2013 10:03,84.98,85.34,84.97,85.26,31.63,-159.71,6700
3/8/2013 10:04,85.29,85.36,85.29,85.36,33.77,-118.28,300
3/8/2013 10:05,85.46,85.67,85.46,85.67,40.02,-49.17,2500
3/8/2013 10:06,85.67,85.67,85.31,85.31,35.79,-81.86,6100
3/8/2013 10:07,85.27,85.34,85.17,85.21,34.70,-115.00,1400
3/8/2013 10:08,84.95,85.00,84.82,85.00,32.45,-160.76,2900
3/8/2013 10:09,85.06,85.47,85.06,85.41,40.55,-67.18,7300
3/8/2013 10:10,85.26,85.40,85.21,85.40,40.42,-55.73,1200
3/8/2013 10:11,85.27,85.27,84.90,84.94,34.98,-107.29,2100
3/8/2013 10:12,84.95,85.05,84.95,85.00,36.19,-103.95,800
3/8/2013 10:13,84.76,84.91,84.76,84.81,34.03,-132.02,2600
3/8/2013 10:14,84.76,84.76,84.59,84.60,31.78,-157.75,6300
3/8/2013 10:15,84.65,84.87,84.51,84.81,36.32,-126.40,3400
3/8/2013 10:16,84.83,84.96,84.82,84.82,36.53,-86.69,5100
3/8/2013 10:17,84.87,84.87,84.78,84.86,37.45,-84.38,3200
3/8/2013 10:18,84.82,84.93,84.78,84.93,39.11,-67.22,4700
3/8/2013 10:19,84.85,84.98,84.66,84.98,40.32,-62.71,5200
3/8/2013 10:20,85.00,85.07,84.97,85.07,42.54,-13.13,3000
3/8/2013 10:21,85.18,85.40,85.18,85.24,46.59,62.55,9200
3/8/2013 10:22,85.22,85.46,85.22,85.46,51.36,84.38,2700
3/8/2013 10:23,85.41,85.56,85.34,85.47,51.57,96.57,8300
3/8/2013 10:24,85.39,85.40,85.24,85.24,46.55,53.19,600
3/8/2013 10:25,85.20,85.30,85.15,85.21,45.92,41.85,2000
3/8/2013 10:26,85.28,85.28,85.26,85.28,47.70,62.70,600
3/8/2013 10:27,85.28,85.28,85.28,85.28,49.48,63.51,0
3/8/2013 10:28,85.35,85.62,85.35,85.62,57.13,122.75,2200
3/8/2013 10:29,85.64,85.84,85.64,85.73,59.28,161.49,3700
3/8/2013 10:30,85.76,85.97,85.76,85.97,63.57,177.41,2200
3/8/2013 10:31,85.89,85.94,85.89,85.93,62.39,156.06,1500
3/8/2013 10:32,85.84,85.84,85.67,85.71,56.21,105.29,2100
3/8/2013 10:33,85.76,85.83,85.74,85.81,58.24,106.27,2100
3/8/2013 10:34,85.79,85.91,85.78,85.78,57.38,100.23,1600
3/8/2013 10:35,85.91,85.91,85.79,85.85,58.90,95.13,2400
3/8/2013 10:36,85.82,85.82,85.76,85.76,56.13,72.49,2000
3/8/2013 10:37,85.68,85.68,85.66,85.66,53.13,41.88,700
3/8/2013 10:38,85.69,85.75,85.69,85.75,55.44,50.60,400
3/8/2013 10:39,85.81,85.81,85.65,85.65,52.36,37.52,300
3/8/2013 10:40,85.87,85.89,85.84,85.88,58.12,79.15,500
3/8/2013 10:41,85.83,86.17,85.83,86.17,64.02,127.96,9200
3/8/2013 10:42,86.13,86.23,86.13,86.15,63.36,151.93,1300
3/8/2013 10:43,86.06,86.06,85.95,85.95,57.00,88.12,2300
3/8/2013 10:44,85.83,85.83,85.83,85.83,53.53,32.10,1000
3/8/2013 10:45,85.92,85.92,85.92,85.92,55.71,60.53,100
3/8/2013 10:46,85.80,85.85,85.80,85.85,53.60,14.08,400
3/8/2013 10:47,85.94,85.94,85.94,85.94,55.91,63.39,400
3/8/2013 10:48,85.71,85.71,85.58,85.58,46.04,-143.96,2000
3/8/2013 10:49,85.68,85.71,85.52,85.52,44.63,-154.63,2700
3/8/2013 10:50,85.56,85.65,85.45,85.65,48.33,-134.01,1400
3/8/2013 10:51,85.63,85.87,85.60,85.73,50.52,-44.10,2500
3/8/2013 10:52,85.83,85.83,85.83,85.83,53.20,8.57,500
3/8/2013 10:53,85.92,85.99,85.79,85.79,51.99,22.23,2700
3/8/2013 10:54,85.79,85.79,85.79,85.79,50.74,-15.45,0
3/8/2013 10:55,85.56,85.74,85.56,85.66,46.83,-83.74,1200
3/8/2013 10:56,85.61,85.61,85.61,85.61,45.37,-96.05,300
3/8/2013 10:57,85.67,85.70,85.67,85.70,48.47,-56.39,300
3/8/2013 10:58,85.82,85.89,85.82,85.89,54.35,31.13,1400
3/8/2013 10:59,85.90,85.94,85.87,85.90,54.64,45.75,1000
3/8/2013 11:00,85.97,85.97,85.97,85.97,56.74,75.84,300
3/8/2013 11:01,85.91,86.08,85.87,85.91,54.42,72.26,1100
3/8/2013 11:02,85.77,85.77,85.77,85.77,49.35,-15.53,100
3/8/2013 11:03,85.90,86.05,85.90,86.04,57.56,117.39,3800
3/8/2013 11:04,86.03,86.03,85.81,85.87,51.86,58.70,400
3/8/2013 11:05,86.03,86.25,86.03,86.25,61.13,188.74,6100
3/8/2013 11:06,86.25,86.25,86.17,86.25,67.81,178.11,2700
3/8/2013 11:07,86.24,86.41,86.24,86.41,70.13,199.73,1000
3/8/2013 11:08,86.35,86.50,86.31,86.50,71.39,193.49,4100
3/8/2013 11:09,86.51,86.53,86.42,86.42,68.63,167.58,2300
3/8/2013 11:10,86.40,86.76,86.40,86.73,72.98,182.12,3400
3/8/2013 11:11,86.79,86.85,86.69,86.74,73.11,174.42,2300
3/8/2013 11:12,86.70,86.70,86.63,86.63,69.18,125.61,1100
3/8/2013 11:13,86.60,86.64,86.59,86.59,67.75,100.88,800
3/8/2013 11:14,86.60,86.65,86.60,86.65,68.79,94.96,500
3/8/2013 11:15,86.70,86.70,86.65,86.66,68.97,92.52,1400
3/8/2013 11:16,86.69,86.70,86.69,86.70,69.72,88.81,300
3/8/2013 11:17,86.73,86.74,86.71,86.74,70.49,87.93,800
3/8/2013 11:18,86.66,86.70,86.65,86.70,68.62,71.95,2000
3/8/2013 11:19,86.67,86.67,86.59,86.61,64.46,53.59,1900
3/8/2013 11:20,86.69,86.78,86.63,86.63,64.97,62.52,4900
3/8/2013 11:21,86.73,86.75,86.73,86.75,67.93,73.89,700
3/8/2013 11:22,86.79,87.00,86.77,86.79,68.87,102.52,8500
3/8/2013 11:23,86.84,86.91,86.82,86.85,70.29,104.31,1400
3/8/2013 11:24,86.89,86.89,86.87,86.87,70.76,119.18,200
3/8/2013 11:25,86.93,87.00,86.90,86.96,72.87,153.71,3200
3/8/2013 11:26,87.05,87.18,87.03,87.18,77.20,220.65,400
3/8/2013 11:27,87.20,87.26,87.16,87.26,78.54,222.33,3900
3/8/2013 11:28,87.07,87.12,87.02,87.12,70.70,133.51,900
3/8/2013 11:29,87.12,87.22,87.04,87.04,66.61,120.30,1500
3/8/2013 11:30,87.03,87.05,87.00,87.00,64.60,76.18,1000
3/8/2013 11:31,87.08,87.08,86.96,86.96,62.57,62.60,600
3/8/2013 11:32,87.03,87.06,87.03,87.06,65.49,74.51,900
3/8/2013 11:33,87.08,87.13,87.08,87.10,66.62,85.59,1900
3/8/2013 11:34,87.06,87.22,87.06,87.22,69.80,99.19,1000
3/8/2013 11:35,87.27,87.27,87.23,87.23,70.05,116.86,4300
3/8/2013 11:36,87.23,87.24,87.16,87.24,70.32,96.62,1300
3/8/2013 11:37,87.25,87.25,87.07,87.07,60.33,58.75,2000
3/8/2013 11:38,87.16,87.20,87.16,87.20,64.49,77.18,300
3/8/2013 11:39,87.15,87.27,87.11,87.16,62.33,69.83,3900
3/8/2013 11:40,87.16,87.19,87.08,87.11,59.63,37.45,2000
3/8/2013 11:41,87.18,87.18,87.15,87.16,61.43,54.80,1800
3/8/2013 11:42,87.22,87.31,87.09,87.20,62.85,76.82,12300
3/8/2013 11:43,87.22,87.32,87.21,87.25,64.61,119.29,6300
3/8/2013 11:44,87.25,87.29,87.21,87.27,65.31,111.43,1200
3/8/2013 11:45,87.27,87.27,87.27,87.27,66.05,116.33,200
3/8/2013 11:46,87.22,87.25,87.21,87.22,62.50,66.07,800
3/8/2013 11:47,87.20,87.21,87.20,87.20,61.09,44.61,600
3/8/2013 11:48,87.20,87.20,87.19,87.19,60.36,30.71,500
3/8/2013 11:49,87.19,87.27,87.19,87.27,64.08,77.47,1400
3/8/2013 11:50,87.27,87.37,87.21,87.36,67.74,147.82,4700
3/8/2013 11:51,87.29,87.37,87.29,87.31,63.84,152.74,1300
3/8/2013 11:52,87.34,87.36,87.33,87.33,64.72,156.84,900
3/8/2013 11:53,87.36,87.36,87.36,87.36,66.04,160.49,100
3/8/2013 11:54,87.31,87.34,87.28,87.32,62.66,92.12,2500
3/8/2013 11:55,87.26,87.27,87.22,87.22,55.07,-0.41,1700
3/8/2013 11:56,87.22,87.24,87.18,87.22,48.71,-28.84,4900
3/8/2013 11:57,87.19,87.20,87.19,87.20,47.53,-56.31,900
3/8/2013 11:58,87.17,87.22,87.17,87.22,48.86,-49.51,300
3/8/2013 11:59,87.19,87.27,87.19,87.27,52.14,-1.38,2200
3/8/2013 12:00,87.25,87.32,87.21,87.32,55.24,46.12,1200
3/8/2013 12:01,87.27,87.27,87.20,87.20,47.33,-50.12,1200
3/8/2013 12:02,87.17,87.22,87.16,87.16,45.02,-114.32,1500
3/8/2013 12:03,87.16,87.27,87.16,87.22,49.04,-53.05,3700
3/8/2013 12:04,87.25,87.26,87.21,87.21,48.40,-35.31,1900
3/8/2013 12:05,87.10,87.13,87.06,87.13,43.54,-187.90,3200
3/8/2013 12:06,87.04,87.04,86.99,86.99,36.61,-260.63,6100
3/8/2013 12:07,87.04,87.04,87.03,87.03,39.57,-192.73,600
3/8/2013 12:08,86.97,87.22,86.97,87.22,51.22,-80.91,3200
3/8/2013 12:09,87.08,87.08,87.08,87.08,44.42,-116.97,100
3/8/2013 12:10,87.08,87.13,87.07,87.08,38.87,-92.68,2500
3/8/2013 12:11,87.14,87.22,87.09,87.09,39.45,-50.83,1300
3/8/2013 12:12,87.07,87.07,86.80,86.84,31.40,-205.70,5900
3/8/2013 12:13,86.85,86.97,86.75,86.97,38.44,-179.55,5900
3/8/2013 12:14,86.81,86.83,86.55,86.60,29.24,-267.80,4300
3/8/2013 12:15,86.67,86.89,86.67,86.83,39.01,-155.47,4100
3/8/2013 12:16,86.73,86.85,86.67,86.85,39.79,-132.93,1600
3/8/2013 12:17,86.73,86.73,86.73,86.73,36.76,-135.48,100
3/8/2013 12:18,86.67,86.70,86.67,86.70,36.02,-130.10,200
3/8/2013 12:19,86.69,86.70,86.67,86.70,35.25,-112.91,1600
3/8/2013 12:20,86.65,86.65,86.57,86.63,33.47,-122.50,8300
3/8/2013 12:21,86.69,86.69,86.58,86.62,33.21,-105.28,1600
3/8/2013 12:22,86.59,86.59,86.58,86.58,32.15,-109.92,200
3/8/2013 12:23,86.58,86.58,86.58,86.58,31.07,-100.15,0
3/8/2013 12:24,86.78,86.78,86.78,86.78,41.60,-25.19,200
3/8/2013 12:25,86.78,86.78,86.78,86.78,49.85,-20.54,0
3/8/2013 12:26,86.78,86.80,86.78,86.80,50.60,-11.49,1100
3/8/2013 12:27,86.84,86.88,86.65,86.65,45.14,-36.64,1700
3/8/2013 12:28,86.69,86.69,86.55,86.55,41.89,-94.80,1100
3/8/2013 12:29,86.41,86.47,86.29,86.30,35.09,-199.48,10800
3/8/2013 12:30,86.31,86.37,86.22,86.23,33.46,-214.22,3000
3/8/2013 12:31,86.19,86.27,86.14,86.27,35.31,-207.05,1400
3/8/2013 12:32,86.24,86.27,86.24,86.27,37.20,-162.12,500
3/8/2013 12:33,86.22,86.22,86.22,86.22,35.79,-151.30,100
3/8/2013 12:34,86.12,86.12,86.12,86.12,33.10,-153.60,200
3/8/2013 12:35,86.12,86.15,86.12,86.13,33.64,-124.67,300
3/8/2013 12:36,86.10,86.10,86.09,86.09,32.51,-117.59,1200
3/8/2013 12:37,86.09,86.21,86.09,86.21,39.10,-84.19,500
