Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/2/2019 2:02:00 PM,335.15,335.21,334.88,334.96,335.4286,335.2879,,44.02322,-91.59653
12/2/2019 2:04:00 PM,334.96,335.08,334.93,335.03,335.3919,335.2928,,45.24709,-79.86996
12/2/2019 2:06:00 PM,335.03,335.05,334.79,334.92,335.3562,335.2963,,43.63303,-101.4202
12/2/2019 2:08:00 PM,334.92,335.01,334.83,335,335.3071,335.2991,,45.16502,-83.28168
12/2/2019 2:10:00 PM,335,335.1,334.86,335.06,335.2567,335.2984,,46.34304,-50.79862
12/2/2019 2:12:00 PM,335.06,335.21,334.97,335.03,335.1957,335.2958,,45.81308,-5.042017
12/2/2019 2:14:00 PM,335.03,335.25,335,335.15,335.1805,335.2991,,48.35706,54.64772
12/2/2019 2:16:00 PM,335.15,335.15,334.82,334.93,335.1781,335.2975,,44.25478,-70.16452
12/2/2019 2:18:00 PM,334.93,335,334.83,334.9,335.1533,335.2975,,43.71027,-105.0657
12/2/2019 2:20:00 PM,334.9,335.01,334.62,334.64,335.1176,335.2905,,39.20786,-191.1981
12/2/2019 2:22:00 PM,334.64,334.93,334.53,334.9,335.0738,335.2886,,45.27811,-147.7132
12/2/2019 2:24:00 PM,334.9,335.37,334.9,335.35,335.0629,335.2981,,53.86541,161.5648
12/2/2019 2:26:00 PM,335.35,335.56,335.22,335.27,335.0629,335.3114,,52.29399,201.4125
12/2/2019 2:28:00 PM,335.2,335.21,334.82,335,335.0467,335.3153,,47.28186,2.079493
12/2/2019 2:30:00 PM,335,335.11,334.93,335.11,335.0538,335.3133,,49.4091,24.82083
12/2/2019 2:32:00 PM,335.11,335.51,335.11,335.23,335.0676,335.3123,,51.69961,128.8867
12/2/2019 2:34:00 PM,335.29,335.31,335.06,335.06,335.0552,335.3026,,48.35968,49.88638
12/2/2019 2:36:00 PM,335.06,335.17,334.88,334.95,335.0357,335.2867,,46.27687,-24.93868
12/2/2019 2:38:00 PM,334.95,334.97,334.63,334.8,335.0172,335.2751,,43.52328,-108.5298
12/2/2019 2:40:00 PM,334.8,334.8,334.31,334.48,334.9962,335.2421,,38.29013,-177.9809
12/2/2019 2:42:00 PM,334.48,334.81,334.48,334.73,334.9762,335.2272,,43.95968,-102.4279
12/2/2019 2:44:00 PM,334.73,335.2,334.66,335.04,334.98,335.2142,,50.08374,1.689801
12/2/2019 2:46:00 PM,335.04,335.04,334.85,334.88,334.9729,335.1967,,47.21572,-14.10922
12/2/2019 2:48:00 PM,334.88,334.88,334.56,334.7,334.9624,335.1712,,44.15269,-86.34352
12/2/2019 2:50:00 PM,334.7,334.7,334.57,334.65,334.9457,335.1474,,43.31182,-101.9444
12/2/2019 2:52:00 PM,334.65,334.68,334.35,334.46,334.9171,335.1109,,40.18133,-121.934
12/2/2019 2:54:00 PM,334.46,334.47,334.2,334.4,334.8871,335.0709,,39.2174,-138.8149
12/2/2019 2:56:00 PM,334.46,334.56,333.78,334,334.8324,335.0172,,33.45522,-166.5776
12/2/2019 2:58:00 PM,334,334.44,334,334.39,334.8067,334.9921,,42.34973,-107.63
12/2/2019 3:00:00 PM,334.39,334.46,334.28,334.34,334.78,334.9772,,41.58211,-76.47414
12/2/2019 3:02:00 PM,334.34,334.42,334.11,334.12,334.7552,334.947,,38.29426,-99.67005
12/2/2019 3:04:00 PM,334.12,334.6,334.12,334.6,334.741,334.9286,,47.96221,-29.93535
12/2/2019 3:06:00 PM,334.6,334.66,334.37,334.47,334.699,334.8972,,45.8662,-5.075313
12/2/2019 3:08:00 PM,334.47,334.6,334.43,334.44,334.6595,334.8707,,45.37345,-7.534413
12/2/2019 3:10:00 PM,334.37,334.59,334.31,334.53,334.6371,334.8535,,47.20587,-7.892474
12/2/2019 3:12:00 PM,334.53,334.7,334.33,334.33,334.6,334.83,,43.69758,-3.617844
12/2/2019 3:14:00 PM,334.33,334.64,334.33,334.44,334.5624,334.8179,,46.07168,23.4253
12/2/2019 3:16:00 PM,334.44,334.65,334.38,334.53,334.5371,334.8084,,48.00322,65.17796
12/2/2019 3:18:00 PM,334.53,335.3,334.53,335.28,334.5529,334.8074,,60.65158,308.7975
12/2/2019 3:20:00 PM,335.2,335.25,334.97,335.25,334.5743,334.8049,,60.02266,248.4291
12/2/2019 3:22:00 PM,335.25,335.27,334.95,335.27,334.6119,334.8067,,60.31793,167.6662
12/2/2019 3:24:00 PM,335.27,335.38,334.84,334.89,334.6195,334.8061,,52.3956,101.8151
12/2/2019 3:26:00 PM,334.89,335.47,334.81,334.95,334.6152,334.8014,,53.43557,89.50095
12/2/2019 3:28:00 PM,334.95,335.02,334.83,335.02,334.6219,334.8028,,54.67918,52.86566
12/2/2019 3:30:00 PM,335.02,335.16,334.56,334.7,334.6219,334.7951,,48.32386,12.19018
12/2/2019 3:32:00 PM,334.7,334.94,334.45,334.92,334.6348,334.7951,,52.41875,-2.492929
12/2/2019 3:34:00 PM,334.92,335.19,334.82,334.87,334.6543,334.7921,,51.42109,40.52143
12/2/2019 3:36:00 PM,334.89,335.2,334.89,334.97,334.6814,334.79,,53.33351,49.36943
12/2/2019 3:38:00 PM,335,335.27,334.89,334.99,334.7286,334.7891,,53.72564,51.6039
12/2/2019 3:40:00 PM,334.99,335.09,334.79,334.86,334.7509,334.7823,,50.73944,-4.383957
12/2/2019 3:42:00 PM,334.86,335.03,334.75,334.9,334.7776,334.7816,,51.63046,-32.76207
12/2/2019 3:44:00 PM,334.9,335.06,334.7,334.96,334.8176,334.783,,53.0033,-52.65889
12/2/2019 3:46:00 PM,334.96,335.13,334.9,334.96,334.8347,334.7905,,54.39717,12.70725
12/2/2019 3:48:00 PM,334.96,335.01,334.84,334.97,334.8586,334.7921,,54.6389,-19.56695
12/2/2019 3:50:00 PM,334.9,335.1,334.81,334.95,334.8828,334.7828,,54.02307,4.814974
12/2/2019 3:52:00 PM,334.95,335.2,334.69,335.11,334.9105,334.7791,,58.0938,56.58986
12/2/2019 3:54:00 PM,335.11,335.11,334.8,334.89,334.9371,334.7765,,51.36001,-2.87796
12/2/2019 3:56:00 PM,334.89,335.22,334.77,334.93,334.9605,334.7723,,52.43901,42.68118
12/2/2019 3:58:00 PM,334.93,335.11,334.72,335.04,334.9848,334.7679,,55.37291,12.81207
12/2/2019 4:00:00 PM,335.04,335.06,334.77,334.86,334.9648,334.7632,,49.94374,-107.6902
12/3/2019 9:32:00 AM,332.74,333.75,332.19,333.7,334.891,334.7342,,29.72199,-466.6711
12/3/2019 9:34:00 AM,333.47,334.06,332.98,333.46,334.8047,334.703,,27.26228,-208.8593
12/3/2019 9:36:00 AM,333.46,334.84,333.36,333.89,334.7571,334.6893,,37.27745,-90.25957
12/3/2019 9:38:00 AM,333.89,334.86,332.7,332.72,334.6509,334.6425,,26.56142,-130.1555
12/3/2019 9:40:00 AM,332.72,334.47,332.65,333.58,334.5824,334.6086,,40.17457,-91.33489
12/3/2019 9:42:00 AM,333.58,334.8,333.11,333.41,334.521,334.5744,,38.64954,-59.08419
12/3/2019 9:44:00 AM,333.41,333.87,332.97,333.81,334.4681,334.5537,,44.03334,-69.58545
12/3/2019 9:46:00 AM,333.81,335.61,333.81,334.8,334.4648,334.5572,,54.64252,48.592
12/3/2019 9:48:00 AM,334.88,335.54,334.22,334.83,334.4581,334.5658,,54.92137,62.08302
12/3/2019 9:50:00 AM,334.83,334.83,333.32,334.2,334.4205,334.5612,,48.2173,-7.069521
12/3/2019 9:52:00 AM,334.2,335.02,333.3,334.46,334.4014,334.5719,,50.88195,15.19341
12/3/2019 9:54:00 AM,334.45,334.63,334.11,334.58,334.3862,334.5763,,52.10695,44.60803
12/3/2019 9:56:00 AM,334.58,335.16,334.4,334.4,334.3595,334.5777,,50.08898,78.30574
12/3/2019 9:58:00 AM,334.4,334.9,333.75,334.64,334.3443,334.5898,,52.71857,56.4593
12/3/2019 10:00:00 AM,334.64,335.5,334.31,335.35,334.3624,334.6072,,59.51356,127.0564
12/3/2019 10:02:00 AM,335.35,335.51,334.65,334.92,334.361,334.6177,,54.41326,107.3882
12/3/2019 10:04:00 AM,334.92,335.3,334.65,335.07,334.359,334.6323,,55.83511,89.81259
12/3/2019 10:06:00 AM,335.07,335.1,334.41,335.04,334.3662,334.6442,,55.46252,61.30927
12/3/2019 10:08:00 AM,335.09,335.3,334.75,334.99,334.369,334.6595,,54.80583,77.33448
12/3/2019 10:10:00 AM,334.99,335.02,334.65,334.9,334.3624,334.6702,,53.57665,44.11419
12/3/2019 10:12:00 AM,334.89,335.3,334.52,335.2,334.3786,334.6858,,57.03605,70.54008
