Timestamp,Open,High,Low,Close,Rsi,Cci,Volume
8/31/2018 1:25:00 PM,8.68,8.68,8.63,8.65,,,122100
8/31/2018 1:30:00 PM,8.65,8.69,8.65,8.67,,,203600
8/31/2018 1:35:00 PM,8.67,8.72,8.65,8.65,,,442700
8/31/2018 1:40:00 PM,8.65,8.71,8.65,8.7,,,210400
8/31/2018 1:45:00 PM,8.7,8.72,8.7,8.71,,,110800
8/31/2018 1:50:00 PM,8.71,8.73,8.63,8.64,,,237100
8/31/2018 1:55:00 PM,8.65,8.65,8.62,8.65,,,218100
8/31/2018 2:00:00 PM,8.66,8.66,8.63,8.64,,,143500
8/31/2018 2:05:00 PM,8.64,8.67,8.62,8.66,,,217500
8/31/2018 2:10:00 PM,8.66,8.69,8.65,8.68,,,227900
8/31/2018 2:15:00 PM,8.68,8.71,8.67,8.67,,,170800
8/31/2018 2:20:00 PM,8.67,8.68,8.65,8.67,,,178400
8/31/2018 2:25:00 PM,8.67,8.71,8.66,8.7,,,279800
8/31/2018 2:30:00 PM,8.71,8.72,8.67,8.67,,68.75195,196800
8/31/2018 2:35:00 PM,8.67,8.67,8.64,8.65,,-77.07995,268700
8/31/2018 2:40:00 PM,8.65,8.71,8.64,8.7,56.75679,47.86448,375000
8/31/2018 2:45:00 PM,8.69,8.71,8.67,8.69,55.1515,66.53315,103900
8/31/2018 2:50:00 PM,8.69,8.69,8.6,8.6,43.28585,-136.666,426000
8/31/2018 2:55:00 PM,8.6,8.61,8.56,8.6,35.14328,-210.5667,348800
8/31/2018 3:00:00 PM,8.6,8.64,8.58,8.64,40.50044,-99.99982,193700
8/31/2018 3:05:00 PM,8.64,8.66,8.58,8.58,35.73258,-118.1301,357800
8/31/2018 3:10:00 PM,8.58,8.58,8.48,8.5,30.5658,-223.4092,619200
8/31/2018 3:15:00 PM,8.5,8.51,8.48,8.48,29.42045,-192.436,116000
8/31/2018 3:20:00 PM,8.49,8.49,8.42,8.42,26.24345,-185.1531,403500
8/31/2018 3:25:00 PM,8.41,8.5,8.41,8.46,31.55029,-133.0218,411400
8/31/2018 3:30:00 PM,8.46,8.56,8.44,8.54,40.73469,-68.03775,529700
8/31/2018 3:35:00 PM,8.53,8.54,8.43,8.44,34.50267,-87.99765,690500
8/31/2018 3:40:00 PM,8.43,8.45,8.4,8.42,33.40205,-107.3971,578300
8/31/2018 3:45:00 PM,8.42,8.43,8.4,8.42,32.29268,-98.36597,430100
8/31/2018 3:50:00 PM,8.42,8.46,8.39,8.46,36.81287,-75.4595,1366400
8/31/2018 3:55:00 PM,8.45,8.45,8.4,8.41,33.77728,-83.04255,1132100
8/31/2018 4:00:00 PM,8.41,8.43,8.39,8.42,34.93293,-82.57162,1085700
9/4/2018 9:35:00 AM,8.51,8.53,8.45,8.5,43.43682,16.8856,1808400
9/4/2018 9:40:00 AM,8.51,8.67,8.5,8.66,55.86158,170.9453,1220800
9/4/2018 9:45:00 AM,8.66,8.83,8.65,8.83,64.72719,288.6793,1762400
9/4/2018 9:50:00 AM,8.83,8.85,8.77,8.82,63.91393,213.5792,1102200
9/4/2018 9:55:00 AM,8.82,8.83,8.72,8.74,57.67126,130.2544,820100
9/4/2018 10:00:00 AM,8.73,8.75,8.7,8.75,58.2206,90.98728,641900
9/4/2018 10:05:00 AM,8.75,8.76,8.61,8.67,52.36573,54.28241,937800
9/4/2018 10:10:00 AM,8.66,8.68,8.56,8.59,47.24873,17.01655,642300
9/4/2018 10:15:00 AM,8.6,8.62,8.58,8.59,42.75,6.402632,336700
9/4/2018 10:20:00 AM,8.59,8.62,8.55,8.57,41.6815,-8.885004,330600
9/4/2018 10:25:00 AM,8.56,8.57,8.5,8.56,41.12803,-38.15892,401100
