Date,Open,High,Low,Close,Wilder's RSI 14,Commodity Channel Index (CCI) 14
9/16/2019 3:00:00 PM,300.26,300.38,300.03,300.24,,
9/16/2019 4:00:00 PM,300.24,300.43,299.97,300.21,,
9/17/2019 10:00:00 AM,299.91,300.39,299.75,300.16,,
9/17/2019 11:00:00 AM,300.16,300.36,299.83,299.98,,
9/17/2019 12:00:00 PM,299.98,300.57,299.97,300.29,,
9/17/2019 1:00:00 PM,300.3,300.44,299.93,300,,
9/17/2019 2:00:00 PM,300,300.6,299.94,300.29,,
9/17/2019 3:00:00 PM,300.28,300.56,300.11,300.28,,
9/17/2019 4:00:00 PM,300.29,301.02,300.16,300.92,,
9/18/2019 10:00:00 AM,300.47,300.58,299.89,300.16,,
9/18/2019 11:00:00 AM,300.16,300.57,300.11,300.28,,
9/18/2019 12:00:00 PM,300.28,300.3,300.02,300.19,,
9/18/2019 1:00:00 PM,300.19,300.24,300.01,300.01,,
9/18/2019 2:00:00 PM,300.01,300.21,299.62,300.15,,-130.8637
9/18/2019 3:00:00 PM,300.17,300.59,298.24,299.07,,-317.1326
9/18/2019 4:00:00 PM,299.07,301.22,298.82,301.1,56.93563,75.4372
9/19/2019 10:00:00 AM,301.5,302.2,301.48,301.87,62.01584,343.9287
9/19/2019 11:00:00 AM,301.88,302.52,301.86,302.18,63.86409,238.7226
9/19/2019 12:00:00 PM,302.18,302.63,302.04,302.28,64.46481,171.5848
9/19/2019 1:00:00 PM,302.29,302.41,301.55,301.9,60.35881,106.0725
9/19/2019 2:00:00 PM,301.9,302.12,301.17,301.78,59.07916,68.86273
9/19/2019 3:00:00 PM,301.77,301.88,301.09,301.54,56.49924,46.02121
9/19/2019 4:00:00 PM,301.54,301.66,300.71,301.06,51.64172,15.88812
9/20/2019 10:00:00 AM,300.34,300.67,300.08,300.26,44.73824,-47.09261
9/20/2019 11:00:00 AM,300.26,300.64,300.08,300.23,44.49802,-48.60769
9/20/2019 12:00:00 PM,300.23,300.37,299.7,300.12,43.57397,-67.03188
9/20/2019 1:00:00 PM,300.11,300.25,299.73,300.02,42.70581,-70.90923
9/20/2019 2:00:00 PM,300.02,300.06,297.41,298.68,33.16962,-146.4552
9/20/2019 3:00:00 PM,298.67,299.23,298.48,298.94,36.149,-128.9357
9/20/2019 4:00:00 PM,298.94,299.16,298.08,298.08,31.19517,-131.0945
9/23/2019 10:00:00 AM,297.57,298.39,297.27,298.05,31.0354,-137.2047
9/23/2019 11:00:00 AM,298.05,298.17,297.44,297.69,29.10882,-123.1419
