Date,Open,High,Low,Close,Wilder's RSI 14,Commodity Channel Index (CCI) 14
9/6/2019 2:11:00 PM,298.53,298.53,298.47,298.48,,
9/6/2019 2:12:00 PM,298.48,298.51,298.47,298.47,,
9/6/2019 2:13:00 PM,298.46,298.51,298.45,298.49,,
9/6/2019 2:14:00 PM,298.49,298.51,298.47,298.48,,
9/6/2019 2:15:00 PM,298.48,298.55,298.47,298.55,,
9/6/2019 2:16:00 PM,298.55,298.56,298.5,298.51,,
9/6/2019 2:17:00 PM,298.51,298.54,298.5,298.52,,
9/6/2019 2:18:00 PM,298.52,298.54,298.5,298.51,,
9/6/2019 2:19:00 PM,298.51,298.54,298.5,298.51,,
9/6/2019 2:20:00 PM,298.51,298.53,298.5,298.53,,
9/6/2019 2:21:00 PM,298.54,298.58,298.53,298.56,,
9/6/2019 2:22:00 PM,298.56,298.56,298.5,298.52,,
9/6/2019 2:23:00 PM,298.52,298.52,298.47,298.48,,
9/6/2019 2:24:00 PM,298.48,298.5,298.47,298.47,,-98.93545
9/6/2019 2:25:00 PM,298.47,298.51,298.46,298.49,,-72.15064
9/6/2019 2:26:00 PM,298.5,298.51,298.47,298.48,50,-73.99136
9/6/2019 2:27:00 PM,298.48,298.5,298.48,298.5,52.97847,-55.89995
9/6/2019 2:28:00 PM,298.5,298.53,298.5,298.53,57.10797,33.21513
9/6/2019 2:29:00 PM,298.52,298.52,298.43,298.48,49.33324,-108.4659
9/6/2019 2:30:00 PM,298.48,298.53,298.45,298.53,55.81181,-11.94193
9/6/2019 2:31:00 PM,298.53,298.55,298.49,298.49,50.27131,15.0409
9/6/2019 2:32:00 PM,298.49,298.52,298.46,298.52,53.96174,-18.29835
9/6/2019 2:33:00 PM,298.51,298.57,298.5,298.55,57.36883,116.244
9/6/2019 2:34:00 PM,298.54,298.56,298.53,298.55,60.51566,119.254
9/6/2019 2:35:00 PM,298.55,298.59,298.54,298.55,63.42327,157.9776
