Date,Open,High,Low,Close,Volume ,Moving Average 50,Wilder's RSI 14,Commodity Channel Index (CCI) 14
7/1/2019 1:30:00 PM,294.69,294.86,294.67,294.86,504100,996354,43.40731,-43.19561
7/1/2019 1:35:00 PM,294.85,294.86,294.61,294.72,422600,936564,40.2998,-55.20427
7/1/2019 1:40:00 PM,294.72,294.89,294.72,294.78,383900,790618,42.20942,-26.82413
7/1/2019 1:45:00 PM,294.78,294.84,294.68,294.72,265100,723516,40.80384,-39.1005
7/1/2019 1:50:00 PM,294.72,294.92,294.7,294.84,659400,706992,44.76546,4.729105
7/1/2019 1:55:00 PM,294.85,294.88,294.77,294.82,401900,690086,44.23439,24.46633
7/1/2019 2:00:00 PM,294.82,294.89,294.78,294.87,318000,665852,45.96091,67.95107
7/1/2019 2:05:00 PM,294.87,294.91,294.52,294.63,462000,652934,39.61894,-65.82606
7/1/2019 2:10:00 PM,294.64,294.65,294.49,294.54,335600,635074,37.5277,-154.0154
7/1/2019 2:15:00 PM,294.53,294.71,294.42,294.69,622900,620522,42.93413,-100.4554
7/1/2019 2:20:00 PM,294.68,294.68,294.5,294.5,336800,564430,38.40065,-114.4723
7/1/2019 2:25:00 PM,294.52,294.58,294.44,294.48,320600,554698,37.94669,-127.6703
7/1/2019 2:30:00 PM,294.48,294.52,294.36,294.38,576800,545260,35.67442,-150.4152
7/1/2019 2:35:00 PM,294.38,294.54,294.33,294.53,393200,533348,41.34731,-104.9124
7/1/2019 2:40:00 PM,294.53,294.54,294.38,294.47,319300,524000,39.83403,-90.38978
7/1/2019 2:45:00 PM,294.47,294.57,294.44,294.53,213600,509096,42.11552,-57.29552
7/1/2019 2:50:00 PM,294.53,294.56,294.48,294.54,249100,496352,42.50723,-44.53219
7/1/2019 2:55:00 PM,294.54,294.62,294.48,294.61,309600,483588,45.29426,-16.03985
7/1/2019 3:00:00 PM,294.61,294.63,294.38,294.39,314400,477212,38.90905,-72.94272
7/1/2019 3:05:00 PM,294.39,294.7,294.36,294.66,533100,473750,48.50453,16.98108
7/1/2019 3:10:00 PM,294.66,294.79,294.65,294.76,348100,472924,51.54074,187.1366
7/1/2019 3:15:00 PM,294.76,295.11,294.74,295.08,1351300,488952,59.72337,305.7373
7/1/2019 3:20:00 PM,295.08,295.14,295.03,295.12,690900,491746,60.61878,231.1196
7/1/2019 3:25:00 PM,295.12,295.21,295.06,295.2,926300,496468,62.41832,172.5326
7/1/2019 3:30:00 PM,295.2,295.27,295.11,295.18,899300,504924,61.65917,136.239
7/1/2019 3:35:00 PM,295.18,295.38,295.18,295.23,777500,509426,62.8741,123.6397
7/1/2019 3:40:00 PM,295.23,295.43,295.2,295.42,946100,518908,67.13445,116.1561
7/1/2019 3:45:00 PM,295.42,295.53,295.35,295.39,1510300,536962,65.8496,110.3738
7/1/2019 3:50:00 PM,295.39,295.51,295.3,295.46,1370300,549092,67.41615,96.63992
7/1/2019 3:55:00 PM,295.46,295.7,295.44,295.67,2217200,582442,71.62343,117.1737
7/1/2019 4:00:00 PM,295.66,295.77,295.28,295.61,4541100,660062,68.88563,97.69689
7/2/2019 9:35:00 AM,295.59,295.63,295.14,295.15,2458800,698294,52.36668,38.08716
7/2/2019 9:40:00 AM,295.16,295.68,295.13,295.67,899100,709928,63.13068,77.39594
7/2/2019 9:45:00 AM,295.67,295.69,295.38,295.45,796300,702286,57.2377,75.5581
7/2/2019 9:50:00 AM,295.45,295.55,295.26,295.31,875500,714618,53.79596,16.55223
7/2/2019 9:55:00 AM,295.32,295.4,295.24,295.34,497400,720700,54.42824,-19.33138
7/2/2019 10:00:00 AM,295.35,295.47,295.23,295.29,533000,725126,53.12369,-30.74213
7/2/2019 10:05:00 AM,295.3,295.59,295.24,295.59,505600,724612,59.41103,50.41828
7/2/2019 10:10:00 AM,295.58,295.58,295.46,295.47,451800,726922,56.16591,62.87025
7/2/2019 10:15:00 AM,295.47,295.58,295.35,295.53,641400,733666,57.41831,40.49765
7/2/2019 10:20:00 AM,295.54,295.61,295.45,295.49,376600,732344,56.26389,57.97068
7/2/2019 10:25:00 AM,295.49,295.57,295.41,295.5,705400,740872,56.49953,33.00214
7/2/2019 10:30:00 AM,295.49,295.92,295.49,295.91,1290800,760830,64.85288,228.128
7/2/2019 10:35:00 AM,295.91,296.15,295.87,296.05,927300,768700,67.17083,291.015
7/2/2019 10:40:00 AM,296.05,296.07,295.97,296.04,447100,766642,66.83245,189.1898
7/2/2019 10:45:00 AM,296.04,296.04,295.85,295.86,367200,764972,60.87479,110.4882
7/2/2019 10:50:00 AM,295.85,295.92,295.76,295.82,484800,761582,59.60409,68.16368
7/2/2019 10:55:00 AM,295.82,295.97,295.78,295.96,597100,746314,62.55175,75.07045
7/2/2019 11:00:00 AM,295.96,295.97,295.79,295.88,498100,744434,59.86376,58.54354
7/2/2019 11:05:00 AM,295.87,295.96,295.77,295.87,610800,749690,59.51907,47.01083
7/2/2019 11:10:00 AM,295.87,295.93,295.8,295.8,482400,749256,57.0451,32.69899
7/2/2019 11:15:00 AM,295.8,295.86,295.7,295.7,396500,748734,53.61757,-8.204339
7/2/2019 11:20:00 AM,295.7,295.75,295.64,295.72,393400,748924,54.20997,-39.25761
7/2/2019 11:25:00 AM,295.72,295.81,295.55,295.62,2485000,793322,50.7197,-72.58007
7/2/2019 11:30:00 AM,295.61,295.67,295.55,295.6,592600,791986,50.02639,-109.9644
7/2/2019 11:35:00 AM,295.6,295.62,295.35,295.38,571400,795376,43.05122,-189.1666
7/2/2019 11:40:00 AM,295.38,295.44,295.11,295.13,1213000,813276,36.77611,-211.9143
7/2/2019 11:45:00 AM,295.13,295.4,294.98,295.32,1338600,830808,43.51478,-162.1459
7/2/2019 11:50:00 AM,295.32,295.52,295.25,295.48,751600,839128,48.49343,-83.0092
7/2/2019 11:55:00 AM,295.48,295.5,295.34,295.44,259300,831856,47.36914,-66.76962
7/2/2019 12:00:00 PM,295.43,295.5,295.37,295.44,243500,829990,46.21524,-54.09912
7/2/2019 12:05:00 PM,295.43,295.49,295.23,295.25,398300,831544,41.09541,-78.57293
7/2/2019 12:10:00 PM,295.24,295.48,295.24,295.45,324200,826492,47.66777,-48.52388
7/2/2019 12:15:00 PM,295.45,295.5,295.35,295.39,422700,827082,46.00941,-32.98502
7/2/2019 12:20:00 PM,295.38,295.53,295.34,295.48,392200,828540,48.8822,-7.276431
7/2/2019 12:25:00 PM,295.49,295.53,295.39,295.46,366400,831596,48.26695,12.01753
7/2/2019 12:30:00 PM,295.45,295.45,294.9,294.99,1005500,846724,36.61522,-187.2278
7/2/2019 12:35:00 PM,294.99,295.1,294.68,294.78,1434000,869212,32.80486,-236.9111
7/2/2019 12:40:00 PM,294.78,295.04,294.75,294.95,612700,875178,38.39458,-157.3968
7/2/2019 12:45:00 PM,294.96,294.96,294.8,294.85,1127600,887068,36.47261,-136.9382
7/2/2019 12:50:00 PM,294.85,295.04,294.85,295.02,451100,889128,41.80504,-84.94236
7/2/2019 12:55:00 PM,295.02,295.06,294.96,295.01,316600,868434,41.58435,-61.48652
7/2/2019 1:00:00 PM,295.02,295.14,294.95,295.09,320500,861026,44.13016,-39.65629
7/2/2019 1:05:00 PM,295.08,295.12,294.9,295.09,333700,849174,46.63476,-40.03569
7/2/2019 1:10:00 PM,295.09,295.26,295.07,295.22,348300,838154,50.51751,12.9173
7/2/2019 1:15:00 PM,295.22,295.29,295.15,295.21,238600,827376,50.21457,28.42893
7/2/2019 1:20:00 PM,295.21,295.35,294.69,295.33,484800,818150,53.79191,1.563415
7/2/2019 1:25:00 PM,295.33,295.43,295.21,295.41,334400,794632,56.05931,100.3112
7/2/2019 1:30:00 PM,295.4,295.45,295.35,295.44,344100,774108,56.91293,130.8522
7/2/2019 1:35:00 PM,295.44,295.56,295.34,295.53,1148500,752734,59.45749,156.602
7/2/2019 1:40:00 PM,295.52,295.6,295.5,295.55,848300,678878,60.02221,143.099
7/2/2019 1:45:00 PM,295.55,295.56,295.45,295.5,263800,634978,57.85201,106.8804
7/2/2019 1:50:00 PM,295.5,295.61,295.48,295.59,205700,621110,60.61313,105.3603
7/2/2019 1:55:00 PM,295.6,295.67,295.53,295.55,407000,613324,58.76991,97.06763
7/2/2019 2:00:00 PM,295.56,295.61,295.5,295.57,369500,603204,59.43465,79.17437
7/2/2019 2:05:00 PM,295.57,295.64,295.52,295.63,813900,609534,61.44109,82.79425
7/2/2019 2:10:00 PM,295.62,295.73,295.58,295.72,1902800,636930,64.294,103.3321
7/2/2019 2:15:00 PM,295.72,295.76,295.68,295.73,300100,632820,64.60766,115.6232
7/2/2019 2:20:00 PM,295.74,295.78,295.63,295.64,559000,634964,59.5432,91.80454
7/2/2019 2:25:00 PM,295.65,295.69,295.63,295.68,333300,628802,61.00549,77.77333
7/2/2019 2:30:00 PM,295.68,295.76,295.67,295.7,448300,630236,61.75105,102.5557
7/2/2019 2:35:00 PM,295.7,295.88,295.7,295.8,512300,626374,65.31731,142.1772
7/2/2019 2:40:00 PM,295.8,295.81,295.65,295.67,297800,606514,57.77534,67.45293
7/2/2019 2:45:00 PM,295.67,295.79,295.66,295.77,263300,593234,61.46148,82.25221
7/2/2019 2:50:00 PM,295.77,295.78,295.66,295.66,394200,592176,55.70057,40.80708
7/2/2019 2:55:00 PM,295.66,295.69,295.47,295.48,410800,593048,47.80371,-116.4758
7/2/2019 3:00:00 PM,295.47,295.63,295.44,295.52,943500,602222,49.51571,-125.9976
7/2/2019 3:05:00 PM,295.52,295.82,295.5,295.74,1094700,612174,57.73179,22.46325
7/2/2019 3:10:00 PM,295.75,295.9,295.72,295.86,638800,614988,61.41983,161.2405
7/2/2019 3:15:00 PM,295.86,295.97,295.45,295.62,1267900,628130,51.70323,-13.94368
7/2/2019 3:20:00 PM,295.62,295.8,295.6,295.71,568300,629848,54.60354,13.42729
7/2/2019 3:25:00 PM,295.71,295.8,295.67,295.78,483900,631596,56.77792,68.69443
7/2/2019 3:30:00 PM,295.78,295.88,295.74,295.74,437200,632472,55.15211,97.89024
7/2/2019 3:35:00 PM,295.74,296,295.73,295.95,767800,598128,61.40049,170.169
7/2/2019 3:40:00 PM,295.95,296.06,295.95,296.03,888500,604046,63.48696,204.6479
7/2/2019 3:45:00 PM,296.03,296.05,295.87,295.88,839300,609404,57.23869,121.6352
7/2/2019 3:50:00 PM,295.89,296.04,295.81,295.84,1098300,607110,55.66499,80.808
7/2/2019 3:55:00 PM,295.84,296.14,295.82,296.11,1494100,610220,63.0482,125.9632
7/2/2019 4:00:00 PM,296.11,296.49,296.09,296.44,3293300,661054,69.69218,211.983
7/3/2019 9:35:00 AM,297.19,297.29,297.02,297.06,1719900,690266,77.77647,318.2551
7/3/2019 9:40:00 AM,297.06,297.38,297.02,297.21,752500,700446,79.22055,214.6679
7/3/2019 9:45:00 AM,297.23,297.34,297.14,297.27,618000,704840,79.78636,155.8655
7/3/2019 9:50:00 AM,297.27,297.44,297.21,297.27,457600,707508,80.36221,125.2634
7/3/2019 9:55:00 AM,297.27,297.3,297.13,297.28,607400,711202,80.46221,94.74826
7/3/2019 10:00:00 AM,297.29,297.39,297.22,297.34,485700,713072,81.08401,85.95824
7/3/2019 10:05:00 AM,297.32,297.38,297.25,297.33,417600,714096,80.623,73.93375
7/3/2019 10:10:00 AM,297.32,297.39,297.25,297.39,363400,701254,81.3093,67.16607
7/3/2019 10:15:00 AM,297.39,297.42,297.2,297.31,413400,680842,77.37524,56.84853
7/3/2019 10:20:00 AM,297.31,297.53,297.3,297.51,399400,676576,79.98242,67.91863
7/3/2019 10:25:00 AM,297.51,297.59,297.44,297.55,563600,665296,80.46693,77.95181
7/3/2019 10:30:00 AM,297.55,297.68,297.47,297.66,369000,663654,81.7743,100.7585
7/3/2019 10:35:00 AM,297.66,297.79,297.6,297.68,920300,675728,82.0099,146.8243
7/3/2019 10:40:00 AM,297.68,297.89,297.68,297.88,612300,681564,84.2095,176.558
7/3/2019 10:45:00 AM,297.88,298.01,297.85,297.96,793800,690766,84.99938,172.5768
7/3/2019 10:50:00 AM,297.96,298.01,297.82,297.85,849800,700796,79.13731,124.8701
7/3/2019 10:55:00 AM,297.85,297.93,297.82,297.92,390600,703836,80.07906,103.0582
7/3/2019 11:00:00 AM,297.92,297.96,297.81,297.91,446500,703070,79.5263,88.43239
7/3/2019 11:05:00 AM,297.91,298.05,297.88,297.96,620500,708792,80.25915,93.85257
7/3/2019 11:10:00 AM,297.96,297.97,297.78,297.81,461500,711140,71.93819,53.97541
7/3/2019 11:15:00 AM,297.81,297.86,297.73,297.76,355100,695272,69.35744,25.09222
7/3/2019 11:20:00 AM,297.76,297.83,297.7,297.72,411300,686532,67.27712,4.158234
7/3/2019 11:25:00 AM,297.72,297.76,297.65,297.73,409300,689442,67.53945,-29.30983
7/3/2019 11:30:00 AM,297.73,297.85,297.68,297.82,318400,691696,69.87759,-6.347545
7/3/2019 11:35:00 AM,297.82,298.15,297.79,298.11,971400,702984,75.90096,134.523
7/3/2019 11:40:00 AM,298.11,298.2,298.05,298.18,707200,709738,77.09193,191.4476
7/3/2019 11:45:00 AM,298.19,298.24,298.17,298.22,365900,700778,77.76813,189.2947
7/3/2019 11:50:00 AM,298.22,298.28,298.15,298.23,599100,674704,77.94355,149.3036
7/3/2019 11:55:00 AM,298.23,298.27,298.14,298.27,639300,681488,78.66752,120.2226
7/3/2019 12:00:00 PM,298.26,298.35,298.22,298.34,503300,680374,79.91103,122.1473
7/3/2019 12:05:00 PM,298.33,298.35,298.29,298.3,507300,683854,77.14344,104.2842
7/3/2019 12:10:00 PM,298.3,298.34,298.26,298.27,292900,680746,75.04473,81.83233
7/3/2019 12:15:00 PM,298.27,298.39,298.27,298.36,577700,682054,77.06094,84.41599
7/3/2019 12:20:00 PM,298.36,298.5,298.35,298.45,1239500,700888,78.89762,100.9911
7/3/2019 12:25:00 PM,298.45,298.46,298.37,298.44,517100,705964,78.14839,91.67913
7/3/2019 12:30:00 PM,298.44,298.52,298.42,298.44,1052200,719124,77.35728,101.9315
7/3/2019 12:35:00 PM,298.44,298.53,298.43,298.46,821200,727332,77.83972,103.9678
7/3/2019 12:40:00 PM,298.46,298.52,298.43,298.5,505200,718566,78.81277,106.8212
7/3/2019 12:45:00 PM,298.5,298.55,298.37,298.38,624000,709152,69.02343,65.31995
7/3/2019 12:50:00 PM,298.38,298.47,298.3,298.44,1137600,719128,70.96534,34.9823
7/3/2019 12:55:00 PM,298.44,298.6,298.4,298.44,2365100,741072,72.80155,83.88477
7/3/2019 1:00:00 PM,298.43,298.82,298.43,298.76,3269000,795086,80.04897,209.4137
7/5/2019 9:35:00 AM,297.46,297.63,297.18,297.26,3724200,859892,34.13453,-407.8575
7/5/2019 9:40:00 AM,297.27,297.31,297.08,297.17,1090400,872956,32.9147,-253.2358
7/5/2019 9:45:00 AM,297.18,297.19,296.93,296.94,724800,872096,29.96714,-181.9843
7/5/2019 9:50:00 AM,296.94,297.26,296.82,297.22,943000,873186,37.3251,-124.9749
7/5/2019 9:55:00 AM,297.22,297.26,297.04,297.04,463800,865676,34.79436,-97.95969
7/5/2019 10:00:00 AM,297.05,297.07,296.66,296.69,709100,857892,30.46823,-106.4105
7/5/2019 10:05:00 AM,296.7,296.8,296.57,296.8,835700,844724,33.27572,-96.29345
7/5/2019 10:10:00 AM,296.79,297.09,296.74,297.03,454000,787938,38.83756,-65.72308
7/5/2019 10:15:00 AM,297.03,297.03,296.79,296.87,341100,760362,36.55488,-63.72413
7/5/2019 10:20:00 AM,296.84,296.86,296.58,296.82,648500,758282,35.84603,-72.4501
7/5/2019 10:25:00 AM,296.82,296.83,296.52,296.59,1302700,771976,32.70355,-80.81201
7/5/2019 10:30:00 AM,296.57,296.73,296.47,296.48,1044400,783712,31.29094,-92.22373
7/5/2019 10:35:00 AM,296.48,296.53,296.37,296.37,522700,782018,29.89971,-117.1622
7/5/2019 10:40:00 AM,296.37,296.39,296.23,296.26,632300,784950,28.53386,-150.6182
7/5/2019 10:45:00 AM,296.26,296.3,296.09,296.09,623000,789058,26.51735,-159.1773
