Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/4/2019 9:40:00 AM,311.22,311.25,311.14,311.17,310.0909,309.6749,,76.86407,96.08356
12/4/2019 9:41:00 AM,311.17,311.23,311.05,311.09,310.1738,309.7123,,73.76297,80.32472
12/4/2019 9:42:00 AM,311.08,311.12,311.03,311.04,310.2462,309.7458,,71.81374,62.32894
12/4/2019 9:43:00 AM,311.05,311.16,311.04,311.07,310.33,309.7809,,72.28703,58.10627
12/4/2019 9:44:00 AM,311.06,311.2,311.05,311.19,310.4186,309.8223,,74.15639,60.35141
12/4/2019 9:45:00 AM,311.18,311.18,311.08,311.1,310.5062,309.8616,,70.32492,47.93838
12/4/2019 9:46:00 AM,311.1,311.21,311.07,311.12,310.5824,309.9005,,70.68719,46.00243
12/4/2019 9:47:00 AM,311.12,311.13,311.05,311.11,310.66,309.9384,,70.22486,29.02766
12/4/2019 9:48:00 AM,311.11,311.29,311.11,311.22,310.7438,309.9823,,72.36425,78.40257
12/4/2019 9:49:00 AM,311.22,311.38,311.22,311.36,310.8305,310.0323,,74.84129,174.7758
12/4/2019 9:50:00 AM,311.36,311.43,311.31,311.43,310.9186,310.0844,,75.99986,209.773
12/4/2019 9:51:00 AM,311.42,311.45,311.35,311.35,311.0081,310.1356,,71.92446,160.3497
12/4/2019 9:52:00 AM,311.35,311.48,311.35,311.45,311.0495,310.1867,,73.81507,147.9028
12/4/2019 9:53:00 AM,311.45,311.52,311.45,311.52,311.1024,310.2405,,75.07964,142.8376
12/4/2019 9:54:00 AM,311.52,311.62,311.51,311.62,311.1595,310.2972,,76.80375,143.4664
12/4/2019 9:55:00 AM,311.62,311.76,311.57,311.72,311.2176,310.3575,,78.41219,149.0864
12/4/2019 9:56:00 AM,311.72,311.76,311.64,311.75,311.271,310.4198,,78.88516,136.106
12/4/2019 9:57:00 AM,311.75,311.83,311.71,311.72,311.3143,310.4819,,77.0668,128.3659
12/4/2019 9:58:00 AM,311.72,311.76,311.66,311.68,311.3362,310.5432,,74.59713,93.05431
