Timestamp,Open,High,Low,Close,Rsi,Cci,Volume
8/3/2016 0:00,528.6,539.2,500,500.8,50,0,1139400
8/4/2016 0:00,487,498.4,466.4,473.4,50,0,1282000
8/5/2016 0:00,449.8,450.8,429.4,440.62,50,0,1477800
8/8/2016 0:00,428.8,433.4,420.6,420.8,50,0,868500
8/9/2016 0:00,409,420.4,391,407,50,0,1539300
8/10/2016 0:00,402,442.6,400.4,426.4,50,0,1773800
8/11/2016 0:00,416.4,426.92,405.2,422,50,0,1128600
8/12/2016 0:00,422.6,433,408.2,414,50,0,1195000
8/15/2016 0:00,405.2,407.58,397,400.8,50,0,908500
8/16/2016 0:00,416.8,433.6,416.4,429,50,0,1209100
8/17/2016 0:00,425.4,448,402.8,406.2,50,0,1635000
8/18/2016 0:00,409.2,415.4,392,392.2,50,0,1111400
8/19/2016 0:00,400.6,408,392,395,50,0,1142800
8/22/2016 0:00,400.4,411,395,398.2,50,-76.10242,1512600
8/23/2016 0:00,392.4,397.6,387.6,396.2,50,-105.9999,1061100
8/24/2016 0:00,399.6,422.4,398,413.4,30.91703,-10.56941,1493100
8/25/2016 0:00,427.8,429.4,404.2,413.4,30.91703,30.71342,1413900
8/26/2016 0:00,407,444.2,385,416.6,31.45191,34.94535,3252600
8/29/2016 0:00,413.8,414,394.8,399.8,30.13283,-54.57331,1123600
8/30/2016 0:00,396.2,406.8,390.4,393,29.59185,-84.89449,1180900
8/31/2016 0:00,395.6,417.4,391.8,397,30.3836,-39.7874,1542000
9/1/2016 0:00,393,414,390,392.6,29.98418,-57.16883,1557300
9/2/2016 0:00,377.4,380.6,364.8,365.4,27.57121,-225.8999,1484800
9/6/2016 0:00,359,365.8,345.2,346,25.96617,-266.84,1264600
9/7/2016 0:00,346,348.3,335.2,336,25.15332,-213.213,1073600
9/8/2016 0:00,337.2,347.2,335.4,338.6,25.80366,-148.4835,1178700
9/9/2016 0:00,366,450,363.2,448.4,46.81907,90.17217,3811000
9/12/2016 0:00,458.4,468,379,388,40.09192,60.60611,3566600
9/13/2016 0:00,420.8,522,418.2,492.6,52.7528,204.35,4593500
9/14/2016 0:00,481.8,504.16,442.4,490,52.45605,170.4469,2793800
9/15/2016 0:00,489,507,441.2,452.6,48.25124,120.3188,1921400
9/16/2016 0:00,472.8,489.2,436,441.6,47.05649,84.42912,2424000
9/19/2016 0:00,411.4,435.8,394,418.6,44.57139,12.40735,1671500
9/20/2016 0:00,399,425.6,398.4,411.8,43.83432,3.112506,1290100
9/21/2016 0:00,400.4,412.4,343,348,37.55872,-67.30858,2539100
9/22/2016 0:00,329.2,337.4,322.8,324,35.49979,-109.6907,1321200
9/23/2016 0:00,327.4,333.6,321.5,329.8,36.40707,-97.57442,1308900
9/26/2016 0:00,354.8,373.2,350.2,365.6,41.8447,-52.13403,2054200
9/27/2016 0:00,365.2,371,322.4,327.6,38.11885,-83.78806,1569800
9/28/2016 0:00,323.6,346.4,318.8,320.6,37.45721,-96.99992,1524500
9/29/2016 0:00,323.6,383.33,313.4,360,43.41102,-55.90055,3627400
9/30/2016 0:00,337,349.4,324.4,333,40.56142,-67.6348,2244000
10/3/2016 0:00,340.6,345.8,327,329,40.14103,-63.10424,1582300
10/4/2016 0:00,324.4,344.2,314.8,327.8,40.00707,-66.45428,2638700
10/5/2016 0:00,320.4,325,317,322.8,39.41681,-75.69626,1313100
10/6/2016 0:00,323.8,328.8,314.2,316.6,38.65521,-78.28356,1329200
10/7/2016 0:00,313.2,331.4,310.6,317.8,38.90127,-77.66434,1782000
10/10/2016 0:00,310,312.2,298.6,303.8,37.03482,-149.7081,1008500
10/11/2016 0:00,308.2,346.4,307.2,336.4,43.79698,-7.310707,2578100
10/12/2016 0:00,334.3,346,322,338.2,44.15361,24.94119,2084700
10/13/2016 0:00,364.2,383.4,349,359.4,48.31353,162.4118,3098000
10/14/2016 0:00,338,356.08,333,351.6,46.92847,83.85069,2107800
10/17/2016 0:00,347.2,357.6,343,348.2,46.30531,90.75797,1449700
10/18/2016 0:00,329.2,334,319,320.4,41.45778,-49.51734,1381000
10/19/2016 0:00,306,315,300.2,305.2,39.05064,-128.7292,1304800
10/20/2016 0:00,306.2,312.4,295,297,37.77634,-129.0363,1786400
10/21/2016 0:00,300.2,303,283.6,284.6,35.87014,-148.7188,1509900
10/24/2016 0:00,271.6,272,262,264.6,32.97956,-191.7534,1189800
10/25/2016 0:00,264,276,263.4,269,34.23516,-137.6262,1406400
10/26/2016 0:00,281.2,285.78,270.4,282.6,38.09562,-90.05286,1507300
10/27/2016 0:00,273.6,295,273,292.8,40.89779,-61.59624,1433800
10/28/2016 0:00,294.2,328,287.4,317.6,47.16058,-1.503246,3112600
10/31/2016 0:00,313.8,335.98,312.4,331.8,50.40139,40.10784,1647300
11/1/2016 0:00,332.2,382.4,332.2,351.4,54.54546,104.3605,3723500
11/2/2016 0:00,354,373.6,350.22,366.4,57.47387,124.4454,2855600
11/3/2016 0:00,365.8,416.8,362.2,407.6,64.28075,169.9536,3122900
11/4/2016 0:00,397,412.6,376.2,407.8,64.31062,150.1489,3126000
11/7/2016 0:00,338,345.4,304,306,44.09974,-1.597022,2393200
11/8/2016 0:00,306.4,313.8,281.4,285.4,41.27308,-46.65986,2401300
11/9/2016 0:00,317.6,319,262.6,271,39.37324,-60.09653,5093300
11/10/2016 0:00,255.2,302.2,250.4,283.6,41.89363,-67.24003,4378500
11/11/2016 0:00,293.2,299.6,268.6,270.8,40.07116,-68.81507,2638700
11/14/2016 0:00,274,288.4,265.62,268.4,39.72224,-80.17657,2252900
11/15/2016 0:00,262.8,268.8,245.6,246,36.52543,-110.0158,2005400
11/16/2016 0:00,254.6,255,242.4,247.8,36.96445,-107.3895,1344500
11/17/2016 0:00,247,248.6,232.2,232.2,34.72298,-104.7912,1316900
11/18/2016 0:00,232.6,238.4,228,230.4,34.46331,-98.14151,1184000
11/21/2016 0:00,224.8,225.2,209.2,210,31.58071,-112.7587,1263400
11/22/2016 0:00,210,222.2,208.2,213.2,32.53398,-106.179,1234900
11/23/2016 0:00,217.4,220.8,211.8,213.8,32.72326,-94.93329,1028700
11/25/2016 0:00,212.6,216.8,210.6,211.4,32.33251,-94.42326,468700
11/28/2016 0:00,215.4,222,211,215,33.61304,-78.12537,1342400
11/29/2016 0:00,215.6,219,206,211.8,33.01498,-77.89339,1053800
11/30/2016 0:00,205.6,214.2,204.6,212,33.0951,-75.51551,1512900
12/1/2016 0:00,211,236.44,209.6,228.6,39.55752,-24.46015,2013800
12/2/2016 0:00,231.2,233.6,215.8,228.8,39.63318,-8.913909,1815800
12/5/2016 0:00,212.6,214.72,197,198.6,32.93035,-108.1354,1621400
12/6/2016 0:00,190.6,193.2,182.6,184.2,30.29906,-189.0856,1352800
