Timestamp,Open,High,Low,Close,Rsi,Cci,Volume
12/17/2018 10:25:00 AM,160.15,160.21,159.96,159.96,,,716300
12/17/2018 10:30:00 AM,159.96,160.68,159.96,160.4,,,747700
12/17/2018 10:35:00 AM,160.38,160.55,159.89,159.91,,,589500
12/17/2018 10:40:00 AM,159.9,159.93,159.71,159.79,,,547700
12/17/2018 10:45:00 AM,159.79,160.66,159.63,160.52,,,791900
12/17/2018 10:50:00 AM,160.51,160.57,160.29,160.34,,,586500
12/17/2018 10:55:00 AM,160.34,160.54,160.12,160.35,,,419800
12/17/2018 11:00:00 AM,160.35,160.88,160.3,160.59,,,830200
12/17/2018 11:05:00 AM,160.6,161.13,160.53,161.05,,,957200
12/17/2018 11:10:00 AM,161.06,161.35,160.96,161.23,,,1400900
12/17/2018 11:15:00 AM,161.23,161.41,161.1,161.27,,,561400
12/17/2018 11:20:00 AM,161.28,161.4,161.13,161.18,,,522200
12/17/2018 11:25:00 AM,161.18,161.31,161.05,161.13,,,443000
12/17/2018 11:30:00 AM,161.13,161.28,160.96,161.02,,69.95646,423000
12/17/2018 11:35:00 AM,161.02,161.06,160.84,160.95,,41.17261,549900
12/17/2018 11:40:00 AM,160.95,160.96,160.78,160.84,63.25277,22.08592,494200
12/17/2018 11:45:00 AM,160.83,160.91,160.51,160.64,59.39933,-14.89386,461400
12/17/2018 11:50:00 AM,160.64,160.9,160.54,160.89,62.47664,-14.10084,362800
12/17/2018 11:55:00 AM,160.89,161.03,160.85,160.94,63.07941,15.9452,313300
12/17/2018 12:00:00 PM,160.94,161.36,160.93,161.35,67.66592,84.61216,210800
12/17/2018 12:05:00 PM,161.35,161.64,161.28,161.46,68.78627,141.3191,580600
12/17/2018 12:10:00 PM,161.47,161.67,161.41,161.42,67.86523,137.209,275100
12/17/2018 12:15:00 PM,161.44,161.44,161.13,161.16,62.0506,45.10518,298700
12/17/2018 12:20:00 PM,161.14,161.22,160.98,161.11,60.96867,-0.8310454,229900
12/17/2018 12:25:00 PM,161.11,161.24,160.84,160.84,55.35593,-39.4208,381200
12/17/2018 12:30:00 PM,160.84,160.87,160.73,160.83,55.15353,-82.37242,335600
12/17/2018 12:35:00 PM,160.83,160.85,160.17,160.17,43.77161,-175.2402,596100
12/17/2018 12:40:00 PM,160.18,160.28,160.04,160.18,43.96021,-187.6439,487400
12/17/2018 12:45:00 PM,160.19,160.32,159.86,160.06,42.13299,-158.7683,1025500
12/17/2018 12:50:00 PM,160.06,160.22,160.01,160.1,42.98394,-122.3177,1104000
12/17/2018 12:55:00 PM,160.1,160.12,159.72,159.83,38.83361,-128.5219,474100
12/17/2018 1:00:00 PM,159.84,159.89,159.55,159.56,35.17593,-125.2529,563800
12/17/2018 1:05:00 PM,159.56,159.58,159.29,159.4,33.18141,-125.3221,598400
12/17/2018 1:10:00 PM,159.4,159.86,159.38,159.71,40.25045,-87.84391,507700
12/17/2018 1:15:00 PM,159.71,159.84,159.33,159.55,38.01506,-86.67943,435400
12/17/2018 1:20:00 PM,159.55,159.55,159.22,159.3,34.76617,-104.4501,452800
12/17/2018 1:25:00 PM,159.3,159.41,158.94,159.33,35.47874,-109.4678,855500
12/17/2018 1:30:00 PM,159.33,159.46,159.13,159.13,32.89863,-97.31639,553500
12/17/2018 1:35:00 PM,159.13,159.4,158.57,158.57,26.98179,-140.7325,1304300
12/17/2018 1:40:00 PM,158.57,158.73,158.28,158.49,26.2553,-174.0695,1242000
12/17/2018 1:45:00 PM,158.49,158.86,158.44,158.62,29.57338,-128.8541,586500
12/17/2018 1:50:00 PM,158.62,158.63,158.29,158.53,28.61348,-129.3437,707600
12/17/2018 1:55:00 PM,158.53,158.64,158.34,158.57,29.70582,-105.3658,963900
12/17/2018 2:00:00 PM,158.59,158.8,158.37,158.38,27.5498,-87.72892,710400
12/17/2018 2:05:00 PM,158.38,158.56,157.95,158.02,23.99611,-117.1227,1113300
12/17/2018 2:10:00 PM,158.02,158.24,157.89,158.07,25.43483,-116.2885,594200
12/17/2018 2:15:00 PM,158.07,158.24,157.95,158.2,29.18755,-94.47441,493400
12/17/2018 2:20:00 PM,158.2,158.2,157.92,158.08,27.79681,-96.37522,2563300
12/17/2018 2:25:00 PM,158.07,158.5,157.99,158.1,28.40923,-70.42593,739900
12/17/2018 2:30:00 PM,158.1,158.15,157.73,157.78,24.78728,-119.2,1421700
12/17/2018 2:35:00 PM,157.79,158.12,157.75,158,31.27439,-91.1647,644600
12/17/2018 2:40:00 PM,158,158.03,157.8,157.91,30.12957,-92.91035,358200
12/17/2018 2:45:00 PM,157.91,158.44,157.91,158.2,38.00466,-14.79705,755400
12/17/2018 2:50:00 PM,158.2,158.46,158.14,158.16,37.37895,13.8987,764500
12/17/2018 2:55:00 PM,158.16,158.28,157.61,157.7,31.04724,-112.505,588800
12/17/2018 3:00:00 PM,157.69,157.92,157.62,157.87,35.40213,-118.1598,543100
12/17/2018 3:05:00 PM,157.85,157.88,157.5,157.61,32.06647,-149.3097,653500
12/17/2018 3:10:00 PM,157.61,157.96,157.41,157.43,29.96159,-149.7128,748600
12/17/2018 3:15:00 PM,157.43,157.88,157.41,157.61,34.58576,-116.4643,793300
12/17/2018 3:20:00 PM,157.61,157.82,157.43,157.56,33.91589,-108.4783,733600
12/17/2018 3:25:00 PM,157.54,157.59,157.02,157.14,28.85973,-181.8049,947700
12/17/2018 3:30:00 PM,157.13,157.13,156.54,156.78,25.36868,-221.3608,1402100
12/17/2018 3:35:00 PM,156.78,156.81,156.43,156.58,23.65661,-205.2437,1219800
12/17/2018 3:40:00 PM,156.58,156.83,156.39,156.7,26.84655,-146.8519,1117300
12/17/2018 3:45:00 PM,156.69,156.76,156.5,156.54,25.3269,-118.5323,1877800
12/17/2018 3:50:00 PM,156.53,156.89,156.17,156.45,24.48729,-106.8636,2248100
12/17/2018 3:55:00 PM,156.45,156.94,156.43,156.93,36.56585,-63.28964,2497000
12/17/2018 4:00:00 PM,156.93,157.58,156.8,157.52,47.65036,16.13428,5574700
12/18/2018 9:35:00 AM,158.69,158.95,158.4,158.65,61.5191,186.8409,2429500
12/18/2018 9:40:00 AM,158.66,158.84,158.25,158.35,57.18759,142.4639,1057100
12/18/2018 9:45:00 AM,158.36,159.08,158.35,159,63.22884,147.5702,1289600
12/18/2018 9:50:00 AM,159.01,159.18,158.94,159.03,63.48494,136.6389,1422000
12/18/2018 9:55:00 AM,159.03,159.17,158.84,159.14,64.46233,111.0573,600100
12/18/2018 10:00:00 AM,159.14,159.27,159.04,159.11,63.95953,95.91286,728200
12/18/2018 10:05:00 AM,159.12,159.21,158.57,158.57,55.55894,62.17657,1372100
12/18/2018 10:10:00 AM,158.56,158.74,158.36,158.44,53.72927,38.76981,963100
12/18/2018 10:15:00 AM,158.44,158.82,158.32,158.75,57.33714,40.30012,684300
12/18/2018 10:20:00 AM,158.76,158.96,158.62,158.84,58.35242,47.78236,585800
12/18/2018 10:25:00 AM,158.84,158.94,158.5,158.75,56.89432,36.55096,735000
