Date,Open,High,Low,Close,Wilder's RSI 14,Commodity Channel Index (CCI) 14,Volume 
10/16/2018 3:00:00 PM,176.34,176.78,176.27,176.37,,,5499400
10/16/2018 4:00:00 PM,176.37,177.65,176.2,177.14,,,1.45814E+07
10/17/2018 10:00:00 AM,178.08,178.26,176.49,176.61,,,9515600
10/17/2018 11:00:00 AM,176.61,176.86,175.47,176.01,,,1.24822E+07
10/17/2018 12:00:00 PM,176,177.24,175.71,177.09,,,1.15051E+07
10/17/2018 1:00:00 PM,177.11,177.55,176.66,177.22,,,7091100
10/17/2018 2:00:00 PM,177.23,177.95,177.08,177.25,,,6942500
10/17/2018 3:00:00 PM,177.27,177.59,176.1,177.38,,,8448000
10/17/2018 4:00:00 PM,177.38,177.5,176.71,177.29,,,9770600
10/18/2018 10:00:00 AM,176.62,176.68,175.64,175.8,,,6500100
10/18/2018 11:00:00 AM,175.8,176.29,175.24,176.08,,,7541000
10/18/2018 12:00:00 PM,176.08,176.22,173.19,173.54,,,1.38936E+07
10/18/2018 1:00:00 PM,173.53,174.69,173.33,173.94,,,9433200
10/18/2018 2:00:00 PM,173.93,174.06,172.44,172.96,,-192.2268,1.42682E+07
10/18/2018 3:00:00 PM,172.95,174.1,172.87,173.58,,-128.5497,1.09042E+07
10/18/2018 4:00:00 PM,173.57,173.8,172.99,173.18,34.16092,-109.2116,1.5328E+07
10/19/2018 10:00:00 AM,174.58,175.8,174.34,175.41,46.83901,-15.36381,8425200
10/19/2018 11:00:00 AM,175.41,176.07,175.01,175.37,46.66539,1.637843,1.25487E+07
10/19/2018 12:00:00 PM,175.37,175.66,173.9,174.45,42.742,-33.04293,9793900
10/19/2018 1:00:00 PM,174.46,174.6,172.57,173.56,39.29974,-78.04768,1.30708E+07
10/19/2018 2:00:00 PM,173.54,174.1,172.89,173.25,38.14734,-77.25185,8113900
10/19/2018 3:00:00 PM,173.25,173.59,172.39,173.08,37.49796,-90.44205,1.02771E+07
10/19/2018 4:00:00 PM,173.07,173.74,172.8,173.05,37.37704,-73.07298,1.23708E+07
10/22/2018 10:00:00 AM,174.06,174.58,172.6,172.9,36.73908,-54.74419,7924200
10/22/2018 11:00:00 AM,172.9,175.25,172.59,174.87,49.04044,35.75214,1.20367E+07
10/22/2018 12:00:00 PM,174.87,175.17,173.77,174.07,45.19693,45.75441,6805300
10/22/2018 1:00:00 PM,174.09,174.57,173.49,174.26,46.27385,21.01449,5320200
10/22/2018 2:00:00 PM,174.26,174.68,173.78,173.78,43.92534,12.40275,3370400
10/22/2018 3:00:00 PM,173.78,174.44,173.71,174.29,47.003,15.35859,4540100
10/22/2018 4:00:00 PM,174.27,174.95,173.91,173.91,45.02032,22.08128,9499900
10/23/2018 10:00:00 AM,170.64,171.4,170.18,170.47,31.90114,-271.5379,1.35394E+07
10/23/2018 11:00:00 AM,170.47,170.58,168.82,169.95,30.45634,-247.995,1.55905E+07
10/23/2018 12:00:00 PM,169.94,171,169.49,169.98,30.65147,-158.2795,9489600
10/23/2018 1:00:00 PM,169.98,172.26,169.97,171.52,39.96421,-78.52185,9428300
10/23/2018 2:00:00 PM,171.52,172.56,171.44,171.63,40.57804,-40.73673,7794800
10/23/2018 3:00:00 PM,171.66,173.88,171.58,173.71,50.81791,14.20877,7977500
10/23/2018 4:00:00 PM,173.7,174.13,173.08,173.27,48.89828,33.22706,1.04104E+07
10/24/2018 10:00:00 AM,173.07,173.36,171.99,172.36,45.10353,-6.858202,8666600
10/24/2018 11:00:00 AM,172.37,172.87,171.52,171.56,42.01648,-27.82086,7685100
10/24/2018 12:00:00 PM,171.56,171.73,169.8,171.5,41.7855,-64.37067,1.31889E+07
10/24/2018 1:00:00 PM,171.49,171.59,170.16,170.72,38.7992,-64.61404,7171100
10/24/2018 2:00:00 PM,170.72,170.72,168.84,168.99,33.14178,-115.1736,1.28515E+07
10/24/2018 3:00:00 PM,168.99,169.64,168.4,168.71,32.32035,-128.9064,1.3661E+07
10/24/2018 4:00:00 PM,168.71,168.71,165.04,165.32,24.42661,-219.1187,2.95914E+07
10/25/2018 10:00:00 AM,167.91,169.22,167.16,169.08,41.49438,-94.37844,1.55815E+07
10/25/2018 11:00:00 AM,169.08,170.19,168.66,169.48,42.96996,-50.91634,1.26927E+07
10/25/2018 12:00:00 PM,169.46,170.51,168.96,170.07,45.16681,-32.26952,6701300
10/25/2018 1:00:00 PM,170.07,170.32,169.29,169.9,44.63328,-28.27081,5792600
10/25/2018 2:00:00 PM,169.9,170.56,169.4,170.36,46.47558,-12.42965,5866200
10/25/2018 3:00:00 PM,170.36,172.08,170.1,171.64,51.32864,49.26328,8292800
10/25/2018 4:00:00 PM,171.64,172.01,170.77,170.96,48.79736,64.36557,1.78678E+07
10/26/2018 10:00:00 AM,165.2,167.76,165.2,167,37.27029,-162.3089,2.03148E+07
10/26/2018 11:00:00 AM,167,167,164.23,164.4,31.93612,-179.6596,2.03933E+07
10/26/2018 12:00:00 PM,164.38,167.29,164.25,166.92,40.78251,-110.5027,1.66403E+07
10/26/2018 1:00:00 PM,166.91,169.46,166.88,168.86,46.54277,-11.88449,1.28757E+07
10/26/2018 2:00:00 PM,168.85,169.96,167.27,168.21,44.9646,-5.382259,1.86217E+07
10/26/2018 3:00:00 PM,168.21,168.43,165.87,166.14,40.28032,-68.72868,1.00036E+07
10/26/2018 4:00:00 PM,166.14,167.62,165.54,166.8,42.34278,-77.51704,2.41389E+07
10/29/2018 10:00:00 AM,169.21,169.54,168.36,168.93,48.52163,18.34801,9847800
10/29/2018 11:00:00 AM,168.92,169.86,168.13,168.28,46.87091,12.96731,1.08804E+07
10/29/2018 12:00:00 PM,168.29,168.59,166.69,166.71,43.06035,-40.7051,1.00107E+07
10/29/2018 1:00:00 PM,166.71,166.83,165.08,165.77,40.91553,-87.13029,1.4075E+07
10/29/2018 2:00:00 PM,165.78,166.85,165.73,166.05,41.84474,-65.00842,9013100
10/29/2018 3:00:00 PM,166.05,166.09,163.63,163.94,37.10859,-128.4576,1.33116E+07
10/29/2018 4:00:00 PM,163.96,164.02,160.09,163.67,36.53868,-206.5669,3.87827E+07
10/30/2018 10:00:00 AM,162.75,165.52,162.02,165.13,41.74837,-100.8979,1.86885E+07
10/30/2018 11:00:00 AM,165.13,165.28,162.87,163.46,37.91437,-105.7083,1.73532E+07
10/30/2018 12:00:00 PM,163.47,165.7,163.11,164.67,42.06581,-68.83794,1.18703E+07
10/30/2018 1:00:00 PM,164.66,165.21,163.79,163.84,40.08575,-66.3614,7403800
10/30/2018 2:00:00 PM,163.85,164.14,162.42,164.05,40.84447,-82.82456,9108100
10/30/2018 3:00:00 PM,164.04,164.98,163.02,164.8,43.59179,-46.46381,7713900
