Date,Open,High,Low,Close,Moving Average 50,Wilder's RSI 14,Commodity Channel Index (CCI) 14
9/15/2017 12:00:00 AM,126.75,126.85,122.8,123.45,159.098,38.04925,-134.1447
9/18/2017 12:00:00 AM,119.65,120.05,110.6,112.55,157.265,34.78565,-152.3796
9/19/2017 12:00:00 AM,112.65,115.75,112.35,112.9,155.635,34.9785,-126.3787
9/20/2017 12:00:00 AM,114,121.65,111.65,113.05,154.04,35.06713,-99.31813
9/21/2017 12:00:00 AM,112.5,115.55,111.55,112.9,152.662,35.01573,-92.98815
9/22/2017 12:00:00 AM,117.05,118.45,112.75,114.35,151.389,35.9924,-73.89038
9/25/2017 12:00:00 AM,115,121.5,111.85,114.25,150.25,35.95227,-64.515
9/26/2017 12:00:00 AM,113,115.7,110.65,111.8,149.24,34.92483,-74.06754
9/27/2017 12:00:00 AM,109.5,112.45,108.3,110.2,148.278,34.23671,-80.21111
9/28/2017 12:00:00 AM,111.1,111.45,106.9,107.25,147.333,32.94775,-89.65742
9/29/2017 12:00:00 AM,106.95,108.4,102.5,103,146.351,31.12943,-124.7401
10/2/2017 12:00:00 AM,101.6,101.9,97.05,98.9,145.35,29.4414,-182.7789
10/3/2017 12:00:00 AM,97,99.05,96.6,98.05,144.441,29.08922,-164.2921
10/4/2017 12:00:00 AM,98.7,100,97.6,98.75,143.512,29.8336,-126.7897
10/5/2017 12:00:00 AM,97.45,97.45,91.65,92.05,142.442,26.92066,-145.1849
10/6/2017 12:00:00 AM,92.95,96.8,92.1,92.1,141.328,26.97795,-116.7202
10/9/2017 12:00:00 AM,91.5,97.65,91.05,95.9,140.227,31.38153,-89.73846
10/10/2017 12:00:00 AM,92.6,96,90.95,91.7,139.083,29.27983,-92.13985
10/11/2017 12:00:00 AM,91.2,92.45,87.3,87.75,137.942,27.41991,-107.7008
10/12/2017 12:00:00 AM,88.15,89.65,84.9,86.8,136.75,26.97608,-114.6868
10/13/2017 12:00:00 AM,84.75,85.4,82,83.6,135.42,25.47998,-134.5351
10/16/2017 12:00:00 AM,81.85,83.1,80.4,80.7,134.055,24.17164,-139.5191
10/17/2017 12:00:00 AM,81.1,82.7,80.3,81.1,132.773,24.74563,-125.6294
10/18/2017 12:00:00 AM,80.1,80.65,79.15,80.35,131.309,24.37309,-116.4698
10/19/2017 12:00:00 AM,85.6,87.3,78.9,79.15,129.662,23.75684,-85.2558
10/20/2017 12:00:00 AM,76.35,77.5,75.9,76.3,127.095,22.31383,-120.5541
10/23/2017 12:00:00 AM,75.2,82.75,75.1,81.2,124.41,30.16754,-77.14448
10/24/2017 12:00:00 AM,78.3,83.65,77.25,82.8,122.897,32.56487,-52.07071
10/25/2017 12:00:00 AM,84.5,99.9,83.95,88.25,121.539,40.10719,68.8576
10/26/2017 12:00:00 AM,85.3,87.9,83.45,87.75,120.207,39.66884,22.88993
10/27/2017 12:00:00 AM,83.45,86.15,77.3,78.1,117.654,32.32552,-54.90191
10/30/2017 12:00:00 AM,80.15,83.2,76.55,79.25,115.342,33.89598,-63.73204
10/31/2017 12:00:00 AM,77.85,79,75.95,76.6,113.287,32.05026,-110.9449
11/1/2017 12:00:00 AM,74.95,78.95,74.6,77.25,111.77,33.01377,-111.4617
11/2/2017 12:00:00 AM,77.35,81.95,75.35,75.65,110.174,31.81778,-81.06336
11/3/2017 12:00:00 AM,75,76.85,74.25,75.2,108.404,31.47244,-116.4699
11/6/2017 12:00:00 AM,75,75.2,73.65,73.8,106.792,30.36814,-122.3219
11/7/2017 12:00:00 AM,73.75,77.45,72.8,74.6,105.244,31.83989,-90.15725
11/8/2017 12:00:00 AM,76.1,77.05,73.1,74.85,103.622,32.3213,-77.51674
11/9/2017 12:00:00 AM,80.55,85.25,76.6,76.8,102.077,36.1117,6.640365
11/10/2017 12:00:00 AM,78.7,81.4,77.65,80.3,100.769,42.35238,11.17094
11/13/2017 12:00:00 AM,83.6,83.6,78.35,81.1,99.497,43.70594,36.43344
11/14/2017 12:00:00 AM,83.45,86.4,81.45,82.05,97.928,45.34703,110.9586
11/15/2017 12:00:00 AM,86.7,91,84.5,88.3,96.629,54.70282,211.111
11/16/2017 12:00:00 AM,82.45,82.6,79.1,81.1,95.21,45.12037,48.21025
11/17/2017 12:00:00 AM,81.1,81.3,77.6,78.6,93.599,42.34656,8.736379
11/20/2017 12:00:00 AM,76.4,76.85,73.25,73.55,92.249,37.35143,-88.03508
11/21/2017 12:00:00 AM,70.5,70.95,67.05,67.95,90.928,32.73949,-170.5052
11/22/2017 12:00:00 AM,66.75,67.9,65.8,66.55,89.77,31.68615,-157.4391
11/24/2017 12:00:00 AM,65.65,66.4,65.3,66.1,88.532,31.33715,-138.3589
11/27/2017 12:00:00 AM,66.45,67.3,64.95,65.85,87.38,31.132,-116.169
11/28/2017 12:00:00 AM,64.6,66,63.4,64,86.409,29.58833,-111.1357
11/29/2017 12:00:00 AM,64.25,68.4,64.1,66.85,85.488,34.94033,-77.03036
11/30/2017 12:00:00 AM,64.75,68.8,64.35,67.25,84.572,35.67929,-63.36391
12/1/2017 12:00:00 AM,68.65,85,67.25,70.95,83.733,42.21715,10.54335
12/4/2017 12:00:00 AM,64.6,69.9,63.6,69.85,82.843,40.88657,-46.43277
12/5/2017 12:00:00 AM,68.65,70.75,65.65,69.25,81.943,40.14336,-31.92125
12/6/2017 12:00:00 AM,71,71.65,68.4,69,81.087,39.81858,-5.266845
12/7/2017 12:00:00 AM,69.1,69.4,64.25,64.65,80.176,34.57666,-60.49288
12/8/2017 12:00:00 AM,62.5,62.9,60.2,60.3,79.237,30.28333,-172.7636
12/11/2017 12:00:00 AM,60,60.05,56.25,56.3,78.303,26.96741,-237.9084
12/12/2017 12:00:00 AM,55.9,56.85,55.35,56.5,77.455,27.39548,-190.2755
12/13/2017 12:00:00 AM,55.6,56.65,55.2,56.25,76.619,27.18101,-143.0874
12/14/2017 12:00:00 AM,55.5,57.6,55,55.6,75.756,26.59798,-111.9336
12/15/2017 12:00:00 AM,54.8,54.8,50.95,51.85,74.952,23.47015,-126.0289
12/18/2017 12:00:00 AM,50.4,51.15,49.45,50.4,74.118,22.3745,-122.3334
12/19/2017 12:00:00 AM,50.25,52.05,50.1,50.9,73.218,23.69726,-98.53338
12/20/2017 12:00:00 AM,49.2,51.05,49.05,50.55,72.395,23.39671,-92.17133
12/21/2017 12:00:00 AM,50.2,51.2,49.55,49.85,71.637,22.77458,-86.26283
12/22/2017 12:00:00 AM,49.65,51.15,49.1,50.3,70.907,24.17052,-80.15348
12/26/2017 12:00:00 AM,51.25,51.35,49.25,50.25,70.24,24.11835,-72.12289
12/27/2017 12:00:00 AM,50,51.3,48.85,50.8,69.642,26.01007,-63.61487
12/28/2017 12:00:00 AM,50.35,50.5,49.15,49.25,69.005,24.18054,-70.65983
12/29/2017 12:00:00 AM,48.9,51.25,48.75,51.05,68.419,30.31093,-50.00916
1/2/2018 12:00:00 AM,50.25,50.9,47.1,47.25,67.781,25.60424,-100.1898
1/3/2018 12:00:00 AM,46.2,46.2,44.85,45.25,67.16,23.53303,-199.8286
1/4/2018 12:00:00 AM,44.5,45.35,44,45,66.436,23.27952,-208.0001
1/5/2018 12:00:00 AM,44.75,45.55,44.7,44.95,65.679,23.22564,-147.2658
1/8/2018 12:00:00 AM,44.85,45.2,43.15,43.85,64.791,22.0181,-138.9838
1/9/2018 12:00:00 AM,43.45,44.9,43,44.8,63.932,25.61504,-106.4452
1/10/2018 12:00:00 AM,45.85,47,43.4,43.9,63.248,24.4638,-76.69241
1/11/2018 12:00:00 AM,43.05,43.7,42.6,43.35,62.53,23.76098,-98.57503
1/12/2018 12:00:00 AM,43.15,43.75,42.7,43.35,61.865,23.04791,-85.19874
1/16/2018 12:00:00 AM,44.05,49.75,43.75,48.75,61.295,41.58394,24.23205
1/17/2018 12:00:00 AM,47.7,50.5,44.65,46.7,60.716,37.85595,29.3181
1/18/2018 12:00:00 AM,48.4,50.25,45.6,47.15,60.155,39.14564,51.44862
1/19/2018 12:00:00 AM,46.9,48.7,46.35,46.7,59.613,38.28987,47.91595
1/22/2018 12:00:00 AM,47.45,47.45,43.9,44.6,59.013,34.49955,-12.3631
1/23/2018 12:00:00 AM,45.75,47.25,45,46.25,58.441,39.5619,39.96714
1/24/2018 12:00:00 AM,46.75,51.15,46.65,48.5,57.875,45.72234,136.9645
1/25/2018 12:00:00 AM,48.15,51.9,48.05,50.3,57.275,50.10402,152.7664
1/26/2018 12:00:00 AM,49.3,50.9,49.05,49.6,56.645,48.46546,118.6317
1/29/2018 12:00:00 AM,52,57,51.4,56.65,56.137,61.95881,228.7555
1/30/2018 12:00:00 AM,60.9,65.7,59.1,60.15,55.574,66.63013,264.928
1/31/2018 12:00:00 AM,57.35,61.4,56,57.75,55.107,61.09042,149.6199
2/1/2018 12:00:00 AM,58.65,59.6,50.35,54,54.615,53.59275,71.87167
2/2/2018 12:00:00 AM,57.5,71.1,57.35,68.8,54.52,69.50176,178.6427
2/5/2018 12:00:00 AM,76.3,117.95,65.8,114.35,55.448,85.72338,324.3543
2/6/2018 12:00:00 AM,146.75,150.9,72.1,76.1,55.639,57.882,211.0262
2/7/2018 12:00:00 AM,90.8,96.85,75.1,93.25,56.182,63.59166,117.0944
2/8/2018 12:00:00 AM,94.7,140.25,94.15,139.55,57.656,73.88461,188.0574
2/9/2018 12:00:00 AM,119,147.5,109.75,116.7,58.71,64.23324,140.828
2/12/2018 12:00:00 AM,108.8,119.4,103.3,106.55,59.504,60.45548,82.98212
2/13/2018 12:00:00 AM,112.6,114.5,104.5,106.8,60.295,60.51707,68.55077
2/14/2018 12:00:00 AM,105.25,106.45,81.5,82.5,60.526,52.03329,14.45619
2/15/2018 12:00:00 AM,77.05,85.5,76.35,78.75,60.704,50.84862,-22.15825
2/16/2018 12:00:00 AM,83.15,84.2,74.7,80.95,60.938,51.54561,-31.49383
2/20/2018 12:00:00 AM,86.7,92.3,83.45,87.6,61.31,53.68362,-11.79369
2/21/2018 12:00:00 AM,85.75,91.2,76.35,90.3,61.823,54.5603,-29.22867
2/22/2018 12:00:00 AM,85.4,91.25,82.8,87.4,62.365,53.39135,-38.9372
2/23/2018 12:00:00 AM,83.25,84.5,74.05,74.1,62.721,48.28226,-94.7886
2/26/2018 12:00:00 AM,70.4,72.35,67.6,67.95,62.95,46.08616,-116.6964
2/27/2018 12:00:00 AM,70.25,82.3,68.5,80.8,63.441,51.09179,-71.07663
2/28/2018 12:00:00 AM,76.75,86,76.4,85.6,64.041,52.8527,-42.58982
3/1/2018 12:00:00 AM,85.15,100.3,84.15,94.2,64.888,55.91527,19.84288
3/2/2018 12:00:00 AM,101.3,104.45,87.5,88.75,65.655,53.54169,49.52015
3/5/2018 12:00:00 AM,91.3,91.3,81.7,82.7,66.291,50.9558,-3.487674
3/6/2018 12:00:00 AM,81.9,88.15,81.7,83.6,66.952,51.33235,7.987944
3/7/2018 12:00:00 AM,88.75,89.6,81.55,82.3,67.601,50.72651,14.13657
3/8/2018 12:00:00 AM,80.45,81.8,77.5,77.7,68.149,48.54327,-59.02454
3/9/2018 12:00:00 AM,75.7,75.75,68.35,68.35,68.511,44.36369,-139.6258
3/12/2018 12:00:00 AM,70.1,73.8,69.35,72.65,68.948,46.63914,-103.0387
3/13/2018 12:00:00 AM,70.8,76.5,69.8,74.85,69.46,47.81511,-71.79771
3/14/2018 12:00:00 AM,72.95,79,72.85,77.25,69.984,49.13211,-38.22505
3/15/2018 12:00:00 AM,75.65,78.4,72.55,73.7,70.513,47.23325,-50.71657
3/16/2018 12:00:00 AM,73.05,73.2,69.25,71.8,71.044,46.20402,-90.2275
3/19/2018 12:00:00 AM,74.25,87.2,73.85,82,71.784,52.22294,9.100211
3/20/2018 12:00:00 AM,80.7,82.65,78.55,79.35,72.472,50.63778,2.057212
3/21/2018 12:00:00 AM,78.5,79.1,71.5,77.95,73.154,49.77813,-33.69275
3/22/2018 12:00:00 AM,85.25,94.6,81.95,93.4,74.126,58.20963,154.5044
3/23/2018 12:00:00 AM,90.7,101.6,87.55,101.2,75.272,61.70509,199.6859
3/26/2018 12:00:00 AM,90.55,99.55,89.6,89.85,76.202,54.55447,133.3578
3/27/2018 12:00:00 AM,90,102.8,89.8,100.5,77.345,59.31834,145.362
3/28/2018 12:00:00 AM,99.05,107.9,97.35,103.35,78.437,60.51129,140.5748
3/29/2018 12:00:00 AM,99.8,101.65,91.9,92.65,79.356,54.09738,74.04234
4/2/2018 12:00:00 AM,97.4,112,95.35,105.9,80.531,59.78225,112.9075
4/3/2018 12:00:00 AM,102.2,106.5,98.85,99.25,81.582,56.0316,83.06978
4/4/2018 12:00:00 AM,110.6,110.85,95.75,96.65,82.623,54.58955,71.74229
4/5/2018 12:00:00 AM,94.5,96.55,90.7,91.5,83.528,51.74859,9.089262
4/6/2018 12:00:00 AM,95.75,105.7,92.15,99.6,84.55,55.65735,51.52121
4/9/2018 12:00:00 AM,97.25,100.85,95.25,100,85.544,55.84757,40.51743
4/10/2018 12:00:00 AM,95.25,100.1,94.75,96.1,86.474,53.44053,11.01784
4/11/2018 12:00:00 AM,99.95,99.95,95.6,97.3,87.287,54.09612,-2.335598
4/12/2018 12:00:00 AM,94.7,95.15,90.25,91.3,87.91,50.28369,-129.0045
4/13/2018 12:00:00 AM,88.15,90.3,85.4,86.3,88.481,47.29258,-181.5204
4/16/2018 12:00:00 AM,83.45,83.5,79.1,79.75,88.996,43.63109,-219.8306
4/17/2018 12:00:00 AM,77.5,78.3,70.75,72.55,89.071,39.96796,-210.5086
4/18/2018 12:00:00 AM,74.7,78.9,71.85,72.95,88.243,40.26799,-155.1462
4/19/2018 12:00:00 AM,75.65,78.4,73.45,74.6,88.213,41.56538,-114.6763
4/20/2018 12:00:00 AM,74.35,79.15,73.2,77.9,87.906,44.1769,-87.46555
4/23/2018 12:00:00 AM,76.5,79.2,73.85,76.6,86.647,43.3549,-76.14886
4/24/2018 12:00:00 AM,74,87.1,72.9,82.35,85.96,47.96669,-38.44627
4/25/2018 12:00:00 AM,82.9,87.45,82.7,83.55,85.5,48.9017,-6.381981
4/26/2018 12:00:00 AM,80.65,82,76.3,77.45,84.913,44.52205,-46.11465
4/27/2018 12:00:00 AM,76.05,79.55,74.65,75.1,84.765,42.92702,-58.34509
4/30/2018 12:00:00 AM,74,76,72,75.4,84.698,43.20674,-74.72645
5/1/2018 12:00:00 AM,76.5,77.75,73.4,73.75,84.554,41.98784,-63.80852
5/2/2018 12:00:00 AM,73.4,73.5,69.75,72.85,84.259,41.30338,-110.3345
5/3/2018 12:00:00 AM,74.9,81.85,73.95,75.05,83.954,43.71858,1.00704
5/4/2018 12:00:00 AM,76.7,77.6,71.05,71.55,83.637,40.83953,-87.53916
5/7/2018 12:00:00 AM,71,72.1,69.8,70.95,83.574,40.34897,-140.3998
5/8/2018 12:00:00 AM,71.65,72.75,70.25,70.6,83.627,40.04679,-115.989
5/9/2018 12:00:00 AM,69.8,70.15,66.15,66.3,83.337,36.43635,-158.7555
5/10/2018 12:00:00 AM,65.7,65.7,61,61.65,82.858,32.97427,-190.8949
5/11/2018 12:00:00 AM,62,62.75,60.15,60.15,82.177,31.92062,-167.8016
5/14/2018 12:00:00 AM,59.15,59.3,56.85,57.2,81.546,29.89728,-167.9341
5/15/2018 12:00:00 AM,60.65,64.6,60.4,63.25,81.157,38.50616,-88.76019
5/16/2018 12:00:00 AM,62,62,59.35,59.8,80.681,35.80585,-96.97416
5/17/2018 12:00:00 AM,59.55,60.7,57.3,57.7,80.189,34.23221,-99.9828
5/18/2018 12:00:00 AM,58.65,60.25,57.85,58.75,79.81,35.75262,-81.73479
5/21/2018 12:00:00 AM,55.5,56.9,54.1,55.95,79.562,33.52679,-103.6318
5/22/2018 12:00:00 AM,55.15,57.1,54.85,56.85,79.246,34.92908,-87.22092
5/23/2018 12:00:00 AM,59.5,60.65,55.05,55.3,78.855,33.6139,-74.85912
5/24/2018 12:00:00 AM,55.65,59.4,54.5,54.85,78.407,33.22279,-79.66364
5/25/2018 12:00:00 AM,56.2,56.75,54.35,55.9,78.051,35.11974,-83.63935
5/29/2018 12:00:00 AM,59.7,68.9,57.9,66.05,77.936,49.92748,103.5887
5/30/2018 12:00:00 AM,63.35,63.75,60.1,61.25,77.521,44.72847,65.77882
5/31/2018 12:00:00 AM,62,64.9,61,62.55,77.185,46.35767,95.20529
6/1/2018 12:00:00 AM,58.75,58.95,57.05,58.55,76.797,42.23268,-23.12056
6/4/2018 12:00:00 AM,56.7,56.95,54.75,54.95,76.028,38.87955,-87.06144
6/5/2018 12:00:00 AM,55.1,55.9,53.75,54,75.084,38.02165,-101.8046
6/6/2018 12:00:00 AM,53.25,53.65,50.8,50.85,74.304,35.24461,-148.131
6/7/2018 12:00:00 AM,50.65,54.65,50.4,51.95,73.333,36.97573,-114.5561
6/8/2018 12:00:00 AM,53.65,53.85,51.1,51.45,72.295,36.49811,-105.2531
6/11/2018 12:00:00 AM,51.65,51.95,49.9,50.25,71.447,35.31896,-119.6169
6/12/2018 12:00:00 AM,49.9,51.1,49.35,50.15,70.332,35.21686,-108.8317
6/13/2018 12:00:00 AM,49.2,51.2,48.85,51.05,69.368,36.98261,-90.79733
6/14/2018 12:00:00 AM,49,49.7,47.6,48.75,68.41,34.402,-101.6229
6/15/2018 12:00:00 AM,50.1,51.25,48.95,49.25,67.565,35.4564,-72.82883
6/18/2018 12:00:00 AM,51.45,52.4,48.15,48.3,66.539,34.3274,-70.282
6/19/2018 12:00:00 AM,53.1,54.45,51.05,51.7,65.573,41.50617,-9.229586
6/20/2018 12:00:00 AM,50.2,50.45,49.2,50.05,64.652,39.26311,-66.08515
6/21/2018 12:00:00 AM,50.5,56.55,50.45,54.9,63.804,48.13549,95.51597
6/22/2018 12:00:00 AM,52.3,53.6,51.55,52.7,63.032,44.92935,57.22804
6/25/2018 12:00:00 AM,55.2,68.25,55.15,64.2,62.59,59.94727,343.6524
6/26/2018 12:00:00 AM,60.55,63.95,58.5,60.5,62.205,54.77196,198.4121
6/27/2018 12:00:00 AM,59.6,67.7,57.25,65.75,62.069,60.04306,172.7714
6/28/2018 12:00:00 AM,66.7,70.5,62.75,64.2,61.894,57.89764,150.8088
6/29/2018 12:00:00 AM,60.9,61.75,58.5,61.7,61.636,54.51426,68.13537
7/2/2018 12:00:00 AM,66.05,67.15,61.65,61.85,61.315,54.68536,85.76473
7/3/2018 12:00:00 AM,59.9,63.65,59.1,62.6,61.035,55.58501,56.24535
7/5/2018 12:00:00 AM,60.55,62.75,59.2,59.3,60.574,50.8055,33.69653
7/6/2018 12:00:00 AM,59.3,59.45,54.5,54.95,60.002,45.27863,-25.31773
7/9/2018 12:00:00 AM,52.5,52.6,49.9,50.35,59.46,40.28756,-102.1188
7/10/2018 12:00:00 AM,49.9,51.2,48.8,49.1,58.94,39.02858,-111.7451
7/11/2018 12:00:00 AM,52.4,52.75,50.35,51.45,58.461,42.65664,-91.40608
7/12/2018 12:00:00 AM,50,50.9,48.65,48.85,57.963,39.83256,-107.0547
7/13/2018 12:00:00 AM,49.45,50.15,47.8,48.05,57.467,38.97749,-107.0554
7/16/2018 12:00:00 AM,47.5,48.75,47,47.55,56.917,38.42233,-99.02914
7/17/2018 12:00:00 AM,48.5,48.85,45.8,46.65,56.419,37.39001,-90.3931
7/18/2018 12:00:00 AM,46.05,47.65,45.25,45.95,55.919,36.56709,-87.19347
7/19/2018 12:00:00 AM,47.35,48.2,46.25,47.35,55.454,39.438,-70.06667
7/20/2018 12:00:00 AM,48.25,48.55,46.8,47.65,55.081,40.064,-60.03226
7/23/2018 12:00:00 AM,47.75,48.8,46.75,47.25,54.793,39.47806,-57.94825
7/24/2018 12:00:00 AM,45.45,48.65,45.15,46.1,54.512,37.76788,-74.31456
7/25/2018 12:00:00 AM,46.95,47.15,45.05,45.7,54.282,37.16482,-93.3808
7/26/2018 12:00:00 AM,45.95,46.8,45.15,45.95,53.936,37.83295,-95.73074
7/27/2018 12:00:00 AM,45.4,49.85,45.3,47.85,53.697,42.8101,-7.926064
7/30/2018 12:00:00 AM,47.25,50.75,47.1,49.9,53.541,47.67748,88.28265
7/31/2018 12:00:00 AM,47.9,48.8,47.25,47.85,53.323,43.67446,35.41929
8/1/2018 12:00:00 AM,46.85,48.15,45.85,47.05,53.145,42.18591,-29.5223
8/2/2018 12:00:00 AM,49.6,50.2,45.9,46.4,52.936,40.96426,24.28783
8/3/2018 12:00:00 AM,46,46.35,44.55,45.3,52.736,38.91068,-149.422
