Date,Open,High,Low,Close,Wilder's RSI 14,Commodity Channel Index (CCI) 14
6/27/2017 12:00:00 AM,182,193,178.2,192.6,,
6/28/2017 12:00:00 AM,186,190,179.8,181.2,,
6/29/2017 12:00:00 AM,181.8,235.8,181.4,199.8,,
6/30/2017 12:00:00 AM,190.4,207.2,187.4,194.8,,
7/3/2017 12:00:00 AM,188,200,186,200,,
7/5/2017 12:00:00 AM,197,210.8,194,199.2,,
7/6/2017 12:00:00 AM,206.4,222.6,204.6,219,,
7/7/2017 12:00:00 AM,210.6,214.6,203.4,204.2,,
7/10/2017 12:00:00 AM,203.2,204.2,190.8,194.4,,
7/11/2017 12:00:00 AM,195.4,211.4,190.8,192.8,,
7/12/2017 12:00:00 AM,185.6,186.6,180.4,181.8,,
7/13/2017 12:00:00 AM,181.8,182,176.8,178,,
7/14/2017 12:00:00 AM,178,178.2,169,171.2,,
7/17/2017 12:00:00 AM,164.9,165.7,161.3,162.3,,-164.2121
7/18/2017 12:00:00 AM,166,168.9,158.05,158.3,,-136.276
7/19/2017 12:00:00 AM,155,155.95,151.45,154.5,34.79649,-139.1756
7/20/2017 12:00:00 AM,152.5,157.85,151.55,152.1,34.09324,-116.2296
7/21/2017 12:00:00 AM,153.55,154.95,148.85,148.95,33.14635,-106.8262
7/24/2017 12:00:00 AM,148.3,148.45,142.6,143.5,31.51546,-108.2842
7/25/2017 12:00:00 AM,143.1,146.25,142.2,145.2,32.62898,-95.54794
7/26/2017 12:00:00 AM,143.3,146.2,141,145.55,32.87099,-87.14891
7/27/2017 12:00:00 AM,143.2,164.2,142.85,147.8,34.49986,-53.89613
7/28/2017 12:00:00 AM,154.1,158.6,150,150.95,36.81154,-40.27451
7/31/2017 12:00:00 AM,146.65,152.25,146.1,148.9,35.92298,-55.10425
8/1/2017 12:00:00 AM,145,147.4,143.45,144.8,34.14766,-78.76308
8/2/2017 12:00:00 AM,143.45,152,143.1,146.4,35.48754,-58.76211
8/3/2017 12:00:00 AM,146.95,151.25,146.5,150.1,38.59885,-23.76236
8/4/2017 12:00:00 AM,148.35,149.9,145.1,148.95,37.98565,-32.83779
8/7/2017 12:00:00 AM,148.45,149.05,145.1,145.2,35.97848,-51.58966
8/8/2017 12:00:00 AM,145.55,157.4,141.25,153.55,43.17827,54.38686
8/9/2017 12:00:00 AM,161.7,170.5,155.05,161.5,49.05287,264.1007
8/10/2017 12:00:00 AM,170.2,206.55,169.85,204.65,68.24366,367.5776
8/11/2017 12:00:00 AM,205,228.1,193.05,215.45,71.17074,264.8694
8/14/2017 12:00:00 AM,181.7,181.95,157.85,158.45,46.70335,35.21145
8/15/2017 12:00:00 AM,150.3,162.35,150,156.15,46.01591,-15.445
