Timestamp,Open,High,Low,Close,Rsi,Cci
1/9/2018 12:00:00 AM,43.45,44.90,43.00,44.80,0.00,0.00
1/10/2018 12:00:00 AM,45.85,47.00,43.40,43.90,0.00,0.00
1/11/2018 12:00:00 AM,43.05,43.70,42.60,43.35,0.00,0.00
1/12/2018 12:00:00 AM,43.15,43.75,42.70,43.35,0.00,0.00
1/16/2018 12:00:00 AM,44.05,49.75,43.75,48.75,0.00,0.00
1/17/2018 12:00:00 AM,47.70,50.50,44.65,46.70,0.00,0.00
1/18/2018 12:00:00 AM,48.40,50.25,45.60,47.15,0.00,0.00
1/19/2018 12:00:00 AM,46.90,48.70,46.35,46.70,0.00,0.00
1/22/2018 12:00:00 AM,47.45,47.45,43.90,44.60,0.00,0.00
1/23/2018 12:00:00 AM,45.75,47.25,45.00,46.25,0.00,0.00
1/24/2018 12:00:00 AM,46.75,51.15,46.65,48.50,0.00,0.00
1/25/2018 12:00:00 AM,48.15,51.90,48.05,50.30,0.00,0.00
1/26/2018 12:00:00 AM,49.30,50.90,49.05,49.60,0.00,0.00
1/29/2018 12:00:00 AM,52.00,57.00,51.40,56.65,0.00,228.76
1/30/2018 12:00:00 AM,60.90,65.70,59.10,60.15,0.00,264.93
1/31/2018 12:00:00 AM,57.35,61.40,56.00,57.75,70.72,149.62
2/1/2018 12:00:00 AM,58.65,59.60,50.35,54.00,62.63,71.87
2/2/2018 12:00:00 AM,57.50,71.10,57.35,68.80,74.86,178.64
2/5/2018 12:00:00 AM,76.30,117.95,65.80,114.35,87.94,324.35
2/6/2018 12:00:00 AM,146.75,150.90,72.10,76.10,59.80,211.03
2/7/2018 12:00:00 AM,90.80,96.85,75.10,93.25,65.18,117.09
2/8/2018 12:00:00 AM,94.70,140.25,94.15,139.55,74.93,188.06
2/9/2018 12:00:00 AM,119.00,147.50,109.75,116.70,65.22,140.83
2/12/2018 12:00:00 AM,108.80,119.40,103.30,106.55,61.42,82.98
2/13/2018 12:00:00 AM,112.60,114.50,104.50,106.80,61.48,68.55
2/14/2018 12:00:00 AM,105.25,106.45,81.50,82.50,52.91,14.46
2/15/2018 12:00:00 AM,77.05,85.50,76.35,78.75,51.72,-22.16
2/16/2018 12:00:00 AM,83.15,84.20,74.70,80.95,52.40,-31.49
2/20/2018 12:00:00 AM,86.70,92.30,83.45,87.60,54.49,-11.79
2/21/2018 12:00:00 AM,85.75,91.20,76.35,90.30,55.34,-29.23
2/22/2018 12:00:00 AM,85.40,91.25,82.80,87.40,54.16,-38.94
2/23/2018 12:00:00 AM,83.25,84.50,74.05,74.10,49.01,-94.79
2/26/2018 12:00:00 AM,70.40,72.35,67.60,67.95,46.79,-116.70
2/27/2018 12:00:00 AM,70.25,82.30,68.50,80.80,51.71,-71.08
2/28/2018 12:00:00 AM,76.75,86.00,76.40,85.60,53.44,-42.59
3/1/2018 12:00:00 AM,85.15,100.30,84.15,94.20,56.45,19.84
3/2/2018 12:00:00 AM,101.30,104.45,87.50,88.75,54.06,49.52
3/5/2018 12:00:00 AM,91.30,91.30,81.70,82.70,51.46,-3.49
