Timestamp,Open,High,Low,Close,Volume
10/7/2011 0:00,24270,24480,16848,17652,80
10/14/2011 0:00,16548,16560,11484,11688,120
10/21/2011 0:00,11574,15678,11574,13020,320
10/28/2011 0:00,12702,13746,8466,8574,580
11/4/2011 0:00,9384,14088,9234,11862,1600
11/11/2011 0:00,11994,14610,10500,11574,1740
11/18/2011 0:00,11916,14790,11694,13308,2350
11/25/2011 0:00,14724,14766,12996,14610,1430
12/2/2011 0:00,12666,13500,9042,9882,1580
12/9/2011 0:00,9072,11496,9048,9768,1850
12/16/2011 0:00,10122,10500,8430,8922,2170
12/23/2011 0:00,8730,8880,6102,6960,2070
12/30/2011 0:00,6900,7470,6696,7296,920
1/6/2012 0:00,6624,6822,5676,5796,2130
1/13/2012 0:00,5688,6012,5178,5688,3270
1/20/2012 0:00,5322,5664,4596,4626,4530
1/27/2012 0:00,4602,4656,3834,3876,7400
2/3/2012 0:00,4158,4212,3264,3264,5890
2/10/2012 0:00,3312,4812,3174,4356,7180
2/17/2012 0:00,3888,4710,3690,4008,13160
2/24/2012 0:00,3804,4008,3078,3438,24400
3/2/2012 0:00,3678,3702,3108,3222,54090
3/9/2012 0:00,3270,3738,2805,2929,111000
3/16/2012 0:00,2850,2860,2369,2477,195580
3/23/2012 0:00,2442,2465,1554,1566,282110
3/30/2012 0:00,1449,1820,1260,1456,239740
4/6/2012 0:00,1473,1724,1350,1636,218150
4/13/2012 0:00,1839,2150,1664,1859,305910
4/20/2012 0:00,1720,1921,1528,1563,402610
4/27/2012 0:00,1712,1780,1262,1284,385470
5/4/2012 0:00,1318,1494,1225,1457,401550
5/11/2012 0:00,1517,1633,1373,1483,614130
5/18/2012 0:00,1607,2487,1568,2408,754690
5/25/2012 0:00,2375,2443,1650,1910,673710
6/1/2012 0:00,1805,2362,1717,2347,533280
6/8/2012 0:00,2249,2409,1533,1541,553560
6/15/2012 0:00,1425,1950,1407,1518,766780
6/22/2012 0:00,1500,1525,1053,1069,1036510
6/29/2012 0:00,1239,1290,976,984,888790
7/6/2012 0:00,946,964,790,858,594350
7/13/2012 0:00,845,918,750,751,977340
7/20/2012 0:00,745,761,653,725,838780
7/27/2012 0:00,840,944,666,690,1136000
8/3/2012 0:00,681,779,601,602,1069160
8/10/2012 0:00,582,607,526,527,673900
8/17/2012 0:00,532,570,495,503,739800
8/24/2012 0:00,511,577,487,514,951950
8/31/2012 0:00,507,581,498,530,843880
9/7/2012 0:00,535,554,346.1,347.2,923320
9/14/2012 0:00,358.2,393.4,285.1,326.8,3593130
9/21/2012 0:00,339.2,339.5,285,292.6,3207210
9/28/2012 0:00,299.4,368.7,278.4,309.2,3918860
10/5/2012 0:00,294.7,324.8,262,277.8,3231590
10/12/2012 0:00,285,316,278.6,297.9,3216140
10/19/2012 0:00,293.8,306.1,250.4,289.6,3784540
10/26/2012 0:00,287.9,334.2,281.6,309.3,3918660
11/2/2012 0:00,298.5,328.2,259.4,281.8,2189970
11/9/2012 0:00,288.9,324.9,264,317,4279360
11/16/2012 0:00,308.6,319.3,259.4,273.7,5115850
11/23/2012 0:00,253.7,254.5,201.8,202,2776670
11/30/2012 0:00,209.1,222,185.8,195.7,4778380
12/7/2012 0:00,186.5,220.6,185.6,193.8,3946770
12/14/2012 0:00,197,209.8,182,204.6,3647690
12/21/2012 0:00,206.1,241.1,173.4,232.8,4868950
12/28/2012 0:00,226.3,282.8,224.1,275.4,3781600
1/4/2013 0:00,285.6,292,151.7,153,5172470
1/11/2013 0:00,157,159.5,141.3,141.6,5005200
1/18/2013 0:00,141.3,143.2,114.4,115.6,5655570
1/25/2013 0:00,115.5,120,101,105.6,5897890
2/1/2013 0:00,105.2,120.8,103,106.4,7870030
2/8/2013 0:00,112.9,121.2,104.1,105.3,7826200
2/15/2013 0:00,104.4,106.2,94.7,96,7208520
2/22/2013 0:00,94.6,113.9,87.1,99.1,9475960
3/1/2013 0:00,92.6,138.4,90,112.6,19839540
3/8/2013 0:00,115.7,117,87.5,88.6,11843670
3/15/2013 0:00,88.4,89.2,78.6,79.3,12846548
3/22/2013 0:00,89.6,97,78,82.4,19541901
3/28/2013 0:00,77.9,85,75.2,76.9,12881180
4/5/2013 0:00,76.2,84.3,71.5,75.7,14846016
4/12/2013 0:00,74.5,76.5,62.6,62.8,12047044
4/19/2013 0:00,63.7,89.5,61.8,73.3,25597048
4/26/2013 0:00,74.2,77.7,61.6,64.8,13034438
5/3/2013 0:00,62.9,68.3,60.2,60.8,12626347
5/10/2013 0:00,60.7,62.9,56.6,59.4,10905089
5/17/2013 0:00,59.6,60.9,56.2,56.5,10568161
5/24/2013 0:00,58,66.3,56.3,61.1,15348866
5/31/2013 0:00,57.5,63.9,56.8,63.4,10654053
6/7/2013 0:00,63.4,78.2,62.2,62.5,20250277
6/14/2013 0:00,60.83,79.20,60.35,73.49,24588632
6/21/2013 0:00,69.98,88.75,62.34,78.13,29469214
6/28/2013 0:00,86.28,89.84,69.27,71.69,22329393
