Timestamp,Open,High,Low,Close,Volume
7/6/2011 0:00,156.35,158.35,154,156.75,46400
7/7/2011 0:00,158.85,160.8,157.2,157.2,139200
7/8/2011 0:00,159.45,161.1,155.6,157.4,20400
7/11/2011 0:00,158.5,160.25,152,153.65,132400
7/12/2011 0:00,153.4,165.4,153.15,163.25,113300
7/13/2011 0:00,168.7,178.1,168,174.5,182900
7/14/2011 0:00,178.8,179.1,170.95,172.05,109300
7/15/2011 0:00,173.25,176.7,172.2,176.55,61100
7/18/2011 0:00,180.7,184.15,179.75,182.1,105300
7/19/2011 0:00,183.8,183.85,174.35,176.55,80900
7/20/2011 0:00,174.3,181.25,172.5,180.3,45700
7/21/2011 0:00,181.95,182.75,176.9,178.6,55600
7/22/2011 0:00,180.85,184.25,179.2,182.75,80700
7/25/2011 0:00,187.2,188.5,178.95,179.7,72700
7/26/2011 0:00,179.65,181.45,177.27,180.05,45900
7/27/2011 0:00,182.4,183.73,168.35,169.3,125800
7/28/2011 0:00,167,167.75,161.45,166.9,109300
7/29/2011 0:00,165.5,165.6,159.2,160,98400
8/1/2011 0:00,160,167.4,159.1,162.85,61000
8/2/2011 0:00,166.75,172,164.4,168.75,91900
8/3/2011 0:00,172.45,176.35,171.62,173.05,56700
8/4/2011 0:00,176.2,176.2,148.05,153.45,98400
8/5/2011 0:00,155.1,160.35,142.15,151,55300
8/8/2011 0:00,155.1,165,150.44,151.25,70700
8/9/2011 0:00,156.85,163.5,148.4,163.5,71600
8/10/2011 0:00,163.9,179.45,158.35,174.25,118100
8/11/2011 0:00,170.65,178.6,163.85,176.55,120000
8/12/2011 0:00,171.8,173.5,166.5,172.25,52400
8/15/2011 0:00,171.75,182.4,168.75,181.75,76000
8/16/2011 0:00,180.9,183.65,176.5,178,70000
8/17/2011 0:00,179.1,185.7,178.15,181,94700
8/18/2011 0:00,182.4,182.55,172.15,174.9,89000
8/19/2011 0:00,179.95,186.65,179.1,183.65,54000
8/22/2011 0:00,189.2,200.4,187.4,198.2,101900
8/23/2011 0:00,191.15,194.45,179.45,184.55,144800
8/24/2011 0:00,180.7,182.7,168.4,175.25,76000
8/25/2011 0:00,169.8,184.15,167.4,181.95,148000
8/26/2011 0:00,182.7,190.85,173.2,190.55,108400
8/29/2011 0:00,192.2,192.45,182.05,186.8,127500
8/30/2011 0:00,191.95,195.15,187.9,193.35,72500
8/31/2011 0:00,193.85,196.05,186.65,192.2,78200
9/1/2011 0:00,191.75,198.9,189.2,196.05,112300
9/2/2011 0:00,203.45,207.85,201.2,205.3,295500
9/6/2011 0:00,207.25,216.3,201.8,207.7,224600
9/7/2011 0:00,196.55,208.6,193.5,208.4,195200
9/8/2011 0:00,216.3,218.05,212.4,216.1,136600
9/9/2011 0:00,211.95,218.25,207.5,210.9,148700
9/12/2011 0:00,204.05,209.3,188.35,198.9,159400
9/13/2011 0:00,198.15,203.6,192.1,201.55,113300
9/14/2011 0:00,200.8,200.9,192.9,193.95,78500
9/15/2011 0:00,190.5,192.15,182.75,191.75,107400
9/16/2011 0:00,193,200.2,191.9,198.35,95000
9/19/2011 0:00,199,203.35,193.95,195.6,154900
9/20/2011 0:00,196.85,213.35,193.9,208.75,158400
9/21/2011 0:00,208.1,216.85,200.4,200.65,190200
9/22/2011 0:00,180.5,180.5,165.3,169.85,145900
9/23/2011 0:00,158.45,165,144.4,152.8,122300
9/26/2011 0:00,149.15,158.8,145.5,157.55,93400
9/27/2011 0:00,169.45,170.6,154.55,156.5,148600
9/28/2011 0:00,157.25,160.55,142.15,142.9,118200
9/29/2011 0:00,147.65,149.1,140.1,144.3,172400
9/30/2011 0:00,141.4,152.9,140.85,145.6,99600
10/3/2011 0:00,151.25,153.75,141.65,141.75,143300
10/4/2011 0:00,137.9,137.9,120.95,132,166400
10/5/2011 0:00,132.25,144.35,130.5,143.7,167100
10/6/2011 0:00,144.1,150.95,139.7,150.9,164000
10/7/2011 0:00,153.5,153.9,140,143.35,117000
10/10/2011 0:00,150.15,153.65,147.75,153.65,155300
10/11/2011 0:00,150.25,154.95,147.9,153.85,59900
10/12/2011 0:00,157.6,159,153.65,156.35,183400
10/13/2011 0:00,153.55,154.1,147.3,150.7,67100
10/14/2011 0:00,154.05,159.4,153,159.4,64300
10/17/2011 0:00,159.15,159.45,151,152.05,53800
10/18/2011 0:00,147.7,154.95,139.65,153.75,97500
10/19/2011 0:00,151.5,151.5,135,135.55,98900
10/20/2011 0:00,133.05,136.5,127.95,133.2,82600
10/21/2011 0:00,138.75,140.45,134.95,137.6,65200
10/24/2011 0:00,140.15,149,140,148.1,135900
10/25/2011 0:00,148.95,159.7,142.3,155.65,211900
10/26/2011 0:00,159.4,162,151.5,158.5,220400
