Timestamp,Open,High,Low,Close,Rsi,Cci
12/23/2019 10:25:00 AM,321.49,321.49,321.39,321.42,0.00,0.00
12/23/2019 10:30:00 AM,321.42,321.43,321.34,321.37,0.00,0.00
12/23/2019 10:35:00 AM,321.37,321.38,321.30,321.35,0.00,0.00
12/23/2019 10:40:00 AM,321.35,321.42,321.34,321.42,0.00,0.00
12/23/2019 10:45:00 AM,321.42,321.51,321.40,321.50,0.00,0.00
12/23/2019 10:50:00 AM,321.50,321.51,321.39,321.42,0.00,0.00
12/23/2019 10:55:00 AM,321.43,321.48,321.41,321.46,0.00,0.00
12/23/2019 11:00:00 AM,321.46,321.60,321.44,321.58,0.00,0.00
12/23/2019 11:05:00 AM,321.57,321.63,321.55,321.59,0.00,0.00
12/23/2019 11:10:00 AM,321.59,321.60,321.50,321.51,0.00,0.00
12/23/2019 11:15:00 AM,321.51,321.51,321.43,321.45,0.00,0.00
12/23/2019 11:20:00 AM,321.45,321.50,321.44,321.50,0.00,0.00
12/23/2019 11:25:00 AM,321.49,321.56,321.46,321.52,0.00,0.00
12/23/2019 11:30:00 AM,321.52,321.62,321.51,321.59,0.00,117.75
12/23/2019 11:35:00 AM,321.59,321.65,321.54,321.56,0.00,106.58
12/23/2019 11:40:00 AM,321.56,321.57,321.53,321.54,57.50,57.69
12/23/2019 11:45:00 AM,321.54,321.55,321.48,321.50,54.56,4.87
12/23/2019 11:50:00 AM,321.50,321.51,321.48,321.49,53.82,-32.72
12/23/2019 11:55:00 AM,321.49,321.56,321.46,321.55,57.54,10.17
12/23/2019 12:00:00 PM,321.55,321.55,321.48,321.51,54.40,-18.43
12/23/2019 12:05:00 PM,321.50,321.52,321.47,321.50,53.61,-63.80
12/23/2019 12:10:00 PM,321.50,321.51,321.46,321.49,52.78,-75.13
12/23/2019 12:15:00 PM,321.49,321.49,321.44,321.45,49.50,-123.34
12/23/2019 12:20:00 PM,321.45,321.48,321.42,321.45,46.39,-122.07
12/23/2019 12:25:00 PM,321.44,321.44,321.36,321.38,41.49,-200.91
12/23/2019 12:30:00 PM,321.38,321.39,321.28,321.31,37.24,-227.26
12/23/2019 12:35:00 PM,321.31,321.37,321.31,321.37,42.66,-145.05
12/23/2019 12:40:00 PM,321.37,321.39,321.35,321.36,42.01,-103.77
12/23/2019 12:45:00 PM,321.36,321.46,321.33,321.36,41.33,-72.37
12/23/2019 12:50:00 PM,321.36,321.39,321.34,321.38,43.30,-72.41
12/23/2019 12:55:00 PM,321.37,321.39,321.33,321.35,41.07,-74.27
12/23/2019 1:00:00 PM,321.35,321.39,321.35,321.38,44.17,-49.11
12/23/2019 1:05:00 PM,321.38,321.45,321.36,321.41,47.16,-3.69
12/23/2019 1:10:00 PM,321.41,321.45,321.41,321.43,49.11,39.97
12/23/2019 1:15:00 PM,321.43,321.48,321.42,321.48,53.73,95.86
12/23/2019 1:20:00 PM,321.47,321.50,321.45,321.49,54.61,130.76
12/23/2019 1:25:00 PM,321.50,321.52,321.48,321.51,56.41,150.87
12/23/2019 1:30:00 PM,321.50,321.51,321.48,321.51,58.20,128.37
12/23/2019 1:35:00 PM,321.51,321.51,321.43,321.44,50.42,62.02
12/23/2019 1:40:00 PM,321.44,321.45,321.39,321.41,47.49,-2.38
12/23/2019 1:45:00 PM,321.41,321.42,321.31,321.31,39.30,-102.62
12/23/2019 1:50:00 PM,321.31,321.37,321.31,321.34,42.50,-105.63
12/23/2019 1:55:00 PM,321.33,321.38,321.32,321.37,45.60,-76.82
12/23/2019 2:00:00 PM,321.37,321.40,321.36,321.38,46.63,-47.35
12/23/2019 2:05:00 PM,321.38,321.49,321.37,321.47,54.91,31.45
12/23/2019 2:10:00 PM,321.47,321.49,321.43,321.47,61.36,52.23
12/23/2019 2:15:00 PM,321.47,321.51,321.46,321.51,63.84,83.48
12/23/2019 2:20:00 PM,321.51,321.51,321.44,321.47,59.72,49.32
12/23/2019 2:25:00 PM,321.46,321.47,321.42,321.42,54.94,1.99
12/23/2019 2:30:00 PM,321.42,321.44,321.38,321.44,56.44,-15.70
12/23/2019 2:35:00 PM,321.44,321.50,321.43,321.45,57.21,48.83
12/23/2019 2:40:00 PM,321.45,321.46,321.35,321.43,55.12,-13.97
12/23/2019 2:45:00 PM,321.42,321.43,321.37,321.38,50.18,-40.47
12/23/2019 2:50:00 PM,321.38,321.42,321.37,321.38,45.76,-40.93
12/23/2019 2:55:00 PM,321.38,321.43,321.35,321.40,47.74,-44.58
12/23/2019 3:00:00 PM,321.40,321.44,321.39,321.44,51.55,-1.97
12/23/2019 3:05:00 PM,321.44,321.45,321.38,321.39,46.95,-48.73
12/23/2019 3:10:00 PM,321.39,321.46,321.38,321.40,47.95,-41.85
12/23/2019 3:15:00 PM,321.40,321.44,321.38,321.38,46.07,-66.38
12/23/2019 3:20:00 PM,321.38,321.39,321.28,321.28,38.06,-225.81
12/23/2019 3:25:00 PM,321.28,321.32,321.23,321.31,41.35,-232.39
12/23/2019 3:30:00 PM,321.31,321.43,321.30,321.39,49.13,-46.52
12/23/2019 3:35:00 PM,321.39,321.42,321.35,321.40,50.02,-3.27
12/23/2019 3:40:00 PM,321.40,321.41,321.25,321.28,40.78,-134.15
12/23/2019 3:45:00 PM,321.28,321.28,321.20,321.25,38.85,-186.19
12/23/2019 3:50:00 PM,321.24,321.27,321.15,321.18,34.71,-176.20
12/23/2019 3:55:00 PM,321.19,321.30,321.13,321.24,40.55,-118.70
12/23/2019 4:00:00 PM,321.24,321.28,321.06,321.22,39.29,-126.63
12/24/2019 9:35:00 AM,321.43,321.52,321.14,321.16,35.70,-41.60
12/24/2019 9:40:00 AM,321.16,321.25,321.07,321.21,40.57,-112.70
12/24/2019 9:45:00 AM,321.21,321.21,320.97,321.00,30.22,-177.98
12/24/2019 9:50:00 AM,321.01,321.08,320.93,320.95,28.37,-188.85
12/24/2019 9:55:00 AM,320.95,320.99,320.90,320.94,27.99,-174.14
12/24/2019 10:00:00 AM,320.94,321.04,320.93,321.04,36.87,-111.21
12/24/2019 10:05:00 AM,321.04,321.16,321.02,321.15,44.91,-40.09
12/24/2019 10:10:00 AM,321.16,321.18,321.08,321.12,43.29,-21.21
12/24/2019 10:15:00 AM,321.12,321.17,321.04,321.10,42.20,-26.14
12/24/2019 10:20:00 AM,321.10,321.14,321.05,321.11,42.97,-19.98
12/24/2019 10:25:00 AM,321.12,321.16,321.03,321.14,45.34,-4.22
12/24/2019 10:30:00 AM,321.14,321.23,321.06,321.21,50.51,52.94
12/24/2019 10:35:00 AM,321.22,321.27,321.16,321.18,48.40,92.15
12/24/2019 10:40:00 AM,321.17,321.28,321.14,321.24,52.66,102.21
12/24/2019 10:45:00 AM,321.23,321.29,321.20,321.25,53.35,133.73
12/24/2019 10:50:00 AM,321.25,321.25,321.17,321.18,48.06,83.66
12/24/2019 10:55:00 AM,321.18,321.20,321.09,321.20,49.60,41.46
12/24/2019 11:00:00 AM,321.20,321.25,321.12,321.14,45.27,39.20
12/24/2019 11:05:00 AM,321.16,321.24,321.12,321.20,49.97,47.80
12/24/2019 11:10:00 AM,321.20,321.22,321.14,321.20,54.21,39.57
12/24/2019 11:15:00 AM,321.20,321.27,321.20,321.24,56.83,110.28
12/24/2019 11:20:00 AM,321.24,321.28,321.21,321.24,59.34,105.89
12/24/2019 11:25:00 AM,321.24,321.24,321.16,321.23,58.43,41.47
12/24/2019 11:30:00 AM,321.24,321.24,321.17,321.18,53.95,2.31
12/24/2019 11:35:00 AM,321.18,321.26,321.14,321.16,52.23,-44.35
12/24/2019 11:40:00 AM,321.16,321.23,321.16,321.20,55.30,-22.18
12/24/2019 11:45:00 AM,321.20,321.27,321.17,321.27,60.14,90.82
12/24/2019 11:50:00 AM,321.26,321.28,321.23,321.25,58.20,118.54
12/24/2019 11:55:00 AM,321.25,321.25,321.18,321.20,53.56,13.42
12/24/2019 12:00:00 PM,321.20,321.23,321.15,321.15,49.31,-75.77
12/24/2019 12:05:00 PM,321.15,321.17,321.08,321.11,46.16,-202.88
12/24/2019 12:10:00 PM,321.10,321.14,321.08,321.11,43.19,-190.34
12/24/2019 12:15:00 PM,321.11,321.15,321.11,321.12,44.16,-124.14
12/24/2019 12:20:00 PM,321.12,321.15,321.08,321.15,47.07,-101.86
12/24/2019 12:25:00 PM,321.15,321.19,321.13,321.19,50.76,-22.75
12/24/2019 12:30:00 PM,321.19,321.19,321.14,321.15,47.22,-31.96
12/24/2019 12:35:00 PM,321.15,321.23,321.14,321.22,53.35,39.25
12/24/2019 12:40:00 PM,321.22,321.23,321.11,321.11,44.58,-43.24
12/24/2019 12:45:00 PM,321.11,321.14,321.05,321.08,42.53,-127.33
12/24/2019 12:50:00 PM,321.09,321.14,321.08,321.13,46.92,-72.13
12/24/2019 12:55:00 PM,321.13,321.14,321.08,321.12,46.16,-68.85
12/24/2019 1:00:00 PM,321.12,321.28,321.08,321.26,56.72,117.11
12/26/2019 9:35:00 AM,321.69,321.87,321.64,321.81,76.34,446.34
12/26/2019 9:40:00 AM,321.81,321.96,321.81,321.96,79.12,259.85
12/26/2019 9:45:00 AM,321.96,322.05,321.93,322.00,79.80,182.24
12/26/2019 9:50:00 AM,321.99,322.14,321.98,322.05,80.65,142.24
12/26/2019 9:55:00 AM,322.05,322.07,321.95,321.97,75.20,102.55
12/26/2019 10:00:00 AM,321.97,322.05,321.94,321.99,75.64,84.46
12/26/2019 10:05:00 AM,321.99,322.07,321.98,322.03,76.55,76.85
12/26/2019 10:10:00 AM,322.03,322.07,322.01,322.06,77.23,70.17
12/26/2019 10:15:00 AM,322.06,322.10,322.01,322.06,77.92,64.34
12/26/2019 10:20:00 AM,322.07,322.10,322.04,322.09,78.62,62.53
12/26/2019 10:25:00 AM,322.09,322.15,322.08,322.15,79.99,68.79
12/26/2019 10:30:00 AM,322.15,322.20,322.11,322.14,79.08,74.87
12/26/2019 10:35:00 AM,322.14,322.20,322.14,322.20,80.51,95.39
12/26/2019 10:40:00 AM,322.19,322.21,322.18,322.18,78.58,125.39
12/26/2019 10:45:00 AM,322.18,322.23,322.18,322.19,78.85,121.42
12/26/2019 10:50:00 AM,322.19,322.26,322.18,322.23,79.95,119.29
12/26/2019 10:55:00 AM,322.22,322.31,322.22,322.30,81.74,138.62
12/26/2019 11:00:00 AM,322.29,322.36,322.26,322.29,80.63,133.34
12/26/2019 11:05:00 AM,322.29,322.47,322.28,322.35,82.19,153.91
12/26/2019 11:10:00 AM,322.35,322.39,322.31,322.39,83.16,132.28
